Map,Query Number,Time,Distance,Path Length
w_bonepit,0,2.99400000,6.09901951,4
w_bonepit,1,0.76580000,7.07106781,0
w_bonepit,2,2.61480000,5.00000000,0
w_bonepit,3,2.50840000,6.40312424,0
w_bonepit,4,1.65000000,4.00000000,0
w_bonepit,5,3.63680000,6.40312424,0
w_bonepit,6,3.28920000,5.09901951,0
w_bonepit,7,0.62580000,4.47213595,0
w_bonepit,8,2.81380000,7.07106781,0
w_bonepit,9,1.81620000,5.09901951,0
w_bonepit,10,0.57340000,9.48683298,0
w_bonepit,11,2.57040000,8.06225775,0
w_bonepit,12,0.46300000,8.60232527,0
w_bonepit,13,3.30000000,9.43398113,0
w_bonepit,14,0.61340000,9.48683298,0
w_bonepit,15,0.52980000,10.04987562,0
w_bonepit,16,2.96920000,8.24621125,0
w_bonepit,17,1.36360000,8.48528137,0
w_bonepit,18,2.01280000,8.48528137,0
w_bonepit,19,0.41660000,8.24621125,0
w_bonepit,20,3.75840000,14.86606875,0
w_bonepit,21,4.19580000,15.03329638,0
w_bonepit,22,0.57320000,11.70469991,0
w_bonepit,23,2.02800000,12.04159458,0
w_bonepit,24,0.59220000,13.00000000,0
w_bonepit,25,2.84640000,11.18033989,0
w_bonepit,26,2.13060000,12.08304597,0
w_bonepit,27,0.48580000,12.08304597,0
w_bonepit,28,0.41080000,14.21267040,0
w_bonepit,29,1.81840000,14.86606875,0
w_bonepit,30,0.51940000,16.03121954,0
w_bonepit,31,0.47180000,16.27882060,0
w_bonepit,32,2.61400000,18.02775638,0
w_bonepit,33,2.77000000,15.65247584,0
w_bonepit,34,5.87960000,15.36282083,5
w_bonepit,35,1.69020000,19.10497317,0
w_bonepit,36,0.61900000,17.46424920,0
w_bonepit,37,2.73840000,15.81138830,0
w_bonepit,38,1.64320000,18.02775638,0
w_bonepit,39,2.60560000,15.26433752,0
w_bonepit,40,2.46200000,22.02271555,0
w_bonepit,41,1.36500000,20.02498439,0
w_bonepit,42,3.77660000,22.02271555,0
w_bonepit,43,3.13080000,18.97366596,0
w_bonepit,44,6.28840000,22.77329370,5
w_bonepit,45,4.18340000,21.70269367,4
w_bonepit,46,2.81600000,20.59126028,0
w_bonepit,47,2.34800000,22.67156810,0
w_bonepit,48,4.70700000,22.26817164,8
w_bonepit,49,3.04860000,22.02271555,0
w_bonepit,50,3.30240000,25.96150997,0
w_bonepit,51,1.93680000,25.29822128,0
w_bonepit,52,3.24360000,22.56102835,0
w_bonepit,53,2.52280000,24.59674775,0
w_bonepit,54,2.38460000,26.30589288,0
w_bonepit,55,2.40140000,25.07987241,0
w_bonepit,56,1.82520000,24.33105012,0
w_bonepit,57,3.41640000,24.35159132,0
w_bonepit,58,0.60520000,25.70992026,0
w_bonepit,59,3.78080000,25.17935662,0
w_bonepit,60,2.70980000,27.85677655,0
w_bonepit,61,1.63120000,28.30194340,0
w_bonepit,62,1.65000000,30.00000000,0
w_bonepit,63,1.17460000,27.45906044,0
w_bonepit,64,0.42160000,30.26549190,0
w_bonepit,65,3.56900000,28.84441020,0
w_bonepit,66,5.80640000,26.71962129,10
w_bonepit,67,2.32960000,29.61418579,0
w_bonepit,68,3.60360000,27.50493559,6
w_bonepit,69,0.46760000,30.26549190,0
w_bonepit,70,6.24820000,33.22942855,5
w_bonepit,71,3.17420000,33.30165161,0
w_bonepit,72,4.90380000,30.87069808,0
w_bonepit,73,4.42560000,34.03725215,4
w_bonepit,74,3.18880000,33.00154753,4
w_bonepit,75,4.09700000,31.14482300,0
w_bonepit,76,2.66420000,33.24154028,0
w_bonepit,77,2.93700000,33.24154028,0
w_bonepit,78,2.28760000,30.80584360,0
w_bonepit,79,4.20240000,31.99031914,5
w_bonepit,80,4.07360000,37.53664876,0
w_bonepit,81,0.50540000,36.05551275,0
w_bonepit,82,3.11460000,36.05551275,0
w_bonepit,83,3.93480000,38.89730068,0
w_bonepit,84,3.85180000,38.20994635,0
w_bonepit,85,8.36960000,33.82488493,6
w_bonepit,86,5.68140000,37.18613651,4
w_bonepit,87,5.08280000,35.55114015,5
w_bonepit,88,2.22840000,34.17601498,0
w_bonepit,89,2.57400000,35.34119409,0
w_bonepit,90,5.60800000,41.24259742,4
w_bonepit,91,4.81440000,40.60865634,4
w_bonepit,92,5.05400000,38.40756774,6
w_bonepit,93,4.36200000,37.63201124,4
w_bonepit,94,7.24360000,39.26436681,8
w_bonepit,95,2.14660000,39.20459157,0
w_bonepit,96,5.43580000,40.36308338,4
w_bonepit,97,2.67100000,40.00000000,0
w_bonepit,98,3.11420000,41.72529209,0
w_bonepit,99,4.50660000,40.22437072,0
w_bonepit,100,5.98360000,45.17894635,6
w_bonepit,101,5.07040000,42.64397851,5
w_bonepit,102,4.70560000,43.12476480,4
w_bonepit,103,5.73900000,41.79709633,5
w_bonepit,104,5.70580000,43.01162634,0
w_bonepit,105,5.48660000,42.86573307,6
w_bonepit,106,6.37500000,45.23222106,5
w_bonepit,107,4.51180000,44.59820624,0
w_bonepit,108,4.55780000,44.06765582,4
w_bonepit,109,5.77460000,40.83832184,8
w_bonepit,110,6.44080000,47.55952847,4
w_bonepit,111,4.96400000,51.04191878,4
w_bonepit,112,2.81700000,47.67598976,0
w_bonepit,113,4.21020000,46.69047012,0
w_bonepit,114,6.23260000,49.13150249,5
w_bonepit,115,3.93300000,46.81879964,0
w_bonepit,116,4.26820000,48.54894438,0
w_bonepit,117,6.84160000,47.81686716,5
w_bonepit,118,2.64260000,50.00999900,0
w_bonepit,119,4.10060000,46.42258928,5
w_bonepit,120,2.62780000,51.47815070,0
w_bonepit,121,7.01980000,50.10820231,4
w_bonepit,122,3.31920000,48.75448697,0
w_bonepit,123,4.45560000,50.80354318,0
w_bonepit,124,6.84900000,53.35373490,8
w_bonepit,125,3.48800000,50.28916384,0
w_bonepit,126,6.79000000,50.95145567,8
w_bonepit,127,5.90820000,51.48035699,4
w_bonepit,128,3.00200000,50.77400910,0
w_bonepit,129,3.75140000,53.15072906,0
w_bonepit,130,4.81980000,56.14267539,0
w_bonepit,131,5.19860000,55.73149917,0
w_bonepit,132,5.88560000,59.08318916,5
w_bonepit,133,4.57780000,55.73765991,4
w_bonepit,134,3.79700000,53.15072906,0
w_bonepit,135,6.88800000,53.20146213,6
w_bonepit,136,2.48500000,54.12947441,0
