Map,NumVertices,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,TotalSpaceMB
brc997d,1751,1003,0.57693667,0.47882180,5.19508100,6.25083947,182.43446244,17.79675994,879.81296024,2164848,6.39823532,35.09751892,41.49575424
brc999d,782,460,0.52773913,0.36339130,3.77543478,4.66656522,132.91304348,18.31086957,928.56739130,932518,3.43783188,15.11841393,18.55624580
combat,44,28,0.17805255,0.18386399,0.20531685,0.56723338,5.24574961,0.95672334,8.65996909,53817,0.58609009,0.87250614,1.45859623
combat2,38,22,0.21786708,0.27217929,0.26896445,0.75901082,5.73570325,0.97063369,8.58423493,47066,0.53332520,0.76305580,1.29638100
den000d,3997,2244,0.80931746,0.64790476,3.53155556,4.98877778,69.03095238,9.42698413,221.94206349,4093175,13.28007126,66.36044979,79.64052105
den001d,484,245,0.68929412,0.43211765,2.56011765,3.68152941,67.82745098,11.84313725,139.87254902,178245,0.81299973,2.88979053,3.70279026
den005d,1953,976,0.35113456,0.43558047,1.45138522,2.23810026,41.38390501,7.55079156,22.11939314,368649,1.45225906,5.97670841,7.42896748
den009d,94,47,0.26330000,0.29010000,0.38290000,0.93630000,13.09500000,2.72000000,9.67500000,5563,0.03424072,0.09018993,0.12443066
den011d,1346,604,0.36233333,0.37223077,1.79961538,2.53417949,71.01794872,11.48333333,54.68589744,301581,1.18993759,4.88937092,6.07930851
den012d,1541,852,0.41241147,0.38556492,1.74438449,2.54236088,47.80101180,7.47301855,121.91399663,907497,3.42693710,14.71276188,18.13969898
den020d,369,191,0.20676190,0.27623810,0.91728571,1.40028571,41.07619048,6.81904762,20.33333333,45736,0.20334244,0.74149323,0.94483566
den101d,162,87,0.25145455,0.22354545,0.91136364,1.38636364,34.83636364,8.08181818,41.60454545,12643,0.06234741,0.20497417,0.26732159
den200d,1270,688,0.40489016,0.41795606,1.74498567,2.56783190,48.91404011,8.83094556,114.45558739,439741,1.81383896,7.12928486,8.94312382
den200n,1309,717,0.35739962,0.36248566,1.48768642,2.20757170,44.61281071,7.76673040,74.91013384,485247,1.98756027,7.86704922,9.85460949
den201d,70,39,0.17181818,0.19836364,0.88781818,1.25800000,44.29090909,10.79090909,43.27272727,4619,0.02215195,0.07488537,0.09703732
den202d,84,47,0.24114286,0.19928571,0.72814286,1.16857143,32.15000000,8.27142857,23.92857143,6671,0.02848434,0.10815334,0.13663769
den203d,314,160,0.27582353,0.27005882,1.38047059,1.92635294,66.90294118,13.64705882,16.68529412,32639,0.13114548,0.52915859,0.66030407
den204d,207,106,0.36566372,0.33407080,1.39637168,2.09610619,48.81415929,7.62831858,132.83185841,73082,0.27239990,1.18483925,1.45723915
den206d,362,188,0.26476043,0.29372488,1.01459042,1.57307573,46.01391036,7.32148377,22.96136012,45664,0.22674179,0.74032593,0.96706772
den207d,100,50,0.10250000,0.20262500,0.74350000,1.04862500,24.20000000,7.80625000,58.28750000,9547,0.04527664,0.15478039,0.20005703
den308d,396,204,0.22761290,0.25832258,0.89716129,1.38309677,30.47096774,6.70967742,38.82580645,58830,0.25738907,0.95377922,1.21116829
den312d,362,180,0.26225000,0.26643750,0.76537500,1.29406250,29.70937500,6.76250000,13.44687500,35961,0.14938354,0.58301640,0.73239994
den400d,1631,886,0.52492500,0.43805000,3.80285000,4.76582500,153.35625000,14.06750000,680.68750000,2313245,7.93572235,37.50339985,45.43912220
den401d,1161,576,0.32706494,0.33433766,1.12025974,1.78166234,31.10649351,6.53766234,45.41818182,252160,1.01080322,4.08813477,5.09893799
den403d,166,80,0.22672727,0.25736364,1.02836364,1.51245455,38.50000000,9.20000000,22.34545455,18190,0.08925629,0.29490471,0.38416100
den404d,68,35,0.07430769,0.18215385,0.52861538,0.78507692,16.20000000,8.43846154,0.86153846,1890,0.01165009,0.03064156,0.04229164
den405d,136,67,0.20211111,0.20188889,0.90088889,1.30488889,38.60000000,9.75000000,5.82222222,6681,0.04000854,0.10831547,0.14832401
den407d,114,64,0.22757143,0.20157143,1.20857143,1.63771429,53.19285714,12.88571429,28.08571429,8487,0.04347992,0.13759518,0.18107510
den408d,122,65,0.43428571,0.25214286,1.33471429,2.02114286,62.10714286,12.02142857,54.97857143,11665,0.04167175,0.18911839,0.23079014
den500d,1708,822,0.25385954,0.37786203,1.29182101,1.92354257,40.07955252,6.47172157,42.00932256,603445,2.62360764,9.78332996,12.40693760
den501d,1963,965,0.32779436,0.38366501,1.27764511,1.98910448,42.97346600,6.14759536,34.22056385,666077,2.68172836,10.79874897,13.48047733
den502d,734,400,0.42986900,0.35895197,1.37007278,2.15889374,48.36390102,6.16011645,98.74090247,500585,2.59647369,8.11571598,10.71218967
den504d,1164,658,0.35973490,0.36453608,1.87419735,2.59846834,77.23564065,10.72754050,55.39764359,303534,1.18323898,4.92103386,6.10427284
den505d,1684,805,0.25103278,0.38446506,1.17240569,1.80790353,29.99752628,5.76314162,37.80766852,565784,2.53446579,9.17275238,11.70721817
den510d,3832,2178,0.56635368,0.54533125,3.39224830,4.50393323,106.73395931,12.12676056,179.41575378,3019455,10.47923279,48.95280361,59.43203640
den520d,1663,917,0.45036036,0.40639640,1.95159910,2.80835586,52.89414414,7.81418919,150.61824324,1208175,4.80405807,19.58749294,24.39155102
den600d,1017,536,0.28732857,0.34464286,0.97888571,1.61085714,33.09071429,5.94214286,14.48642857,199413,0.90256500,3.23297596,4.13554096
den601d,1605,794,0.30001307,0.36373856,1.17049673,1.83424837,33.24248366,6.12222222,10.77385621,390499,1.61061478,6.33095074,7.94156551
den602d,3391,1757,0.37176296,0.41315556,1.76717037,2.55208889,56.95444444,9.10000000,22.68814815,999689,3.65187454,16.20742130,19.85929585
den900d,489,269,0.33239506,0.33511111,2.12730864,2.79481481,99.38271605,16.57037037,131.96049383,107551,0.49212265,1.74366665,2.23578930
den901d,394,212,0.30695096,0.29884861,0.98963753,1.59543710,35.26652452,5.65671642,108.39019190,160078,0.79380417,2.59525871,3.38906288
den998d,333,190,0.27284615,0.30561538,2.02692308,2.60538462,85.70000000,19.14615385,132.27692308,45188,0.16639328,0.73260880,0.89900208
hrt000d,5519,3095,0.71408201,0.55357875,3.65558248,4.92324324,111.29077353,9.94082013,307.72087605,10211258,32.62199783,165.54964638,198.17164421
hrt001d,442,234,0.48582353,0.42988235,2.56088235,3.47658824,78.24411765,14.69411765,128.41176471,85413,0.34337997,1.38475513,1.72813511
hrt002d,194,100,0.25356828,0.21894273,1.41770925,1.89022026,62.51982379,15.57709251,39.46696035,13068,0.05372620,0.21186447,0.26559067
hrt201d,2571,1334,0.41091076,0.51495860,1.93389144,2.85976081,56.38638454,7.67709292,59.18767249,702267,2.43178940,11.38547802,13.81726742
hrt201n,2607,1368,0.30707438,0.40180165,1.30684298,2.01571901,39.04628099,7.61239669,40.86859504,570775,2.16540909,9.25366879,11.41907787
isound1,20,11,0.09445455,0.14045455,0.12045455,0.35536364,3.57272727,1.69545455,0.05909091,1554,0.01838303,0.02519417,0.04357719
lak100c,3725,2122,0.44542323,0.56230315,2.79416339,3.80188976,110.87746063,10.34645669,117.60728346,2123721,5.90866089,34.43074894,40.33940983
lak100d,4572,2571,0.42944223,0.50799801,3.66295817,4.60039841,189.61304781,14.85308765,199.04930279,2570184,6.74359512,41.66901398,48.41260910
lak100n,3875,2210,0.37649312,0.44855599,2.02333988,2.84838900,68.59381139,9.85166994,94.04076621,2067069,5.66430664,33.51228046,39.17658710
lak101d,52,25,0.17775000,0.17650000,0.25400000,0.60825000,8.52500000,3.26250000,6.57500000,1492,0.01049423,0.02418900,0.03468323
lak102d,90,42,0.14692308,0.18400000,1.14907692,1.48000000,71.90769231,13.64615385,46.76923077,4906,0.02251816,0.07953835,0.10205650
lak103d,136,67,0.16081081,0.19763514,0.71574324,1.07418919,30.18243243,8.24662162,22.07094595,7764,0.03582764,0.12587357,0.16170120
lak104d,100,52,0.16153846,0.31015385,1.91276923,2.38446154,53.18461538,14.13846154,21.40000000,6442,0.03524780,0.10444069,0.13968849
lak105d,91,43,0.11540000,0.17360000,0.67980000,0.96880000,29.71000000,5.90000000,2.99000000,5204,0.02119064,0.08436966,0.10556030
lak106d,215,111,0.21544000,0.22528000,0.68184000,1.12256000,26.18000000,4.94000000,35.95200000,30363,0.14329529,0.49225903,0.63555431
lak107d,56,28,0.12818182,0.19036364,0.36636364,0.68490909,12.59090909,4.76363636,10.00909091,1699,0.01136017,0.02754498,0.03890514
lak108d,72,33,0.20555556,0.18333333,0.34555556,0.73444444,12.00000000,3.76666667,12.77777778,2258,0.01223755,0.03660774,0.04884529
lak109d,96,58,0.25353846,0.19876923,0.83338462,1.28569231,42.59230769,10.49230769,15.13076923,3808,0.01578522,0.06173706,0.07752228
lak110d,36,16,0.23857143,0.25200000,0.44685714,0.93742857,11.61428571,4.32857143,11.50000000,891,0.00538254,0.01444530,0.01982784
lak200d,786,436,0.51780328,0.49180328,2.48639344,3.49600000,88.46393443,11.35737705,59.97049180,176871,0.81829453,2.86751461,3.68580914
lak201d,1277,663,0.34624096,0.34520482,1.12660241,1.81804819,33.73975904,7.13493976,25.99036145,212233,0.91223907,3.44081974,4.35305882
lak202d,629,325,0.42791429,0.48937143,1.77494286,2.69222857,55.17714286,9.31142857,16.46000000,85496,0.40594101,1.38610077,1.79204178
lak203d,447,201,0.24717647,0.24976471,1.18847059,1.68541176,41.89705882,10.67941176,40.71176471,47879,0.23517990,0.77623653,1.01141644
lak250d,1101,611,0.34430108,0.32716846,1.38078853,2.05225806,58.29032258,10.44444444,80.60931900,166324,0.62065125,2.69652176,3.31717300
lak300d,589,336,0.46084942,0.33822394,2.17093951,2.97001287,79.12226512,11.54826255,207.04247104,451561,1.88412094,7.32091618,9.20503712
lak302d,1176,573,0.29467695,0.33633558,0.95984571,1.59085824,28.10607522,7.05303761,18.42430087,210426,0.94239807,3.41152382,4.35392189
lak303d,2530,1409,0.47445283,0.43575472,2.64183019,3.55203774,113.90849057,14.12830189,106.10660377,920611,2.29513550,14.92537212,17.22050762
lak304d,3024,1653,0.39715395,0.42615783,2.33917206,3.16248383,91.63001294,11.92884864,166.55886158,1077537,2.62641907,17.46952915,20.09594822
lak307d,288,158,0.26796296,0.27175926,1.14592593,1.68564815,41.58333333,7.93981481,143.60648148,108936,0.48483276,1.76612091,2.25095367
lak308d,1695,944,0.37708428,0.39737282,2.07328778,2.84774487,82.76917236,14.01138952,56.21867882,439867,1.34769440,7.13132763,8.47902203
lak400d,3501,1972,0.43033758,0.47935484,3.73149287,4.64118530,183.15753938,14.42610653,213.49287322,2914486,9.82080078,47.25099754,57.07179832
lak401d,3972,2058,0.36989474,0.47765675,1.81190847,2.65945995,52.22013730,8.12723112,21.71258581,1371881,5.21928406,22.24157047,27.46085453
lak403d,1281,738,0.57324100,0.43119114,4.54347184,5.54790397,265.95937211,18.07202216,808.92520776,2047532,6.49416351,33.19553757,39.68970108
lak404d,1266,654,0.58193690,0.36362436,1.73542186,2.68098313,55.90755686,10.97432135,48.66104182,327710,1.45542526,5.31298637,6.76841164
lak405d,5171,2910,0.42186158,0.51898807,2.34272554,3.28357518,92.48902148,10.89474940,36.75441527,2034125,6.94825363,32.97817707,39.92643070
lak503d,2573,1392,0.44538710,0.44617742,2.66766129,3.55922581,102.05564516,12.33951613,117.62661290,1023324,2.68254089,16.59060287,19.27314377
lak504d,2962,1586,0.39944882,0.42829396,2.38070866,3.20845144,109.05249344,10.88713911,163.86876640,995871,2.47422791,16.14552212,18.61975002
lak505d,2785,1536,0.47274280,0.44943436,3.15874066,4.08091782,123.36819637,15.28815368,167.08644610,1195520,3.33236694,19.38232422,22.71469116
lak506d,2446,1336,0.37155556,0.43446154,2.18316239,2.98917949,74.17606838,12.18205128,57.81196581,628274,1.80205917,10.18586922,11.98792839
lak507d,300,157,0.44645455,0.52618182,1.21672727,2.18936364,31.72272727,5.82727273,120.98181818,68930,0.38964844,1.11752510,1.50717354
lak510d,434,231,0.27786364,0.30086364,2.41472727,2.99345455,105.33863636,13.96818182,214.69772727,216676,0.92650986,3.51285172,4.43936157
lak511d,2480,1381,0.40095238,0.40110787,1.43288630,2.23494655,41.83576288,6.84062196,41.65597668,789601,2.91398239,12.80137730,15.71535969
lak512d,2003,1036,0.49221805,0.44634398,1.73705827,2.67562030,54.96240602,7.93984962,25.36513158,619085,2.65830231,10.03689289,12.69519520
lak513d,3982,2193,0.47165006,0.47249169,2.62591362,3.57005537,96.11960133,11.21483942,249.79955703,1645209,5.63364792,26.67289066,32.30653858
lak514d,2121,1191,0.39876847,0.38315271,1.32167488,2.10359606,49.66256158,7.10591133,44.71182266,371510,1.67235565,6.02309227,7.69544792
lak515d,200,109,0.48200000,0.23715789,0.77442105,1.49357895,41.55263158,6.30000000,103.23157895,61880,0.20632553,1.00322723,1.20955276
lak519d,1187,687,0.62168675,0.46373494,3.79847390,4.88389558,139.72891566,16.17469880,391.92971888,848722,2.82794571,13.75987434,16.58782005
lak526d,212,120,0.27890909,0.24854545,1.74272727,2.27018182,87.17272727,19.50909091,75.84545455,19917,0.08538055,0.32290363,0.40828419
lgt101d,128,71,0.22138462,0.22015385,1.56707692,2.00861538,108.13846154,15.53846154,54.23846154,9375,0.03388977,0.15199184,0.18588161
lgt300d,2549,1439,0.63037119,0.46644875,5.30556233,6.40238227,214.64265928,17.94736842,522.33850416,4126297,12.54576874,66.89743900,79.44320774
lgt600d,1110,655,0.43180061,0.36539166,1.88897253,2.68616480,94.03662258,7.19125127,191.55035605,1473064,4.14897537,23.88199615,28.03097153
lgt601d,1478,856,0.58175309,0.42335802,2.72476543,3.72987654,91.02345679,9.16666667,444.18765432,1967541,6.39511108,31.89868641,38.29379749
lgt602d,2548,1476,0.50828283,0.50719192,2.61757576,3.63305051,83.96767677,11.25151515,108.46767677,1572811,4.81209183,25.49914074,30.31123257
lgt603d,2177,1247,0.45663978,0.50454301,2.22198925,3.18317204,65.43817204,9.68817204,58.74327957,1036580,3.31042099,16.80551529,20.11593628
lgt604d,1024,603,0.49465922,0.38415642,3.05698324,3.93579888,173.49162011,18.11508380,314.56871508,746456,1.71752167,12.10189056,13.81941223
lgt605d,230,136,0.39955556,0.26444444,1.18718519,1.85118519,56.44444444,9.78518519,132.34444444,67226,0.26530075,1.08989906,1.35519981
orz000d,252,111,0.19576720,0.27550265,1.20386243,1.67513228,38.78306878,8.70105820,50.78835979,52769,0.26913071,0.85551548,1.12464619
orz100d,6719,3778,0.56110790,0.52747416,3.21850351,4.30708557,89.12484498,10.42248863,191.52625052,7129496,21.17453003,115.58669281,136.76122284
orz101d,200,105,0.26286957,0.22669565,1.19921739,1.68878261,52.92608696,12.31739130,42.27391304,20614,0.09493637,0.33420372,0.42914009
orz102d,84,38,0.23215385,0.19153846,0.63184615,1.05553846,18.64615385,6.49230769,39.14615385,5744,0.03406906,0.09312439,0.12719345
orz103d,4913,2670,0.36790023,0.47335709,1.49433444,2.33559175,38.07101044,7.88393993,21.90557394,1098482,3.95890427,17.80909920,21.76800346
orz105d,110,56,0.16613333,0.20560000,1.11746667,1.48920000,45.80000000,12.84666667,40.22000000,7056,0.03783798,0.11439514,0.15223312
orz106d,60,28,0.26000000,0.17075000,0.64325000,1.07400000,33.22500000,7.31250000,29.96250000,3521,0.01650238,0.05708408,0.07358646
orz107d,82,40,0.16850000,0.20016667,0.28683333,0.65550000,11.74166667,3.70000000,15.91666667,3369,0.02213669,0.05461979,0.07675648
orz200d,1275,668,0.44422642,0.41313208,2.88883019,3.74618868,122.34150943,17.35283019,224.86603774,289376,0.90295029,4.69149780,5.59444809
orz201d,136,60,0.22213333,0.34053333,1.21746667,1.78013333,47.69333333,9.02666667,25.22000000,8048,0.03963852,0.13047791,0.17011642
orz203d,36,19,0.17800000,0.15875000,0.13450000,0.47125000,5.40000000,1.83750000,0.98750000,852,0.00654602,0.01381302,0.02035904
orz300d,6031,3373,0.59104497,0.55357143,3.57357143,4.71818783,129.76322751,12.52711640,322.77513228,5953997,16.10848236,96.52895832,112.63744068
orz301d,836,451,0.20372093,0.28809302,1.50627907,1.99809302,53.34418605,11.10465116,77.01395349,111797,0.38721085,1.81250477,2.19971561
orz302d,444,225,0.24634615,0.29857692,1.02396154,1.56888462,39.68846154,6.71923077,26.21346154,61647,0.33369446,0.99944973,1.33314419
orz303d,1964,989,0.24899130,0.33109565,1.27996522,1.86005217,48.26260870,5.71304348,66.45565217,724224,2.47883987,11.74145508,14.22029495
orz304d,464,251,0.18695238,0.29214286,1.15138095,1.63047619,37.84047619,7.75238095,44.50952381,83723,0.40055847,1.35735607,1.75791454
orz500d,1263,667,0.37184332,0.39027650,1.86032258,2.62244240,63.96313364,8.53686636,154.41129032,565916,2.29043198,9.17489243,11.46532440
orz601d,292,141,0.21992308,0.25684615,1.08846154,1.56523077,43.94230769,9.21153846,78.98461538,26603,0.11567307,0.43130016,0.54697323
orz700d,7295,4166,0.50349140,0.55135487,2.91547160,3.97031787,101.89942678,9.52136529,143.70870245,6849191,18.95037460,111.04225826,129.99263287
orz701d,4289,2476,0.55623310,0.48958789,2.54408886,3.58990985,84.47875080,10.00418545,118.74726336,2530036,7.19375992,41.01811600,48.21187592
orz702d,5831,3295,0.59049338,0.55898584,3.11242577,4.26190498,105.58542714,10.86455002,129.53197807,6758098,17.51845932,109.56541634,127.08387566
orz703d,3722,2183,0.37640107,0.50431513,2.19973142,3.08044763,65.77260519,7.46418979,127.60519248,3493572,11.58392715,56.63940811,68.22333527
orz704d,154,79,0.21980000,0.21140000,0.80410000,1.23530000,27.79500000,7.93000000,99.44500000,30226,0.15035629,0.49003792,0.64039421
orz800d,2404,1290,0.38490854,0.38173628,1.05919192,1.82583675,30.08954409,4.50668851,47.63008463,1138959,4.87126923,18.46533108,23.33660030
orz900d,7867,4402,0.49066001,0.55693229,1.70002281,2.74761511,31.24433357,6.87056308,31.02124020,3590211,12.96908188,58.20616436,71.17524624
orz901d,3876,2167,0.48193533,0.48667142,1.79312411,2.76173086,48.73823110,7.83357109,19.57465525,1938575,6.36644363,31.42907619,37.79551983
orz999d,1831,973,0.35374795,0.40118658,1.46531915,2.22025368,56.29091653,6.69067103,50.66857610,1230970,4.77209854,19.95705605,24.72915459
ost000a,10161,5604,0.63288676,0.67757576,3.77787879,5.08834131,84.37280702,8.08173844,312.46092504,15122686,39.64671707,245.17599297,284.82271004
ost000t,7797,4311,0.61330196,0.60705882,3.70335686,4.92371765,90.18901961,8.69647059,276.86627451,11801480,32.55548477,191.33106232,223.88654709
ost001d,1551,848,0.54748485,0.51539394,2.89809091,3.96096970,93.73333333,13.00454545,119.16666667,540100,1.60179138,8.75635147,10.35814285
ost002d,1492,805,0.40232258,0.40500000,3.06719355,3.87451613,124.73225806,15.77096774,312.53870968,731182,2.18375015,11.85426140,14.03801155
ost003d,1718,938,0.47765957,0.42579196,2.61134752,3.51479905,97.45862884,11.52482270,115.96926714,578367,1.84471130,9.37675381,11.22146511
ost004d,343,184,0.30454545,0.27081818,1.24554545,1.82090909,47.95000000,8.26363636,194.17272727,136278,0.52861023,2.20940208,2.73801231
ost100d,8815,5069,0.60172020,0.64046395,5.77077802,7.01296217,181.07780157,12.29907209,672.24339757,29040357,69.64155197,470.81572437,540.45727634
ost101d,382,224,0.42475610,0.27890244,1.34286585,2.04652439,67.43292683,10.31707317,168.34756098,116639,0.95028305,1.89100552,2.84128857
ost102d,38,18,0.19142857,0.16885714,0.21942857,0.57971429,8.40000000,2.84285714,5.64285714,849,0.00630569,0.01376438,0.02007008
oth000d,1503,870,0.41766851,0.38784530,2.49506077,3.30057459,129.17348066,12.61104972,191.24640884,1135084,2.88451767,18.40250778,21.28702545
oth001d,2170,1202,0.39245902,0.35437158,2.27191257,3.01874317,103.40710383,15.67486339,112.78688525,609118,2.00793076,9.87530327,11.88323402
oth999d,6,2,0.06866667,0.12760000,0.00640000,0.20266667,0.02666667,0.02666667,0.00000000,160,0.00284958,0.00259399,0.00544357
rmtst,409,215,0.26748936,0.29000000,1.37208511,1.92957447,54.14468085,10.43404255,65.85106383,81612,0.42032242,1.32313156,1.74345398
rmtst01,393,205,0.24195745,0.27268085,1.47782979,1.99246809,59.92340426,10.74468085,58.17872340,78748,0.41133499,1.27669907,1.68803406
rmtst03,413,213,0.24714894,0.26472340,1.34944681,1.86131915,58.29574468,10.24042553,58.52127660,79734,0.42103958,1.29268456,1.71372414
