Map,NumVertices,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,TotalSpaceMB
ht_chantry_n,500,267,0.30472340,0.35697872,1.22021277,1.88191489,38.86170213,6.97659574,48.95744681,109424,0.50619125,1.77403259,2.28022385
ht_keep,788,396,0.32162500,0.36702500,1.09960000,1.78825000,34.62000000,5.64500000,43.28250000,174827,0.86598587,2.83437634,3.70036221
ht_keep_n,782,394,0.44235000,0.52730000,1.55697500,2.52662500,32.45375000,5.67625000,45.69125000,174856,0.86418533,2.83484650,3.69903183
ht_mansion2,1339,671,0.32717308,0.43476923,1.41155769,2.17350000,40.61057692,7.58269231,53.41250000,342754,1.33856583,5.55688667,6.89545250
ht_mansion2b,1352,698,0.31603922,0.42815686,1.53758824,2.28178431,51.37352941,7.80980392,50.46862745,337015,1.37077713,5.46384335,6.83462048
ht_mansion_n,956,491,0.35484746,0.40620339,1.46833898,2.22938983,52.33389831,8.59322034,36.31355932,169931,0.69231796,2.75500011,3.44731808
ht_playershouse_n,226,109,0.27468421,0.29489474,0.81231579,1.38189474,26.42631579,5.65526316,11.78157895,25182,0.13761139,0.40826225,0.54587364
ht_store,42,19,0.20942857,0.24371429,0.43685714,0.89000000,11.88571429,4.35714286,16.42857143,2247,0.01588058,0.03642941,0.05230999
lt_0_lowtown,1854,905,0.39780800,0.42488000,1.41809600,2.24078400,39.48000000,6.06720000,56.98320000,606921,2.55986023,9.83968449,12.39954472
lt_0_lowtown_a2,1820,895,0.50969600,0.57515200,1.95768000,3.04252800,41.43440000,6.51840000,48.70720000,596441,2.52976990,9.66977787,12.19954777
lt_0_lowtown_a2_n,1952,954,0.39937097,0.43182258,1.60679032,2.43798387,53.24677419,7.60967742,72.07177419,686207,2.76530457,11.12510586,13.89041042
lt_0_lowtown_a2_n_c,2151,1057,0.38955556,0.43365079,1.58574603,2.40895238,58.28412698,7.27460317,43.75317460,770029,2.95907593,12.48406696,15.44314289
lt_0_lowtown_a3_n_c,2170,1068,0.42271429,0.50017460,1.57752381,2.50041270,45.70952381,7.00634921,59.14047619,745139,2.86395264,12.08053875,14.94449139
lt_0_lowtown_docks,1571,710,0.42089320,0.44147573,1.46592233,2.32829126,49.46893204,6.45728155,43.78932039,505925,2.16888428,8.20229053,10.37117481
lt_0_lowtown_docks_a3,1175,501,0.41844231,0.40436538,1.18273077,2.00553846,29.86923077,5.73365385,34.58269231,358113,1.76658630,5.80589390,7.57248020
lt_0_lowtown_docks_a3_n,1175,501,0.38092308,0.39607692,1.16192308,1.93892308,31.15288462,5.90000000,34.82307692,358113,1.76658630,5.80589390,7.57248020
lt_0_lowtown_docks_n,1571,710,0.44438835,0.44570874,1.50679612,2.39689320,49.64563107,6.48349515,43.16019417,505925,2.16888428,8.20229053,10.37117481
lt_0_lowtown_n,1826,890,0.42048000,0.45339200,1.64316800,2.51704000,37.49840000,6.04800000,54.59440000,588689,2.50755310,9.54409885,12.05165195
lt_backalley_g,400,189,0.31716279,0.33772093,0.85200000,1.50688372,24.19767442,4.91860465,33.08837209,78241,0.42329407,1.26847935,1.69177341
lt_backalley_n,400,189,0.30148837,0.33158140,0.81423256,1.44730233,22.06744186,4.76976744,31.93720930,78241,0.42329407,1.26847935,1.69177341
lt_darktown,839,450,0.36841758,0.40134066,1.23292308,2.00268132,37.18901099,6.94395604,34.14725275,177478,0.84378815,2.87735558,3.72114372
lt_foundry_n,270,147,0.29109434,0.33233962,0.66883019,1.29226415,19.11509434,4.37547170,7.88113208,33070,0.17989731,0.53614616,0.71604347
lt_gallowscourtyard,753,336,0.34064000,0.36406000,1.40864000,2.11334000,44.03300000,6.92700000,83.71100000,386431,1.99659729,6.26499844,8.26159573
lt_gallowscourtyard_n,346,147,0.39559459,0.32048649,1.50305405,2.21913514,39.99864865,9.11081081,92.01891892,199473,1.21537781,3.23394871,4.44932652
lt_gallowsprison_n,156,71,0.29723529,0.26205882,0.75770588,1.31700000,18.55882353,5.98529412,33.15588235,26388,0.17573547,0.42781448,0.60354996
lt_gallowstemplar,593,287,0.34996774,0.35767742,1.20658065,1.91422581,39.93387097,6.27580645,52.33225806,173540,0.75861359,2.81351089,3.57212448
lt_gallowstemplar_f,704,356,0.34148387,0.36874194,1.23270968,1.94293548,36.06774194,6.41774194,49.69838710,178677,0.79384613,2.89679432,3.69064045
lt_gallowstemplar_n,587,280,0.36903226,0.39958065,1.38203226,2.15064516,41.48709677,6.60645161,55.57903226,172092,0.75376129,2.79003525,3.54379654
lt_gamlenshouse_n,122,68,0.28538462,0.27984615,0.74184615,1.30707692,24.17692308,6.10000000,24.36153846,8828,0.06184769,0.14312363,0.20497131
lt_hangedman,655,346,0.33292593,0.38229630,1.37529630,2.09051852,49.20740741,8.42222222,29.17777778,95991,0.36427689,1.55625057,1.92052746
lt_hangedman_n,655,346,0.32355556,0.37611111,1.41588889,2.11555556,48.85185185,8.83148148,27.97592593,95991,0.36427689,1.55625057,1.92052746
lt_house,118,58,0.27628571,0.31685714,0.91785714,1.51100000,21.59285714,6.37857143,19.67142857,6289,0.03672409,0.10196018,0.13868427
lt_ruinedhouse_n,104,56,0.28493333,0.27053333,0.72640000,1.28186667,26.00000000,7.29333333,12.02000000,7076,0.04742813,0.11471939,0.16214752
lt_shop,122,62,0.27181818,0.27472727,0.92418182,1.47072727,35.56363636,7.80909091,20.80000000,8349,0.05136490,0.13535786,0.18672276
lt_undercitydungeon,592,309,0.33417647,0.36229412,1.01947059,1.71594118,28.89215686,5.74117647,29.35784314,143695,0.63899612,2.32964993,2.96864605
lt_undercityencounter,385,213,0.29912821,0.38428205,0.94310256,1.62651282,25.11923077,4.72948718,14.30512821,81096,0.44076157,1.31476593,1.75552750
lt_undercityserialkiller,749,388,0.32978723,0.37361702,1.31457447,2.01797872,39.88723404,7.61382979,54.31170213,198936,0.80029678,3.22524261,4.02553940
lt_warehouse,363,184,0.30782609,0.33613043,1.05695652,1.70091304,35.26956522,6.60869565,40.64347826,65556,0.31788635,1.06282425,1.38071060
lt_warehouse_n,361,182,0.31265217,0.33473913,0.86282609,1.51021739,23.22826087,5.31739130,46.54347826,65747,0.32522583,1.06592083,1.39114666
w_blightlands,1869,1101,0.49283784,0.53241441,3.16003604,4.18528829,135.72792793,14.91036036,78.96306306,1077559,2.47843933,17.46988583,19.94832516
w_bonepit,1486,872,0.62270909,0.56216364,2.37380000,3.55867273,68.65727273,9.99363636,125.52727273,645681,2.17454529,10.46807957,12.64262486
w_bonepitdestroyed_a3,2031,1124,0.53170760,0.47752047,2.00254971,3.01177778,70.70175439,7.45204678,102.59415205,1190078,3.84819031,19.29409599,23.14228630
w_bonepitmining_a2,1561,865,0.47772973,0.46772973,2.35911712,3.30457658,99.67117117,11.29009009,126.67387387,681841,2.12326050,11.05432224,13.17758274
w_encounter1,780,456,0.47718644,0.41145763,2.20962712,3.09827119,111.69661017,12.95254237,123.37627119,301606,0.83709717,4.88977623,5.72687340
w_encounter2,1711,954,0.54359649,0.48838596,1.88075439,2.91273684,59.61315789,7.00701754,123.17105263,1407688,4.12496948,22.82209015,26.94705963
w_encounter2_camp,1770,987,0.62502479,0.55125620,2.06966942,3.24595041,64.51157025,6.97768595,117.07520661,1445262,4.13896179,23.43125725,27.57021904
w_encounter3,913,533,0.47775556,0.47224444,2.59288889,3.54288889,112.01333333,15.90666667,74.86111111,378758,1.01745605,6.14060020,7.15805626
w_sundermount,3645,2110,0.54182036,0.57825150,2.68143713,3.80150898,88.10059880,8.66646707,120.70059880,2028404,6.12542725,32.88542557,39.01085281
w_woundedcoast,4596,2629,0.47906542,0.57067290,2.44000000,3.48973832,77.01401869,10.77663551,82.33925234,1846160,4.58586121,29.93080139,34.51666260
