Map,NumVertices,Regions,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,AuxSpaceMB,MeshSpaceMB,TotalSpaceMB,Cost/ViaLabels
AR0041SR,246,49433,143,0.39623437,1.53979688,0.18826563,2.12429687,0.88125000,0.00000000,0.02500000,131740,29.49533844,2.01019287,0.48043823,4.05657959,36.04254913,0.03064094
AR0042SR,162,40997,104,0.28478125,1.03282812,0.10490625,1.42251562,1.07421875,0.00000000,0.01640625,108801,21.24871826,1.66017151,0.39185333,3.38366795,26.68441105,0.03233180
AR0043SR,188,37812,113,0.31529687,1.04093750,0.11620313,1.47243750,0.72500000,0.00000000,0.01718750,99430,18.48784256,1.51718140,0.35985565,3.08900356,23.45388317,0.03624538
AR0046SR,318,74952,179,0.35359375,1.81673438,0.34046875,2.51079688,2.10156250,0.00000000,0.04375000,191287,36.81718445,2.91880798,0.70402908,6.29072857,46.73075008,0.03648011
AR0203SR,256,49385,149,0.36996875,1.25229687,0.35029687,1.97256250,2.85859375,0.00000000,0.02656250,120472,19.80591965,1.83825684,0.45721817,4.09562778,26.19702244,0.04161832
AR0310SR,256,74424,154,0.28837607,1.49781576,0.40113960,2.18733143,3.17853751,0.00000000,0.07502374,203025,40.25841904,3.09791565,0.69735718,6.27335644,50.32704830,0.03646813
AR0331SR,356,58644,220,0.34885274,1.47505137,0.72434932,2.54825342,6.99229452,0.00000000,0.03339041,181492,34.66349030,2.76934814,0.58041000,4.87737274,42.89062119,0.04102660
AR0410SR,272,56270,160,0.33072363,1.30364429,0.40216216,2.03653008,3.29555362,0.00000000,0.01394943,142976,25.79182053,2.18164062,0.53191376,4.69915390,33.20452881,0.03841468
AR0502SR,336,80620,187,0.36227656,1.92259696,0.67023609,2.95510961,4.98145025,0.00000000,0.04468803,214411,37.48251724,3.27165222,0.75041962,6.84426117,48.34885025,0.04135144
AR0526SR,356,58644,220,0.37000000,1.89835616,0.82595890,3.09431507,6.99229452,0.00000000,0.03339041,181492,34.66349030,2.76934814,0.58041000,4.87737274,42.89062119,0.04102660
