Map,NumVertices,Regions,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,AuxSpaceMB,MeshSpaceMB,TotalSpaceMB,Cost/ViaLabels
ca_cave,707,80084,372,0.40690000,0.95063333,0.42836667,1.78590000,3.20500000,0.00000000,0.02166667,212152,32.58936691,3.23718262,0.75843811,6.50954151,43.09452915,0.04814054
dr_primevalentrance,536,87184,274,0.36288889,1.03744444,0.43820000,1.83853333,3.78444444,0.00000000,0.01555556,239138,37.83098984,3.64895630,0.81666565,7.21823692,49.51484871,0.04393332
dr_slavers,728,94470,293,0.33421053,1.28829474,0.62766316,2.25016842,6.53263158,0.00000000,0.08842105,315833,50.77328873,4.81922913,0.88172913,7.95237732,64.42662430,0.04549497
ht_brothel_n,846,92158,432,0.37362963,1.10262963,0.56288889,2.03914815,7.72222222,0.00000000,0.08703704,279848,43.47217560,4.27014160,0.86211014,7.57465172,56.17907906,0.04942973
ht_chantry,510,53727,271,0.33017021,0.99753191,0.54480851,1.87251064,8.54468085,0.00000000,0.08510638,172320,28.66587067,2.62939453,0.50493622,4.38467503,36.18487644,0.04208793
ht_chantry_n,500,52364,267,0.34157447,1.03659574,0.58591489,1.96408511,7.92127660,0.00000000,0.21702128,163907,26.41962051,2.50102234,0.49210358,4.27030754,33.68305397,0.04379934
ht_keep,788,70592,396,0.36375000,1.49312500,0.70445000,2.56132500,6.87875000,0.00000000,0.11500000,215008,33.74090195,3.28076172,0.66555786,5.80757332,43.49479485,0.04600659
ht_keep_n,782,70028,394,0.35812500,1.20300000,0.57805000,2.13917500,6.72125000,0.00000000,0.05625000,212154,33.80483246,3.23721313,0.65903854,5.76030827,43.46139240,0.04502173
ht_playershouse_n,226,10257,109,0.51094737,1.11594737,0.58200000,2.20889474,4.79210526,0.00000000,0.01842105,28433,2.96202469,0.43385315,0.09733200,0.71870041,4.21191025,0.07395329
ht_store,42,1419,19,0.20971429,0.48457143,0.14028571,0.83457143,2.04285714,0.00000000,0.14285714,3528,0.27341843,0.05383301,0.01328659,0.08623600,0.42677402,0.09389430
lt_backalley_g,400,68553,189,0.38516279,1.00967442,0.43520930,1.83004651,4.34651163,0.00000000,0.06744186,170434,28.91661072,2.60061646,0.63521576,5.66272640,37.81516933,0.04102143
lt_backalley_n,400,68553,189,0.32093023,0.90790698,0.36009302,1.58893023,4.23023256,0.00000000,0.05116279,170434,28.91661072,2.60061646,0.63521576,5.66272640,37.81516933,0.04102143
lt_darktown,839,93587,450,0.38982418,1.22274725,0.61362637,2.22619780,6.57142857,0.00000000,0.04065934,267576,42.48513794,4.08288574,0.88574219,7.72119713,55.17496300,0.04679964
lt_foundry_n,270,14110,147,0.29577358,0.66890566,0.26735849,1.23203774,3.88490566,0.00000000,0.01320755,37732,4.40922165,0.57574463,0.13574982,1.03228664,6.15300274,0.06263679
lt_gallowsprison_n,156,20342,71,0.30929412,0.72129412,0.22411765,1.25470588,2.71176471,0.00000000,0.12647059,52458,7.43473434,0.80044556,0.18840790,1.59767342,10.02126122,0.04922576
lt_gallowstemplar,593,59578,287,0.37090323,1.03919355,0.63538710,2.04548387,10.01935484,0.00000000,0.15645161,236525,35.09701920,3.60908508,0.56404114,4.90437698,44.17452240,0.04580229
lt_gallowstemplar_f,704,68051,356,0.36467742,1.10645161,0.65196774,2.12309677,8.63064516,0.00000000,0.20483871,249348,37.33625031,3.80474854,0.63980865,5.62631989,47.40712738,0.04751133
lt_gallowstemplar_n,587,58847,280,0.36387097,1.10177419,0.65264516,2.11829032,9.56774194,0.00000000,0.21129032,235012,34.96046448,3.58599854,0.55674744,4.84466267,43.94787312,0.04574154
lt_gamlenshouse_n,122,8542,68,0.35415385,0.67369231,0.28230769,1.31015385,2.45384615,0.00000000,0.06923077,22106,2.46178055,0.33731079,0.07926941,0.59601402,3.47437477,0.06384080
lt_hangedman,655,68614,346,0.34800000,0.94462963,0.43111111,1.72374074,5.08148148,0.00000000,0.02222222,200167,31.13095856,3.05430603,0.64952469,5.56443214,40.39922142,0.04868377
lt_hangedman_n,655,68614,346,0.37722222,1.04425926,0.51407407,1.93555556,5.09444444,0.00000000,0.02037037,200167,31.13095856,3.05430603,0.64952469,5.56443214,40.39922142,0.04868377
lt_house,118,4328,58,0.44128571,0.87585714,0.34671429,1.66385714,2.50000000,0.00000000,0.05000000,11159,1.00889587,0.17027283,0.04079056,0.29391861,1.51387787,0.08598795
lt_ruinedhouse_n,104,3751,56,0.29240000,0.51160000,0.18333333,0.98733333,2.36666667,0.00000000,0.04666667,9211,0.76336670,0.14054871,0.03507996,0.24859238,1.18758774,0.09132354
lt_shop,122,6746,62,0.55872727,1.02509091,0.36527273,1.94909091,2.40000000,0.00000000,0.01818182,16857,1.70811462,0.25721741,0.06425095,0.46291828,2.49250126,0.07081203
lt_undercitydungeon,592,92028,309,0.37437255,1.23531373,0.62945098,2.23913725,4.67745098,0.00000000,0.04803922,289622,51.08771896,4.41928101,0.86540222,7.64572239,64.01812458,0.03968967
lt_undercityencounter,385,36105,213,0.28405128,0.84433333,0.39307692,1.52146154,5.80384615,0.00000000,0.03076923,107614,15.20503998,1.64205933,0.34425354,2.87986279,20.07121563,0.05087232
lt_warehouse,363,34124,184,0.42808696,1.09556522,0.54160870,2.06526087,6.43695652,0.00000000,0.05000000,97669,14.85013580,1.49031067,0.31921005,2.73806667,19.39772320,0.04583940
lt_warehouse_n,361,38603,182,0.32782609,0.87404348,0.40156522,1.60343478,4.69782609,0.00000000,0.09565217,109427,17.16529465,1.66972351,0.36166000,3.12051105,22.31718922,0.04274438
