Map,NumVertices,Regions,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,AuxSpaceMB,MeshSpaceMB,TotalSpaceMB,Cost/ViaLabels
ht_bartrand_n,1096,2794,565,0.42048276,0.59389655,1.93665517,2.95103448,76.15689655,11.70689655,66.59827586,225752,1.47053909,3.65999603,0.01065826,0.21944237,5.36063576,1.00000000
ht_brothel_n,846,2129,432,0.40674074,0.60729630,2.22385185,3.23788889,92.75925926,13.04444444,70.91666667,189216,1.14161682,3.06765747,0.00812149,0.16758251,4.38497829,1.00000000
ht_chantry,510,1319,271,0.37191489,0.55391489,2.40944681,3.33527660,99.30425532,14.25957447,70.74468085,113484,0.72367096,1.83985519,0.00503159,0.09912395,2.66768169,1.00000000
ht_chantry_n,500,1299,267,0.35182979,0.53127660,2.32910638,3.21221277,105.65106383,14.39787234,80.48297872,109188,0.68517303,1.77020645,0.00495529,0.09748173,2.55781651,1.00000000
ht_keep,788,1942,396,0.42490000,0.67462500,2.19757500,3.29710000,92.33750000,9.56125000,91.83375000,153114,0.88571548,2.48235512,0.00740814,0.15054893,3.52602768,1.00000000
ht_keep_n,782,1932,394,0.36380000,0.57062500,1.84617500,2.78060000,83.81500000,9.16125000,86.17250000,152652,0.87992477,2.47486496,0.00737000,0.15104103,3.51320076,1.00000000
ht_mansion2,1339,3273,671,0.37076923,0.64119231,1.86150000,2.87346154,70.39038462,9.05000000,75.26153846,357372,2.00057983,5.79388046,0.01248550,0.26683617,8.07378197,1.00000000
ht_mansion2b,1352,3423,698,0.40464706,0.70268627,2.10994118,3.21727451,83.85098039,9.12058824,64.38921569,350012,2.01262665,5.67455673,0.01305771,0.27881527,7.97905636,1.00000000
ht_mansion_n,956,2412,491,0.41813559,0.61345763,2.35505085,3.38664407,111.37288136,13.80338983,58.66271186,189430,1.22452927,3.07112694,0.00920105,0.19037819,4.49523544,1.00000000
ht_playershouse_n,226,538,109,0.30347368,0.40894737,1.11673684,1.82915789,45.15789474,7.23421053,16.63947368,21893,0.16328812,0.35493946,0.00205231,0.03678894,0.55706882,1.00000000
ht_store,42,95,19,0.21885714,0.29457143,0.68600000,1.19942857,23.68571429,6.64285714,11.98571429,1956,0.02016449,0.03171158,0.00036240,0.00556660,0.05780506,1.00000000
lt_0_lowtown,1854,4498,905,0.47528000,0.68969600,2.72593600,3.89091200,135.48640000,14.56640000,136.68800000,597585,3.13478470,9.68832493,0.01715851,0.36855030,13.20881844,1.00000000
lt_0_lowtown_a2,1820,4460,895,0.45752000,0.64643200,2.66876800,3.77272000,128.53600000,14.30320000,128.20560000,610486,3.14643478,9.89748192,0.01701355,0.36806774,13.42899799,1.00000000
lt_0_lowtown_a2_n,1952,4749,954,0.53927419,0.84164516,3.35956452,4.74048387,164.09919355,15.65080645,171.03790323,727260,3.59660339,11.79067612,0.01811600,0.39397240,15.79936790,1.00000000
lt_0_lowtown_a2_n_c,2151,5241,1057,0.47244444,0.75193651,3.00358730,4.22796825,175.04523810,14.36904762,88.00238095,781498,3.77934265,12.67000771,0.01999283,0.42788219,16.89722538,1.00000000
lt_0_lowtown_a3_n_c,2170,5300,1068,0.48090476,0.77014286,3.15252381,4.40357143,143.22539683,16.70873016,129.46507937,772351,3.76157761,12.52171230,0.02021790,0.43054676,16.73405457,1.00000000
lt_0_lowtown_docks,1571,3541,710,0.49083495,0.66743689,3.06225243,4.22052427,177.89126214,15.16407767,108.83203883,473315,2.52946472,7.67360210,0.01350784,0.29055691,10.50713158,1.00000000
lt_0_lowtown_docks_a3,1175,2491,501,0.50019231,0.67313462,2.70888462,3.88221154,117.05769231,13.70384615,77.35961538,294693,1.67591095,4.77769947,0.00950241,0.19942284,6.66253567,1.00000000
lt_0_lowtown_docks_a3_n,1175,2491,501,0.44788462,0.60578846,2.60688462,3.66055769,121.13461538,14.34903846,86.47115385,294693,1.67591095,4.77769947,0.00950241,0.19942284,6.66253567,1.00000000
lt_0_lowtown_docks_n,1571,3541,710,0.60957282,0.88471845,3.46271845,4.95700971,173.97087379,14.54660194,99.60000000,473315,2.52946472,7.67360210,0.01350784,0.29055691,10.50713158,1.00000000
lt_0_lowtown_n,1826,4428,890,0.49275200,0.69209600,2.84737600,4.03222400,129.42160000,14.23600000,126.51360000,583910,3.05349350,9.46661949,0.01689148,0.36280060,12.89980507,1.00000000
lt_backalley_g,400,926,189,0.46176744,0.64227907,2.42697674,3.53102326,85.16046512,12.34651163,58.42093023,66174,0.48169327,1.07284355,0.00353241,0.06552410,1.62359333,1.00000000
lt_backalley_n,400,926,189,0.35832558,0.49539535,2.16925581,3.02297674,94.30465116,13.81860465,54.62325581,66174,0.48169327,1.07284355,0.00353241,0.06552410,1.62359333,1.00000000
lt_darktown,839,2226,450,0.41923077,0.59327473,1.95890110,2.97140659,82.87362637,10.93736264,56.40219780,182060,1.14542007,2.95164108,0.00849152,0.17900562,4.28455830,1.00000000
lt_foundry_n,270,703,147,0.31177358,0.43467925,1.00539623,1.75184906,40.63396226,7.58490566,12.26981132,30270,0.21422577,0.49075127,0.00268173,0.04767227,0.75533104,1.00000000
lt_gallowscourtyard,753,1668,336,0.39566000,0.54594000,3.12714000,4.06874000,159.61900000,16.71500000,196.62400000,271153,1.31852341,4.39605808,0.00636292,0.13433552,5.85527992,1.00000000
lt_gallowscourtyard_n,346,719,147,0.48002703,0.53778378,4.13864865,5.15645946,201.86756757,24.62702703,184.64864865,114392,0.53572845,1.85457611,0.00274277,0.05468273,2.44773006,1.00000000
lt_gallowsprison_n,156,323,71,0.32847059,0.38017647,1.31688235,2.02552941,44.65588235,10.13823529,44.02352941,21615,0.15029144,0.35043240,0.00123215,0.02269077,0.52464676,1.00000000
lt_gallowstemplar,593,1413,287,0.43729032,0.57283871,2.41016129,3.42029032,108.64516129,11.99516129,88.79677419,154077,0.83654785,2.49796772,0.00539017,0.11068726,3.45059299,1.00000000
lt_gallowstemplar_f,704,1728,356,0.43377419,0.61761290,2.37306452,3.42445161,95.44193548,12.40322581,90.07096774,163747,0.94665146,2.65474224,0.00659180,0.13605404,3.74403954,1.00000000
lt_gallowstemplar_n,587,1379,280,0.38587097,0.53100000,2.11990323,3.03677419,95.22580645,11.19677419,85.37096774,153480,0.82164764,2.48828888,0.00526047,0.10710907,3.42230606,1.00000000
lt_gamlenshouse_n,122,333,68,0.35030769,0.43876923,0.87846154,1.66753846,29.04615385,5.10769231,16.40769231,11764,0.09904480,0.19072342,0.00127029,0.02236176,0.31340027,1.00000000
lt_hangedman,655,1720,346,0.36829630,0.53325926,1.62922222,2.53077778,70.52592593,8.89814815,31.73333333,142425,0.86307907,2.30906010,0.00656128,0.13102531,3.30972576,1.00000000
lt_hangedman_n,655,1720,346,0.35888889,0.53407407,1.51981481,2.41277778,65.69074074,8.02592593,29.71851852,142425,0.86307907,2.30906010,0.00656128,0.13102531,3.30972576,1.00000000
lt_house,118,272,58,0.26357143,0.39385714,0.73885714,1.39628571,21.40714286,4.22142857,17.40714286,7569,0.06536484,0.12271214,0.00103760,0.01712418,0.20623875,1.00000000
lt_ruinedhouse_n,104,272,56,0.34840000,0.39746667,0.78933333,1.53520000,25.57333333,5.89333333,8.58666667,6532,0.05965805,0.10589981,0.00103760,0.01733780,0.18393326,1.00000000
lt_shop,122,305,62,0.34090909,0.41418182,0.97345455,1.72854545,37.85454545,5.86363636,14.76363636,11018,0.08499146,0.17862892,0.00116348,0.01960564,0.28438950,1.00000000
lt_undercitydungeon,592,1500,309,0.44776471,0.61413725,1.96976471,3.03166667,71.37549020,9.52352941,44.65882353,152025,0.83927536,2.46469975,0.00572205,0.11550236,3.42519951,1.00000000
lt_undercityencounter,385,1006,213,0.31148718,0.47856410,1.28205128,2.07210256,54.09615385,7.04230769,20.36410256,69668,0.43957901,1.12948990,0.00383759,0.07212925,1.64503574,1.00000000
lt_undercityserialkiller,749,1881,388,0.43544681,0.63187234,2.23748936,3.30480851,82.14574468,10.39148936,86.33297872,238813,1.26052856,3.87174702,0.00717545,0.14882851,5.28827953,1.00000000
lt_warehouse,363,901,184,0.38265217,0.52130435,1.62204348,2.52600000,65.91086957,7.91521739,45.97391304,59454,0.39675903,0.96389580,0.00343704,0.06521702,1.42930889,1.00000000
lt_warehouse_n,361,903,182,0.35678261,0.49821739,1.57426087,2.42926087,64.46086957,8.43043478,66.26304348,61004,0.39920807,0.98902512,0.00344467,0.06497097,1.45664883,1.00000000
w_blightlands,1869,5469,1101,0.57679279,0.85944144,4.50363063,5.93986486,244.85405405,20.98288288,103.67162162,1754928,5.77149963,28.45170593,0.02086258,0.44298172,34.68704987,1.00000000
w_bonepit,1486,4309,872,0.67427273,0.97641818,5.50312727,7.15381818,286.92363636,32.44909091,312.43818182,881533,3.75877380,14.29182148,0.01643753,0.34449196,18.41152477,1.00000000
w_bonepitdestroyed_a3,2031,5419,1124,0.63198830,0.78546199,6.46615205,7.88360234,427.56198830,39.94035088,376.78538012,1474186,5.75301361,23.90018654,0.02067184,0.43368053,30.10755253,1.00000000
w_bonepitmining_a2,1561,4178,865,0.55976577,0.71203604,5.31218018,6.58398198,359.51351351,30.22792793,294.32612613,959189,3.88116837,15.55081654,0.01593781,0.33324623,19.78116894,1.00000000
w_encounter1,780,2276,456,0.54725424,0.63586441,3.55298305,4.73610169,215.86271186,19.49661017,179.60508475,415019,1.72603989,6.72848034,0.00868225,0.17689610,8.64009857,1.00000000
w_encounter2,1711,4754,954,0.78084211,1.03143860,7.40587719,9.21815789,423.80877193,37.64035088,491.29035088,1654971,5.60275650,26.83115673,0.01813507,0.37996769,32.83201599,1.00000000
w_encounter2_camp,1770,4934,987,0.70728926,0.94138843,6.57682645,8.22550413,432.27272727,33.88181818,461.77685950,1766016,5.88396072,28.63146973,0.01882172,0.39251900,34.92677116,1.00000000
w_encounter3,913,2647,533,0.49882222,0.66862222,3.03060000,4.19804444,166.28222222,16.92777778,86.88888889,592883,2.15906525,9.61209393,0.01009750,0.20495892,11.98621559,1.00000000
w_sundermount,3645,10456,2110,0.68252695,1.10317365,5.86062275,7.64632335,391.17125749,26.16047904,305.00658683,2765328,10.71342087,44.83277893,0.03988647,0.87910843,56.46519470,1.00000000
w_woundedcoast,4596,12968,2629,0.62581308,1.10943925,3.58398131,5.31923364,163.18644860,16.74953271,137.55514019,2757678,10.75725937,44.70875359,0.04946899,1.11352348,56.62900543,1.00000000
