Map,NumVertices,Regions,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,AuxSpaceMB,MeshSpaceMB,TotalSpaceMB,Cost/ViaLabels
32room_006,2592,7026,1428,0.32361458,1.18032292,2.46267708,3.96661458,100.85354167,7.36083333,106.64197917,1180242,6.53509903,19.13463020,0.02680206,0.61078548,26.30731678,1.00000000
32room_007,2580,7062,1433,0.34566497,1.01591878,2.45031472,3.81189848,84.67411168,6.95380711,82.62233503,1147861,6.36290359,18.60965443,0.02693939,0.61603928,25.61553669,1.00000000
32room_008,2628,7115,1447,0.29785714,0.89032653,2.13473469,3.32291837,79.48928571,7.31887755,76.17500000,1032352,5.80071259,16.73696899,0.02714157,0.61953163,23.18435478,1.00000000
32room_009,2596,7014,1423,0.31149754,0.93392118,2.39490640,3.64032512,92.51822660,7.79162562,109.51280788,1136468,6.28111649,18.42494583,0.02675629,0.60756111,25.34037971,1.00000000
64room_000,614,1557,320,0.21515271,0.52385222,1.26559606,2.00460099,47.14876847,5.95369458,51.71576355,126315,0.80735779,2.04787731,0.00593948,0.12499142,2.98616600,1.00000000
64room_001,590,1515,310,0.24889655,0.62412808,1.14941872,2.02244335,34.23103448,4.77192118,21.80640394,87000,0.61750031,1.41048431,0.00577927,0.12009144,2.15385532,1.00000000
64room_002,630,1656,340,0.22606573,0.53875117,1.36876056,2.13357746,57.78967136,6.19859155,35.97981221,130289,0.83552170,2.11230564,0.00631714,0.13210678,3.08625126,1.00000000
64room_003,598,1575,321,0.24178802,0.58668203,1.35131797,2.17978802,46.17235023,6.09262673,39.52073733,117949,0.78087616,1.91224384,0.00600815,0.12596416,2.82509232,1.00000000
64room_004,560,1474,302,0.21777679,0.53254464,1.15196429,1.90228571,44.63571429,5.77008929,27.75267857,93092,0.64096451,1.50925064,0.00562286,0.11677170,2.27260971,1.00000000
64room_006,630,1665,340,0.22416514,0.53974312,1.37327523,2.13718349,53.50000000,6.69495413,43.97706422,134940,0.89408875,2.18770981,0.00635147,0.13458538,3.22273540,1.00000000
64room_007,628,1633,331,0.22926829,0.56775610,1.28521951,2.08224390,49.84536585,6.00878049,29.25414634,105891,0.72404480,1.71675396,0.00622940,0.13189507,2.57892323,1.00000000
64room_008,640,1713,348,0.23144615,0.57619487,1.42330256,2.23094359,54.64820513,7.18564103,37.79179487,140209,0.91807556,2.27313328,0.00653458,0.13905811,3.33680153,1.00000000
64room_009,626,1652,340,0.23178846,0.55424038,1.32921154,2.11524038,51.95769231,6.63894231,29.21971154,113313,0.75762558,1.83708286,0.00630188,0.13308048,2.73409081,1.00000000
8room_000,35320,97970,20134,0.85028866,3.11314433,5.58844330,9.55187629,145.22525773,5.51391753,306.41340206,53400510,249.78003311,865.75381279,0.37372589,9.58350849,1125.49108028,1.00000000
8room_001,35436,98647,20256,0.84234197,3.07197927,5.81158549,9.72590674,181.15129534,5.83367876,354.94611399,59317804,271.49173737,961.68772507,0.37630844,9.66808033,1243.22385120,1.00000000
8room_002,35454,98750,20273,0.80450000,3.04704167,5.72601042,9.57755208,192.38593750,6.02604167,300.02500000,56762691,260.65057755,920.26304913,0.37670135,9.67425156,1190.96457958,1.00000000
8room_003,35292,97940,20114,0.84682723,3.20519372,5.92967539,9.98169634,202.17120419,5.93769634,322.66073298,56136640,259.11469650,910.11322021,0.37361145,9.57476234,1179.17629051,1.00000000
8room_004,35602,99128,20340,0.80404103,2.95281026,5.27141538,9.02826667,144.44205128,5.18102564,395.92000000,60875697,278.98292160,986.94500828,0.37814331,9.71750164,1276.02357483,1.00000000
8room_005,35276,97908,20099,0.78837500,2.93778125,5.02165625,8.74781250,144.85000000,5.09635417,313.17812500,52611906,245.40011215,852.96859932,0.37348938,9.58619785,1108.32839870,1.00000000
8room_006,35322,98092,20165,0.85329167,3.15108333,5.83293750,9.83731250,170.52812500,5.92447917,341.11041667,56328752,259.16856003,913.22782898,0.37419128,9.59035206,1182.36093235,1.00000000
8room_007,35488,98636,20235,0.79680612,2.96615306,5.42138776,9.18434694,155.94948980,5.67295918,389.87806122,59682192,272.11617661,967.59535217,0.37626648,9.65693569,1249.74473095,1.00000000
8room_008,35524,98943,20320,0.83552821,3.18315897,5.42666667,9.44535385,162.00000000,5.82256410,281.36615385,54402072,251.74715424,881.99160004,0.37743759,9.68987179,1143.80606365,1.00000000
8room_009,35314,98280,20186,0.82930159,3.17456085,5.47350265,9.47736508,162.53333333,5.34761905,321.72486772,55541779,259.36806870,900.46905804,0.37490845,9.61076069,1169.82279587,1.00000000
