Map,NumVertices,Regions,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,AuxSpaceMB,MeshSpaceMB,TotalSpaceMB,Cost/ViaLabels
64room_000,614,29265,320,0.20566502,0.94920197,0.57339901,1.72826601,8.58768473,0.00000000,0.20049261,123562,14.65065384,1.88540649,0.27856064,2.36127090,19.17589188,0.07841349
64room_001,590,24205,310,0.20900493,0.89742857,0.47106404,1.57749754,7.02315271,0.00000000,0.16699507,85008,9.32376480,1.29711914,0.23009872,1.92727757,12.77826023,0.08275967
64room_002,630,31718,340,0.21355869,0.96592488,0.63165258,1.81113615,11.35446009,0.00000000,0.21924883,126948,15.24720383,1.93707275,0.30127716,2.57147598,20.05702972,0.07506455
64room_003,598,27051,321,0.30590783,1.25071889,0.78219355,2.33882028,8.88294931,0.00000000,0.25069124,110856,12.65769196,1.69152832,0.25695038,2.16938972,16.77556038,0.08038554
64room_004,560,22573,302,0.21071429,0.86506250,0.51135714,1.58713393,8.84419643,0.00000000,0.16026786,89280,9.63340378,1.36230469,0.21449661,1.78511047,12.99531555,0.08674984
64room_005,622,28045,334,0.21238739,0.94190991,0.54934234,1.70363964,7.31576577,0.00000000,0.14639640,112008,13.00412369,1.70910645,0.26661301,2.25372314,17.23356628,0.07991744
64room_006,630,30104,340,0.25688073,1.06966972,0.72710092,2.05365138,9.64678899,0.00000000,0.17522936,129624,15.91226959,1.97790527,0.28631210,2.43217278,20.60865974,0.07876053
64room_007,628,25814,331,0.20933659,0.92101463,0.53556098,1.66591220,9.74000000,0.00000000,0.12292683,97431,10.74522400,1.48667908,0.24515915,2.06122494,14.53828716,0.08270475
64room_008,640,34085,348,0.22403077,1.10379487,0.68223590,2.01006154,9.70256410,0.00000000,0.20564103,142270,16.90463257,2.17086792,0.32427216,2.77383614,22.17360878,0.07746476
64room_009,626,28090,340,0.22155769,0.96346154,0.55084615,1.73586538,9.39663462,0.00000000,0.15288462,109603,12.34809494,1.67240906,0.26732635,2.25784397,16.54567432,0.08072527
