Map,NumVertices,Regions,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,AuxSpaceMB,MeshSpaceMB,TotalSpaceMB,Cost/ViaLabels
AR0601SR,568,3157,352,0.55887500,0.80815625,5.10567187,6.47270313,307.16796875,22.87343750,172.39843750,530778,2.34954834,8.60521889,0.01204300,0.27137852,11.23818874,1.00000000
AR0602SR,5504,29090,3240,0.75803125,1.80735938,4.74714062,7.31253125,217.29375000,16.75703125,247.31015625,5887332,27.31042862,95.44815445,0.11096954,2.87347794,125.74303055,1.00000000
AR0603SR,2986,15404,1718,0.60392188,1.32756250,5.21253125,7.14401562,327.32187500,21.69375000,449.58593750,3392687,14.51642990,55.00381374,0.05876160,1.45594597,71.03495121,1.00000000
AR0604SR,500,2778,313,0.40907812,0.72239062,2.60467188,3.73614062,126.83359375,14.98671875,114.51875000,245410,1.52952957,3.97870064,0.01059723,0.23617363,5.75500107,1.00000000
AR0605SR,278,1502,168,0.33782716,0.55494650,2.85715226,3.74992593,147.74650206,19.82057613,130.05925926,125584,0.93619156,2.03602600,0.00572968,0.12468338,3.10263062,1.00000000
AR0700SR,7821,41889,4697,1.18093750,2.74187500,10.97064063,14.89345313,579.22968750,33.09453125,2005.29843750,19989415,73.37797546,324.07765865,0.15979385,4.14883327,401.76426125,1.00000000
AR0701SR,2996,16147,1796,0.72556250,1.78323437,7.90407812,10.41287500,487.64921875,26.01562500,1256.48750000,8771743,30.80776215,142.21156216,0.06159592,1.56558609,174.64650631,1.00000000
AR0702SR,680,3464,386,0.38192434,0.72626645,3.58927632,4.69746711,189.41282895,18.57730263,352.56661184,559775,2.99332809,9.07533169,0.01321411,0.30742073,12.38929462,1.00000000
AR0704SR,614,3213,357,0.39664063,0.71020312,2.79392187,3.90076562,126.83593750,14.61875000,205.82812500,445529,2.63029480,7.22312260,0.01225662,0.28296947,10.14864349,1.00000000
AR0705SR,864,4119,471,0.31553125,0.69410937,1.50385937,2.51350000,71.65000000,7.36015625,39.58437500,302342,1.93791962,4.90170860,0.01571274,0.34889030,7.20423126,1.00000000
AR0709SR,486,2542,283,0.42908646,0.66647635,3.89676998,4.99233279,246.25285481,20.23083197,396.19168026,459401,2.45752335,7.44802189,0.00969696,0.22358894,10.13883114,1.00000000
AR0711SR,502,2600,290,0.37768750,0.60960937,2.12448438,3.11178125,108.57421875,12.69296875,57.54218750,168007,1.19855881,2.72380733,0.00991821,0.21851730,4.15080166,1.00000000
