Map,NumVertices,Regions,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,AuxSpaceMB,MeshSpaceMB,TotalSpaceMB,Cost/ViaLabels
ca_cave,707,3264,372,0.43910000,0.62826667,1.80393333,2.87130000,76.74000000,10.90333333,35.09833333,194036,1.48868942,3.14580154,0.01245117,0.27044964,4.91739178,1.00000000
ca_cavern1_haunted,2668,12878,1484,0.47827027,0.90300000,1.96040541,3.34167568,96.64504505,7.98648649,28.68468468,1060215,6.74519730,17.18869686,0.04912567,1.16226482,25.14528465,1.00000000
ca_caverns1,2676,12965,1489,0.52182063,1.00587444,1.99041256,3.51810762,76.49417040,7.69013453,31.85112108,1093362,6.97694397,17.72609138,0.04945755,1.16356468,25.91605759,1.00000000
ca_caverns1_mines,2654,12784,1473,0.51334545,1.00551818,1.77320000,3.29206364,60.13454545,7.43500000,31.38545455,1034956,6.58445358,16.77918625,0.04876709,1.15225506,24.56466198,1.00000000
ca_caverns2,1937,9181,1045,0.48869863,1.01436986,1.79038356,3.29345205,54.18561644,7.30068493,30.60479452,733865,4.78385925,11.89775944,0.03502274,0.79963779,17.51627922,1.00000000
ca_caverns2prc,1507,7196,825,0.43108974,0.81421795,1.68917949,2.93448718,62.31217949,7.78974359,23.38653846,476546,3.44729233,7.72598457,0.02745056,0.61645031,11.81717777,1.00000000
dr_0_deeproads,2522,11639,1328,0.46185205,0.87293699,1.86384110,3.19863014,80.99780822,8.93397260,8.73150685,874470,5.98729706,14.17731285,0.04439926,1.04510975,21.25411892,1.00000000
dr_dungeon,864,3132,359,0.38694737,0.65298947,1.81568421,2.85562105,71.38421053,8.82526316,44.05894737,246310,1.67333603,3.99329185,0.01194763,0.26210499,5.94068050,1.00000000
dr_primevalentrance,536,2433,274,0.38144444,0.55126667,1.45935556,2.39206667,53.28555556,8.58888889,30.90666667,162424,1.16838074,2.63329315,0.00928116,0.20527935,4.01623440,1.00000000
dr_primevaltomb,1424,6083,691,0.40870293,0.70656904,1.74707950,2.86235146,69.14602510,8.18870293,20.26401674,620368,3.96427155,10.05769348,0.02320480,0.52768612,14.57285595,1.00000000
dr_slavers,728,2543,293,0.35461053,0.57703158,1.48673684,2.41837895,57.73473684,7.50000000,49.95368421,195789,1.33785248,3.17422199,0.00970078,0.21286106,4.73463631,1.00000000
ht_0_hightown,1408,6005,679,0.45830075,0.84760902,3.36052632,4.66643609,192.70451128,11.38496241,162.46616541,1321518,6.10211182,21.42506218,0.02290726,0.54303741,28.09311867,1.00000000
ht_0_hightown_a2,1428,6092,690,0.41118519,0.74632593,2.63678519,3.79429630,117.18000000,11.31407407,153.79851852,1248107,6.01870346,20.23488903,0.02323914,0.55353928,26.83037090,1.00000000
ht_0_hightown_a3,1440,6148,696,0.43061069,0.77035115,2.82600000,4.02696183,130.91832061,11.21603053,192.82748092,1316061,6.24950790,21.33659077,0.02345276,0.55810070,28.16765213,1.00000000
ht_0_hightown_n,1420,6022,682,0.44665672,0.89350746,3.57759701,4.91776119,220.98656716,13.71417910,146.55671642,1297578,6.07315445,21.03693581,0.02297211,0.54552078,27.67858315,1.00000000
ht_bartrand_n,1096,4947,565,0.42931034,0.66696552,1.81468966,2.91096552,69.34655172,10.39310345,60.45689655,323679,2.45226288,5.24763393,0.01887131,0.41157913,8.13034725,1.00000000
ht_brothel_n,846,3765,432,0.39474074,0.64125926,1.85848148,2.89448148,77.18333333,10.33333333,60.20185185,264181,1.90176392,4.28302479,0.01436234,0.31427383,6.51342487,1.00000000
ht_chantry,510,2315,271,0.35791489,0.59770213,1.86808511,2.82370213,74.91276596,10.12978723,55.81276596,163912,1.19713593,2.65741730,0.00883102,0.18672085,4.05010509,1.00000000
ht_chantry_n,500,2273,267,0.35259574,0.57842553,1.98195745,2.91297872,84.29361702,11.23191489,71.44255319,156521,1.13442993,2.53759098,0.00867081,0.18388844,3.86458015,1.00000000
ht_keep,788,3421,396,0.36175000,0.61217500,1.62332500,2.59725000,78.25375000,7.68750000,83.68500000,213497,1.47434998,3.46131229,0.01305008,0.28237343,5.23108578,1.00000000
ht_keep_n,782,3408,394,0.35757500,0.60030000,1.52455000,2.48242500,70.11250000,7.12625000,75.43750000,212101,1.46795273,3.43867970,0.01300049,0.28010464,5.19973755,1.00000000
ht_mansion2,1339,5696,671,0.35823077,0.69142308,1.49450000,2.54415385,53.66634615,6.23365385,60.39615385,509189,3.34269333,8.25520802,0.02172852,0.48408794,12.10371780,1.00000000
ht_mansion2b,1352,5974,698,0.35394118,0.69658824,1.58909804,2.63962745,66.04509804,6.90196078,55.20588235,498076,3.36186600,8.07503891,0.02278900,0.50621796,11.96591187,1.00000000
ht_mansion_n,956,4228,491,0.39898305,0.62474576,1.75898305,2.78271186,82.83559322,8.95593220,46.56101695,271472,2.04359055,4.40122986,0.01612854,0.35183620,6.81278515,1.00000000
ht_playershouse_n,226,946,109,0.29900000,0.44468421,0.87405263,1.61773684,35.42631579,4.95789474,11.10526316,30037,0.26822281,0.48697376,0.00360870,0.06738281,0.82618809,1.00000000
ht_store,42,167,19,0.29457143,0.42200000,0.68085714,1.39742857,16.77142857,4.40000000,10.95714286,2984,0.03376007,0.04837799,0.00063705,0.01025963,0.09303474,1.00000000
lt_0_lowtown,1854,7999,905,0.43900800,0.71248000,2.16920000,3.32068800,103.22720000,10.36640000,111.53760000,843314,5.22296906,13.67219734,0.03051376,0.70109463,19.62677479,1.00000000
lt_0_lowtown_a2,1820,7956,895,0.64657600,1.00243200,3.02528000,4.67428800,97.21360000,9.74960000,99.61360000,848900,5.24003220,13.76276016,0.03034973,0.70171547,19.73485756,1.00000000
lt_0_lowtown_a2_n,1952,8469,954,0.55243548,0.96637097,3.13211290,4.65091935,136.81612903,12.34435484,143.49677419,1007109,5.97311401,16.32771778,0.03230667,0.74729729,23.08043575,1.00000000
lt_0_lowtown_a2_n_c,2151,9317,1057,0.52773016,0.95780952,2.91149206,4.39703175,139.22857143,11.30476190,73.27380952,1088557,6.32373047,17.64819050,0.03554153,0.81480694,24.82226944,1.00000000
lt_0_lowtown_a3_n_c,2170,9400,1068,0.46333333,0.82876190,2.52406349,3.81615873,113.36904762,11.83650794,108.71428571,1072203,6.28699875,17.38305187,0.03585815,0.82065678,24.52656555,1.00000000
lt_0_lowtown_docks,1571,6338,710,0.52291262,0.92662136,2.79188350,4.24141748,147.22038835,11.65048544,90.92621359,661251,4.18059158,10.72050762,0.02417755,0.54640007,15.47167683,1.00000000
lt_0_lowtown_docks_a3,1175,4436,501,0.49073077,0.78759615,2.23501923,3.51334615,90.37115385,10.14519231,67.19423077,412793,2.76154709,6.69239140,0.01692200,0.37301731,9.84387779,1.00000000
lt_0_lowtown_docks_a3_n,1175,4436,501,0.45046154,0.65609615,2.12494231,3.23150000,94.43461538,10.77115385,72.96057692,412793,2.76154709,6.69239140,0.01692200,0.37301731,9.84387779,1.00000000
lt_0_lowtown_docks_n,1571,6338,710,0.56359223,0.82533981,2.92021359,4.30914563,146.21650485,11.81650485,85.53203883,661251,4.18059158,10.72050762,0.02417755,0.54640007,15.47167683,1.00000000
lt_0_lowtown_n,1826,7896,890,0.46272000,0.73430400,2.34000000,3.53702400,105.11040000,11.61120000,107.57280000,804308,5.07171249,13.03981400,0.03012085,0.69111156,18.83275890,1.00000000
lt_backalley_g,400,1583,189,0.40851163,0.59079070,1.70688372,2.70618605,60.87906977,8.42790698,49.18604651,94880,0.78144073,1.53823853,0.00603867,0.12289238,2.44861031,1.00000000
lt_backalley_n,400,1583,189,0.34679070,0.51241860,1.57888372,2.43809302,65.61627907,9.44186047,48.46976744,94880,0.78144073,1.53823853,0.00603867,0.12289238,2.44861031,1.00000000
lt_darktown,839,3943,450,0.41314286,0.64835165,1.67013187,2.73162637,68.57802198,8.22857143,50.15714286,259608,1.90868378,4.20888519,0.01504135,0.33203983,6.46465015,1.00000000
lt_foundry_n,270,1205,147,0.30920755,0.46739623,0.80256604,1.57916981,31.68679245,5.04716981,8.57547170,41682,0.34872437,0.67576790,0.00459671,0.08778286,1.11687183,1.00000000
lt_gallowscourtyard,753,2975,336,0.40450000,0.66360000,2.84786000,3.91596000,134.32200000,14.37600000,172.93100000,387216,2.20104218,6.27772522,0.01134872,0.25571632,8.74583244,1.00000000
lt_gallowscourtyard_n,346,1277,147,0.43678378,0.50505405,3.24121622,4.18305405,156.61351351,19.86486486,169.42432432,161565,0.88969421,2.61936665,0.00487137,0.10486221,3.61879444,1.00000000
