Map,NumVertices,Regions,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,AuxSpaceMB,MeshSpaceMB,TotalSpaceMB,Cost/ViaLabels
arena,112,26642,55,0.24962500,0.57800000,0.35937500,1.18700000,9.94375000,0.00000000,20.88125000,1165365,13.35426712,18.89343739,0.10163116,2.13285255,34.48218822,1.00000000
combat,44,1269,28,0.19363215,0.37557960,0.17554869,0.74476043,5.53941267,0.00000000,6.43894900,27390,0.33132935,0.44405937,0.00484085,0.07852173,0.85875130,1.00000000
combat2,38,1047,22,0.15020093,0.33894900,0.18265842,0.67180835,6.36939722,0.00000000,5.37094281,19887,0.24938202,0.32241726,0.00399399,0.06249809,0.63829136,1.00000000
den009d,94,3265,47,0.20570000,0.32700000,0.16790000,0.70060000,3.04500000,0.00000000,0.09000000,39442,0.61146545,0.63945198,0.01245499,0.21485519,1.47822762,1.00000000
den020d,369,32274,191,0.39576190,1.11842857,0.67785714,2.19204762,4.75714286,0.00000000,2.50952381,868638,12.13542557,14.08276176,0.12311554,2.55357265,28.89487553,1.00000000
den101d,162,9063,87,0.24045455,0.44381818,0.24436364,0.92863636,3.53636364,0.00000000,3.69090909,184911,2.52854156,2.99786282,0.03457260,0.63073635,6.19171333,1.00000000
den201d,70,3072,39,0.18163636,0.35618182,0.16672727,0.70454545,3.12727273,0.00000000,3.38181818,43863,0.66210556,0.71112728,0.01171875,0.20166302,1.58661461,1.00000000
den202d,84,5370,47,0.36357143,0.49642857,0.28542857,1.14542857,3.87857143,0.00000000,2.27857143,111141,1.59241104,1.80186939,0.02048492,0.36381531,3.77858067,1.00000000
den203d,314,14507,160,0.43688235,0.73117647,0.48129412,1.64935294,5.85294118,0.00000000,1.34705882,331295,4.40959930,5.37110806,0.05533981,1.04979801,10.88584518,1.00000000
den206d,362,19366,188,0.24615147,0.53604328,0.35202473,1.13421947,7.35703246,0.00000000,2.85625966,416692,6.22232437,6.75560379,0.07387543,1.47016621,14.52196980,1.00000000
den207d,100,8816,50,0.09862500,0.39412500,0.21525000,0.70800000,3.16875000,0.00000000,2.60000000,194015,2.68330002,3.14546108,0.03363037,0.61843204,6.48082352,1.00000000
den308d,396,60610,204,0.22258065,0.60187097,0.33780645,1.16225806,4.25483871,0.00000000,0.58064516,1857397,27.50487137,30.11298084,0.23120880,4.93069553,62.77975655,1.00000000
den312d,362,30640,180,0.26062500,0.51718750,0.29343750,1.07125000,3.27812500,0.00000000,0.93750000,712080,10.26910019,11.54457092,0.11688232,2.42138577,24.35193920,1.00000000
den403d,166,10728,80,0.18218182,0.46645455,0.23909091,0.88772727,4.87727273,0.00000000,2.16818182,221630,3.01050949,3.59316826,0.04092407,0.76585293,7.41045475,1.00000000
den404d,68,1330,35,0.08030769,0.26769231,0.14538462,0.49338462,2.73846154,0.00000000,0.07692308,12420,0.19459915,0.20135880,0.00507355,0.07775211,0.47878361,1.00000000
den405d,136,7580,67,0.20711111,0.42255556,0.22044444,0.85011111,3.66666667,0.00000000,0.10000000,95124,1.48040390,1.54219437,0.02891541,0.52743530,3.57894897,1.00000000
den407d,114,8555,64,0.22328571,0.39085714,0.26942857,0.88357143,5.12142857,0.00000000,3.05000000,149147,2.20105743,2.41804028,0.03263474,0.59554195,5.24727440,1.00000000
den408d,122,14679,65,0.30885714,0.39585714,0.12457143,0.82928571,1.53571429,0.00000000,3.68571429,331660,4.91074371,5.37702560,0.05599594,1.08441830,11.42818356,1.00000000
den998d,333,45672,190,0.25600000,0.59430769,0.45046154,1.30076923,7.78846154,0.00000000,8.64230769,1559936,22.05187607,25.29040527,0.17422485,3.68181992,51.19832611,1.00000000
hrt001d,442,97140,234,0.33688235,0.82111765,0.51488235,1.67288235,5.72058824,0.00000000,5.68823529,3455780,49.01322556,56.02670670,0.37055969,8.09851837,113.50901031,1.00000000
hrt002d,194,12843,100,0.25947137,0.40863436,0.27788546,0.94599119,4.07488987,0.00000000,2.90308370,275197,3.93445587,4.46162128,0.04899216,0.92491627,9.36998558,1.00000000
isound1,20,82,11,0.12400000,0.24954545,0.05718182,0.43072727,0.94545455,0.00000000,0.00000000,375,0.00604630,0.00607967,0.00031281,0.00377178,0.01621056,1.00000000
lak101d,52,1629,25,0.17850000,0.31300000,0.06300000,0.55450000,1.02500000,0.00000000,0.45000000,15510,0.24288940,0.25145531,0.00621414,0.09880924,0.59936810,1.00000000
lak102d,90,2613,42,0.13046154,0.28153846,0.21030769,0.62230769,5.38461538,0.00000000,1.17692308,36344,0.55801392,0.58922577,0.00996780,0.16646481,1.32367229,1.00000000
lak103d,136,6022,67,0.31689189,0.71033784,0.44027027,1.46750000,3.60810811,0.00000000,1.76013514,99798,1.41971207,1.61797142,0.02297211,0.41264153,3.47329712,1.00000000
lak104d,100,6740,52,0.10861538,0.41430769,0.31107692,0.83400000,6.29230769,0.00000000,4.44615385,101154,1.48322678,1.63995552,0.02571106,0.46751785,3.61641121,1.00000000
lak105d,91,3680,43,0.11360000,0.30900000,0.18860000,0.61120000,4.75000000,0.00000000,0.50000000,66494,0.95046616,1.07803154,0.01403809,0.24440861,2.28694439,1.00000000
lak106d,215,40726,111,0.21304000,0.53656000,0.28784000,1.03744000,2.90400000,0.00000000,0.35200000,1449338,17.31755447,23.49733925,0.15535736,3.29688835,44.26713943,1.00000000
lak107d,56,1601,28,0.12836364,0.28000000,0.13072727,0.53909091,2.07272727,0.00000000,0.98181818,15079,0.23620605,0.24446774,0.00610733,0.09813595,0.58491707,1.00000000
lak108d,72,2468,33,0.13911111,0.29200000,0.10333333,0.53444444,1.71111111,0.00000000,0.46666667,30010,0.46734238,0.48653603,0.00941467,0.15910912,1.12240219,1.00000000
lak109d,96,3199,58,0.26769231,0.31784615,0.16553846,0.75107692,2.26153846,0.00000000,0.40000000,41788,0.64984894,0.67748642,0.01220322,0.20601463,1.54555321,1.00000000
lak110d,36,502,16,0.28828571,0.45085714,0.14742857,0.88657143,1.22857143,0.00000000,1.08571429,3928,0.06186295,0.06368256,0.00191498,0.02782345,0.15528393,1.00000000
lak202d,629,71840,325,0.32134286,0.85045714,0.46491429,1.63671429,6.77571429,0.00000000,1.34857143,1887421,26.36896896,30.59974384,0.27404785,5.90243435,63.14519501,1.00000000
