Map,NumVertices,Regions,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,AuxSpaceMB,MeshSpaceMB,TotalSpaceMB,Cost/ViaLabels
AR0011SR,2198,1339,1339,0.67593750,0.60718750,12.81756250,14.10068750,973.58281250,80.00937500,1292.31796875,1303850,2.16628265,21.13862038,0.00510788,0.08863068,23.39864159,1.00000000
AR0012SR,1930,1132,1132,0.48539063,0.49581250,7.22501563,8.20621875,474.71796875,43.01718750,648.92734375,662798,1.59585190,10.74558830,0.00431824,0.07564831,12.42140675,1.00000000
AR0013SR,2038,1197,1197,0.57403159,0.57291771,11.76415628,12.91110557,823.99334996,53.75062344,1913.46799667,1285934,2.32164001,20.84815788,0.00456619,0.08053493,23.25489902,1.00000000
AR0014SR,1762,1027,1027,0.52934959,0.50995122,9.43094309,10.47024390,697.01300813,47.94308943,1494.03089431,1026496,1.81426239,16.64202881,0.00391769,0.06801414,18.52822304,1.00000000
AR0015SR,658,368,368,0.43085346,0.40011272,5.58861514,6.41958132,348.50402576,36.21739130,342.67632850,124008,0.38024521,2.01047516,0.00140381,0.02379036,2.41591454,1.00000000
AR0016SR,690,401,401,0.45105651,0.40984439,5.84414414,6.70504505,426.47420147,36.83128583,434.98771499,180000,0.43080139,2.91824341,0.00152969,0.02535439,3.37592888,1.00000000
AR0017SR,622,352,352,0.39550000,0.38139063,3.74060937,4.51750000,219.51718750,27.61562500,118.63984375,73998,0.26812363,1.19968987,0.00134277,0.02250576,1.49166203,1.00000000
AR0018SR,938,548,548,0.46362500,0.45678125,8.13498438,9.05539063,555.78125000,42.96093750,768.30625000,369954,0.87658310,5.99786568,0.00209045,0.03491402,6.91145325,1.00000000
AR0020SR,330,196,196,0.51023810,0.37130159,6.86277778,7.74431746,561.44444444,41.83650794,446.74920635,103958,0.23876572,1.68541527,0.00074768,0.01193523,1.93686390,1.00000000
AR0041SR,246,143,143,0.38307812,0.31798437,1.37379687,2.07485937,106.56093750,11.41406250,134.89921875,54021,0.14269257,0.87581348,0.00054550,0.00839424,1.02744579,1.00000000
AR0042SR,162,104,104,0.26539062,0.29139062,1.03800000,1.59478125,72.68203125,8.24375000,64.59140625,32312,0.07883835,0.52385712,0.00039673,0.00555515,0.60864735,1.00000000
AR0043SR,188,113,113,0.30259375,0.27153125,0.82279687,1.39692187,45.04531250,7.39062500,63.67343750,23764,0.08755493,0.38527298,0.00043106,0.00637627,0.47963524,1.00000000
AR0044SR,84,57,57,0.24000000,0.27921875,1.87025000,2.38946875,113.00625000,13.94843750,47.37031250,12186,0.03514099,0.19756508,0.00021744,0.00291443,0.23583794,1.00000000
AR0045SR,296,184,184,0.40603125,0.35623438,4.42225000,5.18451563,287.66328125,35.01875000,325.41484375,66302,0.19314194,1.07491875,0.00070190,0.01067924,1.27944183,1.00000000
AR0046SR,318,179,179,0.35918750,0.32565625,3.35345313,4.03829687,242.27265625,27.15937500,137.14140625,34979,0.13422394,0.56709576,0.00068283,0.01103687,0.71303940,1.00000000
AR0070SR,1364,783,783,0.45595313,0.46026563,5.73439062,6.65060938,437.29609375,34.51406250,427.01328125,356776,0.76354218,5.78421783,0.00298691,0.05115700,6.60190392,1.00000000
AR0071SR,1839,1062,1062,0.50039063,0.52154688,6.05948438,7.08142188,415.67187500,34.17968750,586.57968750,905325,1.29281998,14.67754841,0.00405121,0.07038784,16.04480743,1.00000000
AR0072SR,670,403,403,0.44132812,0.43248438,5.01332813,5.88714063,296.17421875,37.89843750,168.69921875,102243,0.31423187,1.65761089,0.00153732,0.02485657,1.99823666,1.00000000
AR0201SR,350,214,214,0.34096875,0.34164063,2.72590625,3.40851563,180.31562500,22.31328125,44.68828125,52392,0.13147354,0.84940338,0.00081635,0.01271248,0.99440575,1.00000000
AR0202SR,2808,1698,1698,0.54043750,0.55532812,5.81442188,6.91018750,385.10859375,34.05859375,280.83671875,817293,1.73198318,13.25033283,0.00647736,0.11487389,15.10366726,1.00000000
AR0203SR,256,149,149,0.31329687,0.32326562,2.81709375,3.45365625,179.04765625,22.40546875,51.13203125,21308,0.09561157,0.34545517,0.00056839,0.00886536,0.45050049,1.00000000
AR0204SR,2204,1295,1295,0.64396875,0.57759375,9.83173438,11.05329687,703.69062500,53.36796875,917.09375000,880945,1.77597809,14.28228855,0.00494003,0.08737755,16.15058422,1.00000000
AR0205SR,1864,1178,1178,0.49118750,0.53104687,8.77932812,9.80156250,584.61171875,44.12812500,954.31015625,950928,1.94502640,15.41688538,0.00449371,0.07552814,17.44193363,1.00000000
AR0206SR,510,282,282,0.41960851,0.37496170,4.71031489,5.50488511,341.64510638,32.29531915,231.81106383,92390,0.26158524,1.49786949,0.00107574,0.01824474,1.77877522,1.00000000
AR0300SR,3766,2258,2258,0.72559375,0.69321875,12.44467187,13.86348437,768.56328125,66.68750000,943.62031250,1471126,3.13231277,23.85057640,0.00861359,0.15630627,27.14780903,1.00000000
AR0301SR,642,373,373,0.40162500,0.37818750,3.86515625,4.64496875,241.34453125,26.69140625,180.64765625,86870,0.29048157,1.40837669,0.00142288,0.02349472,1.72377586,1.00000000
AR0302SR,602,363,363,0.40389294,0.38971614,4.91756691,5.71117599,278.55961071,34.12570965,248.75912409,104529,0.32964325,1.69467258,0.00138474,0.02236843,2.04806900,1.00000000
AR0303SR,566,333,333,0.46679936,0.42087580,7.22278662,8.11046178,481.76114650,47.69506369,424.24601911,120639,0.33299255,1.95585537,0.00127029,0.02078342,2.31090164,1.00000000
AR0304SR,722,425,425,0.40247843,0.38776471,3.62213333,4.41237647,221.93960784,24.04078431,204.22352941,125362,0.34346008,2.03242683,0.00162125,0.02660847,2.40411663,1.00000000
AR0305SR,808,472,472,0.41087500,0.39639063,4.39689062,5.20415625,229.54921875,33.83671875,207.83515625,142045,0.41721725,2.30289936,0.00180054,0.02987862,2.75179577,1.00000000
AR0306SR,670,387,387,0.40950000,0.38240625,4.08496875,4.87687500,216.19453125,30.23359375,195.16328125,81330,0.29441071,1.31855965,0.00147629,0.02450943,1.63895607,1.00000000
AR0307SR,4340,2564,2564,0.64379688,0.63484375,6.62926562,7.90790625,437.76406250,33.73906250,500.81406250,1904005,3.34046555,30.86861134,0.00978088,0.18051815,34.39937592,1.00000000
AR0308SR,1122,676,676,0.48150000,0.46764063,11.61898437,12.56812500,871.68671875,63.32421875,1717.48515625,761148,1.42263412,12.34008408,0.00257874,0.04302692,13.80832386,1.00000000
AR0309SR,1413,797,797,0.40456250,0.45634375,5.41634375,6.27725000,341.93281250,30.95625000,397.36640625,331412,0.84812927,5.37300491,0.00304031,0.05304146,6.27721596,1.00000000
AR0310SR,256,154,154,0.32140551,0.34641975,4.00657170,4.67439696,240.29154796,27.86799620,186.39316239,42654,0.13188553,0.69152641,0.00058746,0.00906372,0.83306313,1.00000000
AR0314SR,368,208,208,0.40471993,0.35050505,5.27564738,6.03087236,320.80808081,36.56565657,367.50964187,64799,0.19257736,1.05055141,0.00079346,0.01303387,1.25695610,1.00000000
AR0316SR,352,202,202,0.41002536,0.35824176,6.99103973,7.75930685,496.11496196,42.51310228,352.13947591,76782,0.21948624,1.24482536,0.00077057,0.01259518,1.47767735,1.00000000
AR0317SR,362,207,207,0.40495287,0.34952871,5.17412168,5.92860326,313.72150814,35.97514996,426.62639246,74302,0.22490692,1.20461845,0.00078964,0.01290703,1.44322205,1.00000000
AR0331SR,356,220,220,0.39501712,0.37875000,4.30616438,5.07993151,300.35530822,24.92979452,250.15068493,100129,0.20481491,1.62333775,0.00083923,0.01305866,1.84205055,1.00000000
AR0400SR,3604,2097,2097,0.68709375,0.64548437,12.29285938,13.62543750,973.76015625,70.94140625,1445.14062500,1670485,2.99372864,27.08267689,0.00799942,0.14712048,30.23152542,1.00000000
AR0404SR,2398,1486,1486,0.61321875,0.55667187,7.77659375,8.94648437,615.04921875,39.24218750,727.25546875,2099674,2.53232193,34.04088783,0.00566864,0.09819317,36.67707157,1.00000000
AR0405SR,1900,1044,1044,0.56614062,0.54560937,7.01714062,8.12889062,504.24453125,40.25000000,439.63359375,381333,1.10773849,6.18234730,0.00398254,0.07155514,7.36562347,1.00000000
AR0406SR,3778,2196,2196,0.53985938,0.58601562,6.10168750,7.22756250,394.84375000,30.85625000,360.50625000,1232148,2.51197433,19.97615433,0.00837708,0.15464592,22.65115166,1.00000000
AR0410SR,272,160,160,0.38156931,0.36036617,3.03183958,3.77377507,145.02789887,23.09503051,75.78988666,26641,0.09962082,0.43191624,0.00061035,0.00951195,0.54165936,1.00000000
AR0411SR,1914,1143,1143,0.56048438,0.59360938,7.05865625,8.21275000,435.05937500,36.35937500,228.78984375,402025,1.06935883,6.51781559,0.00436020,0.07525349,7.66678810,1.00000000
AR0412SR,862,512,512,0.45642188,0.44518750,7.53295313,8.43456250,525.85859375,50.84531250,383.43750000,209909,0.61455917,3.40314198,0.00195312,0.03205204,4.05170631,1.00000000
AR0413SR,352,215,215,0.26885937,0.34051563,2.39773437,3.00710938,143.37968750,17.43281250,68.30937500,38726,0.10808563,0.62784386,0.00082016,0.01274586,0.74949551,1.00000000
AR0414SR,2144,1326,1326,0.69667785,0.62968121,15.30954698,16.63590604,1208.03942953,69.83892617,2433.97651007,1785002,3.56245804,28.93927956,0.00505829,0.08704948,32.59384537,1.00000000
AR0418SR,122,71,71,0.17949657,0.26237986,0.12331808,0.56519451,4.78718535,1.18421053,3.53775744,5447,0.03505707,0.08830929,0.00027084,0.00391483,0.12755203,1.00000000
AR0500SR,4832,2916,2916,0.90201563,0.76485937,12.03200000,13.69887500,840.95937500,63.54296875,903.90078125,1806726,3.98295212,29.29147911,0.01112366,0.20288944,33.48844433,1.00000000
AR0502SR,336,187,187,0.34802698,0.34219224,3.75320405,4.44342327,210.52698145,29.01686341,140.90556492,34328,0.13135529,0.55654144,0.00071335,0.01172733,0.70033741,1.00000000
AR0503SR,316,183,183,0.31314626,0.31872449,2.42326531,3.05513605,122.20068027,18.57482993,68.76955782,26496,0.09934235,0.42956543,0.00069809,0.01119137,0.54079723,1.00000000
AR0504SR,1918,1101,1101,0.68580952,0.63171429,11.47901587,12.79653968,636.59047619,54.11190476,698.31587302,581849,1.53102112,9.43320560,0.00419998,0.07431221,11.04273891,1.00000000
AR0505SR,1818,1075,1075,0.56607813,0.52545312,9.81629688,10.90782813,667.75156250,59.64062500,739.49531250,665480,1.63684845,10.78907013,0.00410080,0.07116222,12.50118160,1.00000000
AR0506SR,462,265,265,0.36575000,0.36105769,3.28415385,4.01096154,163.41826923,24.37115385,181.99903846,54424,0.19561768,0.88234711,0.00101089,0.01665974,1.09563541,1.00000000
AR0509SR,472,275,275,0.35460938,0.36078125,4.81192187,5.52731250,279.78203125,30.67968750,306.23359375,75570,0.25074005,1.22517586,0.00104904,0.01724911,1.49421406,1.00000000
AR0510SR,1266,732,732,0.50332813,0.48400000,11.59517187,12.58250000,1015.69843750,61.21875000,1481.68125000,650149,1.35241318,10.54051685,0.00279236,0.04823112,11.94395351,1.00000000
AR0511SR,1080,629,629,0.44859375,0.44282813,6.34925000,7.24067188,419.98671875,40.25703125,489.29531250,293678,0.73042297,4.76124382,0.00239944,0.04042435,5.53449059,1.00000000
AR0513SR,508,298,298,0.44553125,0.39443750,7.30259375,8.14256250,485.34218750,50.78359375,365.84375000,124818,0.34212112,2.02360725,0.00113678,0.01854801,2.38541317,1.00000000
AR0516SR,1074,624,624,0.47676563,0.46207813,5.78190625,6.72075000,340.87890625,39.60000000,346.86484375,205168,0.62585068,3.32627869,0.00238037,0.04003143,3.99454117,1.00000000
AR0517SR,120,62,62,0.17334010,0.24028426,0.24639594,0.66002030,9.70152284,2.14720812,10.40609137,4994,0.03183365,0.08096504,0.00023651,0.00369835,0.11673355,1.00000000
AR0526SR,356,220,220,0.36250000,0.34657534,3.93592466,4.64500000,300.35530822,24.92979452,250.15068493,100129,0.20481491,1.62333775,0.00083923,0.01305866,1.84205055,1.00000000
