Map,NumVertices,Regions,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,AuxSpaceMB,MeshSpaceMB,TotalSpaceMB,Cost/ViaLabels
ca_cave,707,372,372,0.42433333,0.40233333,2.75143333,3.57810000,141.28000000,21.05500000,55.01166667,58218,0.23009872,0.94385719,0.00141907,0.02437305,1.19974804,1.00000000
ca_cavern1_haunted,2668,1484,1484,0.53902703,0.55788288,3.24441441,4.34132432,168.99594595,18.36216216,47.04279279,327312,0.99506760,5.30653381,0.00566101,0.10414410,6.41140652,1.00000000
ca_caverns1,2676,1489,1489,0.51521973,0.53930942,2.97686099,4.03139013,140.29461883,17.86816143,54.70538117,338160,1.03231812,5.48240662,0.00568008,0.10443497,6.62483978,1.00000000
ca_caverns1_mines,2654,1473,1473,0.55575455,0.57336364,2.79440000,3.92351818,108.73954545,16.99545455,51.40227273,316573,0.97233582,5.13242817,0.00561905,0.10350895,6.21389198,1.00000000
ca_caverns2,1937,1045,1045,0.43116438,0.47934247,2.52284932,3.43335616,98.06369863,17.41643836,51.70410959,218088,0.71850586,3.53574371,0.00398636,0.07255459,4.33079052,1.00000000
ca_caverns2prc,1507,825,825,0.67432051,0.76617949,3.74292308,5.18342308,115.01602564,17.59807692,38.20576923,141371,0.51797485,2.29197216,0.00314713,0.05565834,2.86875248,1.00000000
dr_0_deeproads,2522,1328,1328,0.46345753,0.49448767,2.92389041,3.88183562,140.73479452,20.33561644,15.94027397,267724,0.91578293,4.34046555,0.00506592,0.09613800,5.35745239,1.00000000
dr_dungeon,864,359,359,0.42661053,0.44313684,3.24454737,4.11429474,142.39684211,20.14000000,78.26631579,69274,0.24893951,1.12310219,0.00136948,0.02807426,1.40148544,1.00000000
dr_primevalentrance,536,274,274,0.39648889,0.37382222,2.60642222,3.37673333,106.38111111,19.46222222,52.80888889,45862,0.18063736,0.74353600,0.00104523,0.01834774,0.94356632,1.00000000
dr_primevaltomb,1424,691,691,0.41647699,0.44726360,2.90305439,3.76679498,134.53598326,20.13974895,37.41255230,181803,0.59842682,2.94747448,0.00263596,0.05063343,3.59917068,1.00000000
dr_slavers,728,293,293,0.35957895,0.36454737,2.67656842,3.40069474,126.69368421,18.85473684,89.39368421,56045,0.20596313,0.90862751,0.00111771,0.02338982,1.13909817,1.00000000
ht_0_hightown,1408,679,679,0.45551880,0.49193985,5.61228571,6.55974436,360.10000000,29.88872180,257.38796992,367082,0.91429901,5.95130348,0.00259018,0.05112457,6.91931725,1.00000000
ht_0_hightown_a2,1428,690,690,0.42911111,0.47211852,4.49336296,5.39459259,231.51777778,27.26518519,249.34296296,349064,0.91641617,5.65918732,0.00263214,0.05185413,6.63008976,1.00000000
ht_0_hightown_a3,1440,696,696,0.47406107,0.50734351,5.16464122,6.14604580,260.82366412,29.22824427,307.90534351,365996,0.94689560,5.93369675,0.00265503,0.05233765,6.93558502,1.00000000
ht_0_hightown_n,1420,682,682,0.47698507,0.51307463,6.20386567,7.19392537,408.24328358,31.95820896,234.72761194,361251,0.91623306,5.85676861,0.00260162,0.05149460,6.82709789,1.00000000
ht_bartrand_n,1096,565,565,0.42131034,0.43379310,2.75044828,3.60555172,122.24827586,19.88103448,96.54827586,95289,0.37924194,1.54486942,0.00215530,0.03794098,1.96420765,1.00000000
ht_brothel_n,846,432,432,0.39929630,0.42440741,3.16255556,3.98625926,151.26851852,22.47407407,96.15370370,74679,0.28359604,1.21073055,0.00164795,0.02874947,1.52472401,1.00000000
ht_chantry,510,271,271,0.35119149,0.38382979,3.32868085,4.06370213,168.40638298,23.92978723,95.87446809,45537,0.18396759,0.73826694,0.00103378,0.01742649,0.94069481,1.00000000
ht_chantry_n,500,267,267,0.35514894,0.38812766,3.52387234,4.26714894,182.84468085,25.17021277,104.71702128,44009,0.17501068,0.71349430,0.00101852,0.01710510,0.90662861,1.00000000
ht_keep,788,396,396,0.43167500,0.47057500,3.22172500,4.12397500,147.69125000,17.56250000,127.00875000,63029,0.22030258,1.02185535,0.00151062,0.02706242,1.27073097,1.00000000
ht_keep_n,782,394,394,0.36980000,0.40600000,2.80017500,3.57597500,140.12375000,17.18250000,123.82625000,62668,0.21763992,1.01600266,0.00150299,0.02687931,1.26202488,1.00000000
ht_mansion2,1339,671,671,0.37309615,0.45311538,2.66638462,3.49259615,115.20096154,16.81442308,107.74519231,146331,0.49202728,2.37238598,0.00255966,0.04805946,2.91503239,1.00000000
ht_mansion2b,1352,698,698,0.35919608,0.44786275,2.69484314,3.50190196,132.94901961,16.70392157,94.00196078,143964,0.49722672,2.33401108,0.00266266,0.04900837,2.88290882,1.00000000
ht_mansion_n,956,491,491,0.45552542,0.48691525,3.58840678,4.53084746,168.96610169,21.83050847,79.26779661,77487,0.30904388,1.25625515,0.00187302,0.03292370,1.60009575,1.00000000
ht_playershouse_n,226,109,109,0.29673684,0.30673684,1.67221053,2.27568421,74.45789474,13.67631579,26.08947368,8913,0.04170227,0.14450169,0.00041580,0.00676727,0.19338703,1.00000000
ht_store,42,19,19,0.22057143,0.25628571,0.98742857,1.46428571,38.64285714,10.37142857,10.02857143,750,0.00518036,0.01215935,0.00007248,0.00108337,0.01849556,1.00000000
lt_0_lowtown,1854,905,905,0.52678400,0.52433600,4.23251200,5.28363200,205.55200000,24.06800000,195.12080000,259414,0.81655884,4.20573997,0.00345230,0.06665611,5.09240723,1.00000000
lt_0_lowtown_a2,1820,895,895,0.50667200,0.49603200,4.01476800,5.01747200,197.30960000,25.34320000,182.43120000,261068,0.81441498,4.23255539,0.00341415,0.06553078,5.11591530,1.00000000
lt_0_lowtown_a2_n,1952,954,954,0.54740323,0.54604839,4.97488710,6.06833871,256.90080645,26.62016129,234.32580645,310873,0.92471695,5.04001713,0.00363922,0.07036877,6.03874207,1.00000000
lt_0_lowtown_a2_n_c,2151,1057,1057,0.47885714,0.50077778,4.33179365,5.31142857,263.78730159,27.42936508,126.17142857,345456,0.96675110,5.60069275,0.00403214,0.07833576,6.64981174,1.00000000
lt_0_lowtown_a3_n_c,2170,1068,1068,0.51336508,0.52639683,4.30446032,5.34422222,225.31111111,27.65317460,182.68095238,337811,0.95020676,5.47674847,0.00407410,0.07919502,6.51022434,1.00000000
lt_0_lowtown_docks,1571,710,710,0.59357282,0.58895146,5.43353398,6.61605825,294.75728155,28.80388350,147.70000000,206440,0.66258621,3.34690094,0.00270844,0.05410957,4.06630516,1.00000000
lt_0_lowtown_docks_a3,1175,501,501,0.48978846,0.46465385,4.02673077,4.98117308,199.48750000,26.19230769,110.84038462,126624,0.44128418,2.05288696,0.00191116,0.03918362,2.53526592,1.00000000
lt_0_lowtown_docks_a3_n,1175,501,501,0.46123077,0.45315385,4.07990385,4.99428846,204.80480769,26.98942308,121.72788462,126624,0.44128418,2.05288696,0.00191116,0.03918362,2.53526592,1.00000000
lt_0_lowtown_docks_n,1571,710,710,0.50813592,0.48900971,4.56712621,5.56427184,288.95533981,27.70388350,140.31553398,206440,0.66258621,3.34690094,0.00270844,0.05410957,4.06630516,1.00000000
lt_0_lowtown_n,1826,890,890,0.48712000,0.48158400,3.94920000,4.91790400,205.14640000,24.86480000,183.43680000,249746,0.79108047,4.04899788,0.00339508,0.06554222,4.90901566,1.00000000
lt_backalley_g,400,189,189,0.35460465,0.36404651,3.00372093,3.72237209,147.21395349,23.20697674,84.82558140,27611,0.12753296,0.44764233,0.00072098,0.01259422,0.58849049,1.00000000
