Map,NumVertices,Regions,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,AuxSpaceMB,MeshSpaceMB,TotalSpaceMB,Cost/ViaLabels
den203d,314,1343,160,0.29247059,0.38641176,1.25164706,1.93052941,32.60294118,6.52058824,2.30294118,27725,0.58691788,0.42304993,0.05815125,0.09780693,1.16592598,0.45984379
den204d,207,933,106,0.59592920,0.72017699,5.86053097,7.17663717,125.84955752,13.55752212,43.38495575,74067,0.97218323,1.13017273,0.05973816,0.07383537,2.23592949,0.49734391
den206d,362,1586,188,0.28976816,0.44052550,1.81879444,2.54908810,67.79752705,9.79289026,5.74961360,28926,0.70820236,0.44137573,0.07068634,0.12263680,1.34290123,0.43012187
den207d,100,442,50,0.13137500,0.34037500,0.73025000,1.20200000,13.02500000,3.85625000,3.56875000,10224,0.20692444,0.15600586,0.02075958,0.03230667,0.41599655,0.47650235
den308d,396,1799,204,0.29780645,0.51419355,2.32290323,3.13490323,61.39032258,10.94193548,13.84193548,61351,1.17935181,0.93614197,0.10819626,0.14326286,2.36695290,0.49336955
den312d,362,1551,180,0.28018750,0.38918750,1.03112500,1.70050000,21.47500000,6.70625000,2.72500000,36612,0.74880981,0.55865479,0.06840515,0.12137604,1.49724579,0.48164801
den400d,1631,7872,886,0.69877500,1.01360000,17.49430000,19.20667500,607.93875000,39.94875000,460.74750000,2192125,21.78443146,33.44917297,0.86486435,0.72353745,56.82200623,0.51117619
den401d,1161,5028,576,0.37111688,0.55550649,2.40761039,3.33423377,54.59090909,10.52077922,26.28441558,216108,3.80228806,3.29754639,0.26013565,0.43223286,7.79220295,0.49027351
den403d,166,691,80,0.18772727,0.30945455,1.00809091,1.50527273,25.95000000,6.10000000,1.64090909,14464,0.30080414,0.22070312,0.02994919,0.05106068,0.60251713,0.46959851
den404d,68,280,35,0.10292308,0.28230769,0.40892308,0.79415385,8.71538462,3.04615385,0.01538462,1877,0.05657959,0.02864075,0.00961304,0.01752186,0.11235523,0.39500814
den405d,136,566,67,0.26033333,0.37588889,0.78077778,1.41700000,15.57222222,3.91666667,0.35555556,5806,0.15926361,0.08859253,0.02239990,0.03975391,0.31000996,0.43117179
den407d,114,550,64,0.30128571,0.40314286,1.38028571,2.08471429,32.82142857,7.97857143,3.35714286,8476,0.21202087,0.12933350,0.02536774,0.03994179,0.40666389,0.44180371
den408d,122,585,65,0.40171429,0.35242857,0.66557143,1.41971429,15.07142857,2.58571429,5.30000000,15046,0.28371048,0.22958374,0.03181076,0.04212666,0.58723164,0.49526349
den500d,1708,7254,822,0.32570541,0.72538222,3.35796147,4.40904910,80.50403978,11.94965817,21.32566812,426870,6.63865662,6.51351929,0.41535568,0.64322567,14.21075726,0.50525526
den501d,1963,8465,965,0.48426202,0.87676617,3.95021559,5.31124378,77.34079602,11.19402985,14.64096186,526800,7.92563629,8.03833008,0.47587967,0.76030827,17.20015430,0.50008867
den502d,734,3578,400,0.55228530,0.62401747,8.59368268,9.76998544,362.41339156,38.22998544,161.08442504,291677,4.07039642,4.45063782,0.34575653,0.30167961,9.16847038,0.52749389
den504d,1164,5780,658,0.39885125,0.58085420,4.37843888,5.35814433,155.81296024,18.42857143,22.47128130,281542,4.69269562,4.29598999,0.38218689,0.49340916,9.86428165,0.49027454
den505d,1684,7064,805,0.29683364,0.68090291,2.86670377,3.84444032,64.43228200,10.74829932,22.18429190,383380,6.13211441,5.84991455,0.39570618,0.61994553,12.99768066,0.50236935
den510d,3832,19136,2178,0.65102765,1.12858633,9.21645279,10.99606677,297.55242567,26.63223787,109.44600939,2990831,34.59713745,45.63645935,1.70946884,1.85394573,83.79701138,0.51705888
den520d,1663,8181,917,0.53765766,0.81932432,7.00756757,8.36454955,209.16328829,23.97297297,126.02139640,1130104,14.19061661,17.24401855,0.83243561,0.74373055,33.01080132,0.51413117
den600d,1017,4550,536,0.32427143,0.53255714,2.23760000,3.09442857,70.16500000,11.88428571,6.29142857,154697,2.82565689,2.36048889,0.23007584,0.38173580,5.79795742,0.48175018
den601d,1605,6934,794,0.36168627,0.68244444,2.47590850,3.52003922,58.51699346,10.12352941,3.42418301,339964,5.73634338,5.18743896,0.37263107,0.60507488,11.90148830,0.48999412
den602d,3391,15172,1757,0.46307407,0.85862963,4.24980741,5.57151111,110.44962963,14.86481481,9.82000000,900288,13.98472595,13.73730469,0.84919357,1.41937256,29.99059677,0.48540456
den900d,489,2326,269,0.36829630,0.51150617,3.80360494,4.68340741,123.35061728,20.91111111,31.73827160,105950,1.83733749,1.61666870,0.15221786,0.19412136,3.80034542,0.49107456
den901d,394,1876,212,0.35181237,0.47087420,2.41317697,3.23586354,66.42430704,10.32409382,41.12579957,127351,2.02209473,1.94322205,0.15511322,0.15490055,4.27533054,0.49108991
den998d,333,1649,190,0.27992308,0.43423077,2.10292308,2.81707692,65.20384615,10.05000000,16.96538462,54906,1.13348770,0.83779907,0.08446884,0.13188457,2.18764019,0.46021562
hrt000d,5519,27562,3095,1.02104380,1.60271202,20.59073625,23.21449208,794.90680336,50.03448276,454.75675676,9372508,80.60158157,143.01312256,3.67704010,2.71374416,230.00548840,0.52876371
hrt001d,442,2084,234,0.61564706,0.74776471,4.63905882,6.00247059,83.74117647,14.72058824,29.05294118,88694,1.55635834,1.35336304,0.12665176,0.17007923,3.20645237,0.49502775
hrt002d,194,825,100,0.26044053,0.29885463,0.83321586,1.39251101,18.67841410,4.56387665,4.37444934,15709,0.35472870,0.23970032,0.03813934,0.05926800,0.69183636,0.47235983
hrt201d,2571,11614,1334,0.38579577,0.77532659,3.61584177,4.77696412,98.91904324,12.42042318,27.26862925,638236,10.52610779,9.73870850,0.60774994,1.05600357,21.92856979,0.47903152
hrt201n,2607,11927,1368,0.36315702,0.80216529,2.75925620,3.92457851,61.00247934,10.34545455,18.88016529,530629,9.28285599,8.09675598,0.64004898,1.09118366,19.11084461,0.48194574
isound1,20,62,11,0.09872727,0.19763636,0.05927273,0.35563636,1.27272727,0.13636364,0.00000000,174,0.00588989,0.00265503,0.00154495,0.00300217,0.01309204,0.35600000
lak100c,3725,18999,2122,0.48141732,1.03700787,6.19543307,7.71385827,197.69537402,18.46899606,49.38779528,2659808,28.31935883,40.58544922,1.66178131,1.81824207,72.38483143,0.52537145
lak100d,4572,22900,2571,0.56355578,1.14883466,8.73932271,10.45171315,304.66284861,21.36005976,70.05776892,3185760,33.80221176,48.61083984,1.89405823,2.21084595,86.51795578,0.51976041
lak100n,3875,19791,2210,0.43742633,0.95304519,4.49160118,5.88207269,111.44007859,15.66944990,39.92043222,2611109,28.97444534,39.84236145,1.63433456,1.89328861,72.34442997,0.51920910
lak101d,52,220,25,0.23550000,0.32450000,0.25050000,0.81050000,4.58750000,1.41250000,1.16250000,1647,0.05009842,0.02513123,0.00874329,0.01419544,0.09816837,0.41590117
lak102d,90,340,42,0.14107692,0.23753846,0.50061538,0.87923077,11.64615385,1.98461538,1.18461538,4467,0.10722733,0.06816101,0.01271439,0.02189064,0.20999336,0.45639535
lak103d,136,561,67,0.22385135,0.36256757,0.60520270,1.19162162,9.20608108,2.46959459,1.61148649,8367,0.18297195,0.12767029,0.02266312,0.03918839,0.37249374,0.47359444
lak104d,100,446,52,0.11353846,0.29153846,1.15984615,1.56492308,33.39230769,7.63076923,6.03076923,6216,0.15084076,0.09484863,0.01867676,0.03100681,0.29537296,0.44492039
lak105d,91,372,43,0.14920000,0.27120000,0.61200000,1.03240000,14.81000000,2.53000000,0.10000000,6187,0.14380264,0.09440613,0.01625443,0.02542400,0.27988720,0.45852421
lak106d,215,982,111,0.22744000,0.36368000,1.39832000,1.98944000,40.64800000,8.30400000,12.71600000,30735,0.59494781,0.46897888,0.05841446,0.07428646,1.19662762,0.45998833
lak107d,56,240,28,0.16963636,0.30709091,0.35527273,0.83200000,6.22727273,1.83636364,0.81818182,1734,0.05205536,0.02645874,0.00903320,0.01558304,0.10313034,0.39784005
lak108d,72,284,33,0.17733333,0.34377778,0.34955556,0.87066667,7.43333333,2.55555556,0.06666667,2822,0.07917404,0.04306030,0.01170349,0.01853371,0.15247154,0.42818623
lak109d,96,471,58,0.33523077,0.38230769,0.67923077,1.39676923,16.66153846,5.11538462,3.81538462,5152,0.13119125,0.07861328,0.01965332,0.03112030,0.26057816,0.43816536
lak110d,36,133,16,0.18142857,0.23942857,0.20571429,0.62657143,4.15714286,1.41428571,0.65714286,747,0.02194595,0.01139832,0.00450897,0.00739193,0.04524517,0.43664245
lak200d,786,3795,436,0.54675410,0.69367213,3.72108197,4.96150820,76.03606557,13.62786885,11.60983607,159022,2.74539566,2.42648315,0.24544907,0.31949043,5.73681831,0.49451001
lak201d,1277,5766,663,0.36722892,0.54448193,2.12833735,3.04004819,55.77951807,9.45542169,9.65903614,175733,3.47146225,2.68147278,0.30293274,0.48534584,6.94121361,0.47897703
lak202d,629,2848,325,0.31080000,0.49971429,1.87991429,2.69042857,60.08285714,8.91714286,3.82142857,71768,1.51521683,1.09509277,0.14053726,0.23759460,2.98844147,0.46610892
lak203d,447,1794,201,0.26682353,0.40623529,1.18988235,1.86294118,21.68823529,5.65882353,6.66764706,43683,0.92638397,0.66654968,0.09643555,0.14373779,1.83310699,0.48578024
lak250d,1101,5467,611,0.37691756,0.53003584,2.70881720,3.61577061,79.06810036,12.72759857,18.67025090,194078,3.52323532,2.96139526,0.34072113,0.46616077,7.29151249,0.48549909
lak300d,589,2970,336,0.70180180,0.67140283,9.94602317,11.31922780,284.02059202,27.75804376,111.56370656,359968,4.60638428,5.49267578,0.29125595,0.26018906,10.65050507,0.49967363
lak302d,1176,4969,573,0.37197686,0.60675024,1.83143684,2.81016393,37.30279653,9.02892960,5.88910318,150588,2.86993790,2.29779053,0.24303436,0.42105484,5.83181763,0.49043702
lak303d,2530,12604,1409,0.52918868,0.82852830,5.09266038,6.45037736,151.98490566,16.41509434,33.95000000,1267229,16.41782761,19.33638000,0.89973068,1.16849899,37.82243729,0.51110780
lak304d,3024,14646,1653,0.47190168,0.89787840,4.96727038,6.33705045,145.10349288,15.85122898,74.26649418,1371637,17.43931580,20.92951965,0.98796082,1.36483192,40.72162819,0.51998414
lak307d,288,1419,158,0.30824074,0.44907407,1.86518519,2.62250000,59.25925926,8.61574074,20.93055556,113602,1.95729828,1.73342896,0.16596985,0.11571217,3.97240925,0.46663062
lak308d,1695,8387,944,0.47617312,0.86668185,4.04010630,5.38296128,106.91951405,13.91571754,16.03416856,481932,7.17525101,7.35369873,0.53041840,0.74302101,15.80238914,0.50308736
lak400d,3501,17696,1972,0.55420855,1.04261065,11.63612903,13.23294824,456.60615154,31.67216804,94.82970743,3198280,34.02257538,48.80187988,1.89920425,1.71553802,86.43919754,0.52533461
lak401d,3972,18089,2058,0.43663158,1.02075057,3.95791304,5.41529519,94.97986270,12.57299771,10.25537757,1340899,19.26953888,20.46049500,1.13740540,1.72776890,42.59520817,0.50758997
lak403d,1281,6601,738,0.75390582,0.90731302,16.68153278,18.34275162,650.06186519,37.42382271,430.20498615,2216904,18.69506836,33.82727051,0.89503479,0.59296894,54.01034260,0.53477610
lak404d,1266,5847,654,0.64322817,0.59542186,3.47062362,4.70927366,93.22670580,16.92663243,13.80410858,308727,5.33613205,4.71080017,0.40412140,0.51078415,10.96183777,0.49651919
lak503d,2573,12444,1392,0.57477419,0.93253226,6.46098387,7.96829032,197.04838710,21.11935484,60.90322581,1238093,15.92823029,18.89179993,0.93297577,1.14533520,36.89834118,0.51270606
lak504d,2962,13967,1586,0.51503937,0.97380577,5.64601050,7.13485564,173.77690289,15.97900262,79.39501312,1195560,15.73367691,18.24279785,0.89894104,1.29191303,36.16732883,0.51766675
lak505d,2785,13733,1536,0.55451441,0.95818570,7.58725720,9.09995731,241.34471718,25.04802561,72.44183565,1608776,20.58902359,24.54797363,1.07625198,1.30464649,47.51789570,0.50402429
lak506d,2446,11780,1336,0.41738462,0.77400000,4.08567521,5.27705983,118.17094017,14.21196581,20.04188034,807240,11.77141190,12.31750488,0.78297043,1.07637405,25.94826126,0.50528532
lak507d,300,1411,157,0.58190909,0.74372727,1.97190909,3.29754545,32.34090909,6.16363636,29.96363636,60873,1.28698349,0.92884827,0.14748764,0.10811806,2.47143745,0.47833997
lak510d,434,2067,231,0.37586364,0.57168182,7.48563636,8.43318182,268.19772727,27.14772727,99.28409091,159042,2.64536667,2.42678833,0.16544342,0.17363930,5.41123772,0.45762428
lak511d,2480,12143,1381,0.47687075,0.77972789,4.31898931,5.57558795,121.16423712,17.59766764,21.39261419,779061,12.02508545,11.88752747,0.89538574,1.12057781,25.92857647,0.48945255
lak512d,2003,9068,1036,0.50039474,0.72181391,3.94829887,5.17050752,107.47086466,15.92152256,11.46851504,540245,8.40251541,8.24348450,0.59805679,0.80656242,18.05061913,0.48911051
lak513d,3982,19482,2193,0.58737542,1.06307863,7.41211517,9.06256921,207.44075305,23.94795127,139.96234773,1704218,24.30485535,26.00430298,1.57491684,1.87118053,53.75525570,0.49836777
lak514d,2121,10703,1191,0.53807882,0.85832512,4.06344828,5.45985222,105.72906404,15.09359606,19.17733990,351602,7.17719269,5.36502075,0.79820633,0.93291855,14.27333832,0.45502927
lak515d,200,981,109,0.63189474,0.40600000,0.70126316,1.73915789,18.50526316,2.70000000,12.57894737,79717,1.08586121,1.21638489,0.08762360,0.07594967,2.46581936,0.51270141
lak519d,1187,5934,687,0.57738956,0.74389558,10.61297189,11.93425703,423.74899598,38.48594378,260.06827309,839407,9.87341690,12.80833435,0.52930069,0.50740433,23.71845627,0.52109075
lak526d,212,1064,120,0.28309091,0.36527273,1.29109091,1.93945455,35.18636364,6.70454545,4.37272727,22875,0.47007370,0.34904480,0.05141068,0.07710934,0.94763851,0.47275444
lgt101d,128,600,71,0.27615385,0.38230769,1.54446154,2.20292308,52.23846154,8.45384615,12.60769231,12913,0.26951981,0.19703674,0.02608109,0.04160023,0.53423786,0.46864829
lgt300d,2549,12909,1439,0.85515789,1.02508587,32.03256510,33.91280886,1440.49695291,74.45817175,462.08476454,4905267,42.83363724,74.84843445,1.64145279,1.27220726,120.59573174,0.53090765
lgt600d,1110,5876,655,0.69904374,0.84781282,8.31165819,9.85851475,265.57477111,20.53611394,99.22583927,1477894,11.90077209,22.55087280,0.72970963,0.50871086,35.69006538,0.55390133
lgt601d,1478,7646,856,0.83153086,1.12656790,17.67785185,19.63595062,739.70864198,49.04938272,346.61481481,2011690,19.00564575,30.69595337,0.95198441,0.68549538,51.33907890,0.53284837
lgt602d,2548,12983,1476,0.53783838,0.92983838,6.87143434,8.33911111,244.00404040,24.93939394,110.72020202,1583428,18.64942551,24.16119385,1.12001038,1.18110275,45.11173248,0.51850107
lgt603d,2177,11061,1247,0.48038978,0.88994624,5.18965054,6.55998656,162.22647849,20.72177419,29.62903226,947828,12.80858612,14.46270752,0.91849518,0.99734592,29.18713474,0.50510049
lgt604d,1024,5392,603,0.56829050,0.71747486,5.68386592,6.96963128,191.78882682,20.49162011,142.52178771,851805,7.80573273,12.99751282,0.52978897,0.45401287,21.78704739,0.54124556
lgt605d,230,1222,136,0.48348148,0.48777778,2.05740741,3.02866667,67.92962963,9.44814815,31.31481481,61737,1.00229263,0.94203186,0.10685730,0.09113979,2.14232159,0.49227110
orz000d,252,987,111,0.20000000,0.37746032,2.08238095,2.65984127,57.83068783,11.93915344,9.28835979,28661,0.60905075,0.43733215,0.05471420,0.07412338,1.17522049,0.44772889
orz100d,6719,33647,3778,0.79656883,1.42943365,14.70310045,16.92910294,496.10500207,42.92930963,223.02976437,6938773,72.76388550,105.87727356,3.35881805,3.31942558,185.31940269,0.51772119
orz101d,200,915,105,0.37295652,0.46478261,1.95443478,2.79217391,38.40434783,8.06521739,7.73043478,18228,0.41928482,0.27813721,0.04301834,0.06743622,0.80787659,0.43391882
orz102d,84,321,38,0.31261538,0.34800000,0.76569231,1.42630769,13.94615385,3.40769231,3.79230769,4256,0.10656738,0.06494141,0.01472092,0.02143669,0.20766640,0.45827734
orz103d,4913,23643,2670,0.44412828,0.99063375,3.20381777,4.63857979,57.27309748,12.36828710,9.06057521,1106825,18.81615829,16.88880920,1.36551285,2.27848721,39.34896755,0.48613958
orz105d,110,492,56,0.16840000,0.27493333,0.68960000,1.13293333,16.68666667,4.18000000,3.04000000,7107,0.18049622,0.10844421,0.02466965,0.03405857,0.34766865,0.46102434
orz106d,60,236,28,0.26400000,0.22225000,0.39100000,0.87725000,13.27500000,2.31250000,2.03750000,3462,0.08274460,0.05282593,0.01037216,0.01605129,0.16199398,0.46612220
orz107d,82,339,40,0.17833333,0.26550000,0.21683333,0.66066667,3.86666667,1.48333333,1.44166667,2982,0.08747482,0.04550171,0.01433945,0.02252102,0.16983700,0.41663837
orz200d,1275,5938,668,0.43075472,0.56928302,4.14577358,5.14581132,139.56037736,16.19622642,47.52452830,433356,6.21178055,6.61248779,0.42081070,0.50921917,13.75429821,0.51904051
orz201d,136,533,60,0.15253333,0.30120000,0.88040000,1.33413333,35.52000000,6.12666667,2.76666667,7956,0.18216324,0.12139893,0.02248383,0.03693295,0.36297894,0.45494773
orz203d,36,166,19,0.17775000,0.21500000,0.05750000,0.45025000,1.82500000,0.33750000,0.12500000,875,0.02832794,0.01335144,0.00582886,0.01016235,0.05767059,0.38292683
orz300d,6031,29981,3373,0.85509259,1.55537037,13.72570106,16.13616402,435.48280423,36.15476190,282.80291005,5425617,57.20972061,82.78834534,2.79590225,2.92634201,145.72031021,0.51814481
orz301d,836,4012,451,0.21139535,0.45032558,1.91916279,2.58088372,47.03255814,9.74418605,16.27209302,129325,2.43482971,1.97334290,0.21697617,0.32720661,4.95235538,0.47769842
orz302d,444,1977,225,0.27076923,0.46088462,2.03919231,2.77084615,54.95961538,10.28846154,7.90192308,47911,1.01792908,0.73106384,0.10364532,0.16146469,2.01410294,0.47144360
orz303d,1964,8693,989,0.34940870,0.75853913,4.44236522,5.55031304,126.78695652,13.20956522,56.02869565,606781,9.14579010,9.25874329,0.55382538,0.76747131,19.72583008,0.49161903
orz304d,464,2186,251,0.20714286,0.46409524,2.40585714,3.07709524,66.93095238,10.73571429,12.10000000,68208,1.36607742,1.04077148,0.11301422,0.18051243,2.70037556,0.47465255
orz500d,1263,5812,667,0.43672811,0.66781106,6.00297235,7.10751152,199.11866359,22.23387097,83.90207373,518267,6.96341705,7.90812683,0.42378616,0.50827503,15.80360508,0.50733218
orz601d,292,1221,141,0.24023077,0.37830769,1.62884615,2.24738462,47.26538462,8.65769231,20.02692308,21354,0.53808212,0.32583618,0.05577087,0.08807945,1.00776863,0.42317238
orz701d,4289,22167,2476,0.63037347,0.95651642,7.46780425,9.05469414,237.55666452,24.47005795,70.40470058,2871607,31.60875320,43.81724548,1.74639511,2.16079807,79.33319187,0.52210680
orz702d,5831,29512,3295,0.72730014,1.36094564,10.79636364,12.88460941,355.27889447,28.67291000,80.87163088,8104757,71.53968430,123.66877747,3.07995224,2.95941162,201.24782562,0.52675342
orz703d,3722,16984,2183,0.48155774,1.02791406,8.78205013,10.29152193,313.81557744,31.20769919,121.49239033,2974804,28.85098267,45.39190674,1.68064117,1.55623341,77.47976398,0.50979043
orz704d,154,704,79,0.23180000,0.32400000,0.95220000,1.50800000,22.58500000,6.09500000,19.70500000,25869,0.53522110,0.39472961,0.04557419,0.05208015,1.02760506,0.44778957
orz800d,2404,11483,1290,0.43166803,0.67507508,4.00227136,5.10901447,140.86404586,20.19437619,54.53726454,581554,9.14110565,8.87380981,0.76041412,1.03066826,19.80599785,0.48637114
orz900d,7867,39098,4402,0.61410406,1.28731860,5.08788311,6.98930577,98.30765502,19.21816108,19.56068425,3427544,46.46583176,52.30017090,3.02432251,3.85513020,105.64545536,0.50595370
orz901d,3876,19350,2167,0.65355207,1.13511175,5.36903947,7.15770328,127.37993343,18.14336662,9.58892059,2079312,25.84961700,31.72778320,1.62666702,1.86295605,61.06702328,0.51119711
orz999d,1831,8604,973,0.47068740,0.77278232,5.07175123,6.31522095,165.48936170,19.96726678,22.55564648,694573,8.79430389,10.59834290,0.64311218,0.73765182,20.77341080,0.51781699
ost000a,10161,49757,5604,0.94123604,2.02869219,17.52739234,20.49732057,469.74362041,33.39074960,338.54346093,17823106,157.27304459,271.95901489,4.68986130,5.14245415,439.06437492,0.52173831
ost000t,7797,38267,4311,0.87913725,1.79905098,17.17029804,19.84848627,532.99333333,35.28745098,295.96588235,13726576,124.00632858,209.45092773,3.78157043,3.92820072,341.16702747,0.52210385
ost001d,1551,7577,848,0.59715152,0.84448485,6.22000000,7.66163636,178.83181818,17.03484848,46.60909091,675206,9.44561768,10.30282593,0.61396027,0.66504860,21.02745247,0.51435922
ost002d,1492,7179,805,0.56545161,0.86019355,8.69196774,10.11761290,248.92096774,24.37741935,122.93064516,995757,11.36048889,15.19404602,0.58766174,0.63988304,27.78207970,0.53132155
ost003d,1718,8409,938,0.57148936,0.79997636,7.27382979,8.64529551,239.74586288,23.83924350,60.86288416,708069,9.81668854,10.80427551,0.65753555,0.75094032,22.02943993,0.50699001
ost004d,343,1655,184,0.41509091,0.54918182,2.79872727,3.76300000,64.98636364,10.06818182,53.40454545,167203,2.38695908,2.55131531,0.17810440,0.13670826,5.25308704,0.48307739
