Map,NumVertices,Regions,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,AuxSpaceMB,MeshSpaceMB,TotalSpaceMB,Cost/ViaLabels
dr_slavers,728,2543,293,0.41945263,0.69018947,2.73753684,3.84717895,57.73473684,10.69157895,16.23157895,101375,1.75842285,1.54685974,0.12398148,0.21286106,3.64212513,0.50355505
ht_0_hightown,1408,6005,679,0.56485714,1.22950376,6.89347368,8.68783459,192.70451128,16.98496241,51.41578947,681280,8.20100021,10.39550781,0.40594482,0.54303741,19.54549026,0.51053543
ht_0_hightown_a2,1428,6092,690,0.54650370,1.26272593,5.71208889,7.52131852,117.18000000,15.41851852,48.74814815,647749,8.03554916,9.88386536,0.41286469,0.55353928,18.88581848,0.51364678
ht_0_hightown_a3,1440,6148,696,0.45435115,0.84224427,5.17062595,6.46722137,130.91832061,16.17251908,56.55877863,679083,8.34576416,10.36198425,0.41588593,0.55810070,19.68173504,0.51089653
ht_0_hightown_n,1420,6022,682,0.48400000,0.91032836,6.46056716,7.85489552,220.98656716,17.41268657,45.32313433,671535,8.11782455,10.24681091,0.40773392,0.54552078,19.31789017,0.51243229
ht_bartrand_n,1096,4947,565,0.43441379,0.68489655,2.73186207,3.85117241,69.34655172,13.03965517,20.51379310,160655,3.15945816,2.45140076,0.26853180,0.41157913,6.29096985,0.47972905
ht_brothel_n,846,3765,432,0.41255556,0.67322222,3.03785185,4.12362963,77.18333333,12.88888889,17.29259259,129892,2.47050858,1.98199463,0.18383408,0.31427383,4.95061111,0.47586170
ht_chantry,510,2315,271,0.37574468,0.63574468,3.14182979,4.15331915,74.91276596,12.53404255,15.80851064,78348,1.55250931,1.19549561,0.11613846,0.18672085,3.05086422,0.46202590
ht_chantry_n,500,2273,267,0.36982979,0.61276596,3.24106383,4.22365957,84.29361702,14.61914894,21.44042553,75071,1.46984482,1.14549255,0.11217880,0.18388844,2.91140461,0.46324750
ht_keep,788,3421,396,0.42915000,0.81235000,3.39290000,4.63440000,78.25375000,11.94750000,26.57750000,106100,1.91707611,1.61895752,0.15910339,0.28237343,3.97751045,0.47937413
ht_keep_n,782,3408,394,0.40130000,0.74370000,3.06057500,4.20557500,70.11250000,10.91000000,21.26750000,105545,1.92011261,1.61048889,0.15781784,0.28010464,3.96852398,0.47994902
ht_mansion2,1339,5696,671,0.49711538,1.17773077,3.41951923,5.09436538,53.66634615,9.27596154,18.45769231,243612,4.36622620,3.71722412,0.26480103,0.48408794,8.83233929,0.46592703
ht_mansion2b,1352,5974,698,0.46919608,1.08584314,3.53749020,5.09252941,66.04509804,9.94313725,16.78627451,241125,4.37862778,3.67927551,0.28052902,0.50621796,8.84465027,0.47077435
ht_mansion_n,956,4228,491,0.42427119,0.72345763,3.13962712,4.28735593,82.83559322,11.58813559,15.28813559,130939,2.62848663,1.99797058,0.20903397,0.35183620,5.18732738,0.46519286
ht_playershouse_n,226,946,109,0.31763158,0.50031579,1.49257895,2.31052632,35.42631579,7.18684211,3.68421053,15216,0.34547043,0.23217773,0.03844833,0.06738281,0.68347931,0.47189853
ht_store,42,167,19,0.22800000,0.34057143,0.67400000,1.24257143,16.77142857,4.90000000,3.14285714,1421,0.04215240,0.02168274,0.00641632,0.01025963,0.08051109,0.41249556
lt_0_lowtown,1854,7999,905,1.20800000,2.82321600,8.45577600,12.48699200,103.22720000,14.96320000,35.12800000,444225,6.80551529,6.77833557,0.50697708,0.70109463,14.79192257,0.51658476
lt_0_lowtown_a2,1820,7956,895,0.75016000,1.50364800,5.49881600,7.75262400,97.21360000,14.86000000,30.54240000,446160,6.84817886,6.80786133,0.50310516,0.70171547,14.86086082,0.51550876
lt_0_lowtown_a2_n,1952,8469,954,0.57791935,1.06532258,5.26958065,6.91282258,136.81612903,16.87903226,44.40241935,529495,7.84416580,8.07945251,0.53540421,0.74729729,17.20631981,0.51674778
lt_0_lowtown_a2_n_c,2151,9317,1057,0.51323810,0.98384127,4.79198413,6.28906349,139.22857143,15.87301587,23.77063492,577127,8.28999329,8.80625916,0.58774567,0.81480694,18.49880505,0.52103888
lt_0_lowtown_a3_n_c,2170,9400,1068,0.51725397,1.04703175,4.62077778,6.18506349,113.36904762,15.77142857,32.02619048,559403,8.22707367,8.53581238,0.57984161,0.82065678,18.16338444,0.51233954
lt_0_lowtown_docks,1571,6338,710,0.62380583,1.07720388,5.48580583,7.18681553,147.22038835,16.78834951,31.52233010,350011,5.42716980,5.34074402,0.42444611,0.54640007,11.73875999,0.51902161
lt_0_lowtown_docks_a3,1175,4436,501,0.51761538,0.83869231,3.91567308,5.27198077,90.37115385,14.37788462,20.60673077,220476,3.56949615,3.36419678,0.29767609,0.37301731,7.60438633,0.52271174
lt_0_lowtown_docks_a3_n,1175,4436,501,0.56671154,1.00846154,4.42051923,5.99569231,94.43461538,14.92307692,22.86250000,220476,3.56949615,3.36419678,0.29767609,0.37301731,7.60438633,0.52271174
lt_0_lowtown_docks_n,1571,6338,710,0.60654369,0.94809709,5.11877670,6.67341748,146.21650485,16.53786408,28.11165049,350011,5.42716980,5.34074402,0.42444611,0.54640007,11.73875999,0.51902161
lt_0_lowtown_n,1826,7896,890,0.47712000,0.78150400,3.89489600,5.15352000,105.11040000,15.18960000,33.84160000,421314,6.59638214,6.42874146,0.49970245,0.69111156,14.21593761,0.51331597
lt_backalley_g,400,1583,189,0.37451163,0.54544186,2.44934884,3.36930233,60.87906977,11.23953488,14.80930233,45464,0.99156952,0.69372559,0.10144043,0.12289238,1.90962791,0.46034706
lt_backalley_n,400,1583,189,0.37288372,0.56604651,2.64869767,3.58762791,65.61627907,12.22790698,14.63953488,45464,0.99156952,0.69372559,0.10144043,0.12289238,1.90962791,0.46034706
lt_darktown,839,3943,450,0.42195604,0.65841758,2.64797802,3.72835165,68.57802198,11.03626374,14.94725275,126154,2.46113205,1.92495728,0.19709396,0.33203983,4.91522312,0.46901218
lt_foundry_n,270,1205,147,0.31467925,0.49773585,1.33852830,2.15094340,31.68679245,8.45849057,2.91132075,21029,0.44811630,0.32087708,0.05283737,0.08778286,0.90961361,0.47298466
lt_gallowscourtyard,753,2975,336,0.42334000,0.62926000,4.79258000,5.84518000,134.32200000,19.05800000,51.40100000,200076,2.87974167,3.05291748,0.16817093,0.25571632,6.35654640,0.50838927
lt_gallowscourtyard_n,346,1277,147,0.46718919,0.55502703,5.41302703,6.43524324,156.61351351,22.29324324,46.35810811,81316,1.18011475,1.24078369,0.07460785,0.10486221,2.60036850,0.49437887
lt_gallowsprison_n,156,566,71,0.36929412,0.45211765,1.57047059,2.39188235,33.82058824,8.34411765,9.10588235,15781,0.31781387,0.24079895,0.03509903,0.04227734,0.63598919,0.49358443
lt_gallowstemplar,593,2486,287,0.41151613,0.59429032,3.12551613,4.13132258,82.97741935,12.58548387,20.15322581,107970,1.86700821,1.64749146,0.12558746,0.20613003,3.84621716,0.46936998
lt_gallowstemplar_f,704,2994,356,0.40629032,0.63993548,3.22883871,4.27506452,79.72096774,13.73870968,23.82096774,114214,2.05738068,1.74276733,0.14080811,0.25028229,4.19123840,0.47178773
lt_gallowstemplar_n,587,2417,280,0.40032258,0.60019355,2.96061290,3.96112903,73.30161290,11.80967742,22.33387097,104607,1.79618073,1.59617615,0.12068939,0.20103264,3.71407890,0.47048823
lt_gamlenshouse_n,122,585,68,0.31276923,0.43861538,1.03984615,1.79123077,22.88461538,5.74615385,4.80769231,7821,0.21018982,0.11933899,0.02532959,0.04121971,0.39607811,0.41737659
lt_hangedman,655,3034,346,0.38696296,0.61437037,2.32214815,3.32348148,53.73703704,9.26111111,7.39629630,100100,1.85931778,1.52740479,0.15121078,0.24705029,3.78498363,0.49000684
lt_hangedman_n,655,3034,346,0.36803704,0.61177778,2.21937037,3.19918519,52.43888889,8.89259259,7.55185185,100100,1.85931778,1.52740479,0.15121078,0.24705029,3.78498363,0.49000684
lt_house,118,445,58,0.24271429,0.39428571,0.78928571,1.42628571,14.67142857,4.00000000,3.75000000,4987,0.12894440,0.07609558,0.01718140,0.02911472,0.25133610,0.44914190
lt_ruinedhouse_n,104,458,56,0.30693333,0.38053333,0.82813333,1.51560000,20.19333333,5.50000000,1.62666667,4223,0.12126923,0.06443787,0.01765823,0.03072071,0.23408604,0.38743570
lt_shop,122,540,62,0.30672727,0.44563636,1.17872727,1.93109091,28.58181818,6.36363636,3.33636364,7729,0.18092346,0.11793518,0.02405167,0.03697777,0.35988808,0.47037923
lt_undercitydungeon,592,2593,309,0.37717647,0.59854902,2.29778431,3.27350980,56.80980392,10.08529412,12.25980392,109250,1.81144333,1.66702271,0.13795090,0.21463490,3.83105183,0.50321080
lt_undercityencounter,385,1725,213,0.32602564,0.57453846,1.77846154,2.67902564,42.51923077,7.32307692,4.60512821,49176,0.94715500,0.75036621,0.07982635,0.13854313,1.91589069,0.47041417
lt_undercityserialkiller,749,3278,388,0.39070213,0.62551064,2.79514894,3.81136170,68.92659574,11.95531915,22.58510638,172226,2.76366043,2.62796021,0.17767715,0.27635479,5.84565258,0.50287325
lt_warehouse,363,1567,184,0.35943478,0.55260870,2.22273913,3.13478261,52.31956522,9.42826087,10.29565217,40841,0.86228180,0.62318420,0.07341003,0.12290859,1.68178463,0.44925686
lt_warehouse_n,361,1559,182,0.36986957,0.54539130,2.04926087,2.96452174,49.57826087,8.49782609,16.92608696,41160,0.84678268,0.62805176,0.07324219,0.12282372,1.67090034,0.44942881
w_blightlands,1869,9788,1101,0.57593694,1.02086486,6.36227027,7.95907207,193.66216216,20.50225225,25.88738739,1330490,12.77525330,20.30166626,0.78339386,0.86445808,34.72477150,0.56456005
w_bonepit,1486,7688,872,0.71487273,1.04638182,7.97512727,9.73638182,221.07090909,26.32636364,78.60454545,640477,8.24060440,9.77290344,0.64809418,0.66242599,19.32402802,0.51554826
w_bonepitdestroyed_a3,2031,9672,1124,0.70308772,0.98293567,8.56878363,10.25480702,323.44619883,32.93216374,100.39707602,1042089,12.52733612,15.90101624,0.96563339,0.84381199,30.23779774,0.51505829
w_bonepitmining_a2,1561,7377,865,0.61792793,0.91859459,8.21227027,9.74879279,295.84954955,29.41261261,74.36756757,683769,8.57333374,10.43348694,0.58640671,0.63436413,20.22759151,0.50459457
w_encounter1,780,4069,456,0.54796610,0.67922034,4.62223729,5.84942373,160.18135593,17.04406780,43.71525424,292737,3.82323074,4.46681213,0.30666733,0.34186554,8.93857574,0.49481968
w_encounter2,1711,8531,954,0.74042105,1.04042105,8.98101754,10.76185965,304.61491228,29.50964912,134.63596491,1195353,12.12047195,18.23963928,0.89186096,0.74465179,31.99662399,0.52520603
w_encounter2_camp,1770,8866,987,0.70846281,1.00996694,9.45819835,11.17662810,325.69173554,32.21157025,115.32148760,1303005,12.86386490,19.88227844,0.91065216,0.76635838,34.42315388,0.52891978
w_encounter3,913,4743,533,0.56735556,0.82704444,4.72522222,6.11962222,133.51222222,16.70777778,23.39444444,440316,4.75466156,6.71868896,0.34543610,0.39929199,12.21807861,0.54796187
w_sundermount,3645,18701,2110,0.78562874,1.48657485,9.05162874,11.32383234,306.74071856,24.58143713,76.94790419,2026656,23.75437164,30.92431641,1.59317017,1.76763248,58.03949070,0.51780607
w_woundedcoast,4596,23099,2629,0.68690654,1.48957009,5.61048598,7.78696262,135.00747664,16.52009346,36.90420561,2019442,23.94167709,30.81423950,1.60761642,2.18281555,58.54634857,0.52807775
