Map,NumVertices,Regions,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,AuxSpaceMB,MeshSpaceMB,TotalSpaceMB,Cost/ViaLabels
ca_cave,707,80084,372,0.43990000,1.06990000,0.52276667,2.03256667,3.20500000,0.00000000,0.02166667,712883,40.14981461,10.87773132,0.70018768,6.50954151,58.23727512,0.31405396
dr_primevalentrance,536,87184,274,0.37760000,1.38257778,0.67164444,2.43182222,3.78444444,0.00000000,0.01555556,874499,46.32905197,13.34379578,0.75770569,7.21823692,67.64879036,0.29868264
dr_slavers,728,94470,293,0.39945263,1.59273684,0.87374737,2.86593684,6.53263158,0.00000000,0.08842105,1282928,62.06446457,19.57592773,0.81969452,7.95237732,90.41246414,0.29519939
ht_brothel_n,846,92158,432,0.38596296,1.32466667,0.72381481,2.43444444,7.72222222,0.00000000,0.08703704,1007095,53.11536789,15.36705017,0.80113983,7.57465172,76.85820961,0.30104202
ht_chantry,510,53727,271,0.34395745,1.02782979,0.59204255,1.96382979,8.54468085,0.00000000,0.08510638,738327,35.21918869,11.26597595,0.46801376,4.38467503,51.33785343,0.30072557
ht_chantry_n,500,52364,267,0.47204255,1.28165957,0.77863830,2.53234043,7.92127660,0.00000000,0.21702128,668726,32.41938019,10.20394897,0.45617294,4.27030754,47.34980965,0.30188966
ht_keep,788,70592,396,0.34992500,1.28615000,0.69207500,2.32815000,6.87875000,0.00000000,0.11500000,837872,41.49625397,12.78491211,0.61605453,5.80757332,60.70479393,0.30924247
ht_keep_n,782,70028,394,0.38382500,1.51512500,0.82050000,2.71945000,6.72125000,0.00000000,0.05625000,834049,41.51974106,12.72657776,0.61041260,5.76030827,60.61703968,0.30615259
ht_playershouse_n,226,10257,109,0.29200000,0.64268421,0.31631579,1.25100000,4.79210526,0.00000000,0.01842105,70663,3.55119705,1.07823181,0.08980942,0.71870041,5.43793869,0.32206586
ht_store,42,1419,19,0.22542857,0.54257143,0.16000000,0.92800000,2.04285714,0.00000000,0.14285714,6767,0.31760788,0.10325623,0.01232529,0.08623600,0.51942539,0.31779117
lt_backalley_g,400,68553,189,0.34037209,0.96032558,0.40386047,1.70455814,4.34651163,0.00000000,0.06744186,605033,35.38904190,9.23207092,0.59307480,5.66272640,50.87691402,0.29328155
lt_backalley_n,400,68553,189,0.33181395,0.96669767,0.41381395,1.71232558,4.23023256,0.00000000,0.05116279,605033,35.38904190,9.23207092,0.59307480,5.66272640,50.87691402,0.29328155
lt_darktown,839,93587,450,0.42542857,1.60760440,0.87391209,2.90694505,6.57142857,0.00000000,0.04065934,985567,52.43484879,15.03855896,0.81843948,7.72119713,76.01304436,0.31373875
lt_foundry_n,270,14110,147,0.30332075,0.69403774,0.29656604,1.29392453,3.88490566,0.00000000,0.01320755,104978,5.39170456,1.60183716,0.12439728,1.03228664,8.15022564,0.33321260
lt_gallowsprison_n,156,20342,71,0.35729412,0.77976471,0.27447059,1.41152941,2.71176471,0.00000000,0.12647059,164936,9.00234604,2.51672363,0.17581940,1.59767342,13.29256248,0.29267985
lt_gallowstemplar,593,59578,287,0.37958065,1.22738710,0.75525806,2.36222581,10.01935484,0.00000000,0.15645161,1084048,43.14278030,16.54125977,0.52098083,4.90437698,65.10939789,0.31114709
lt_gallowstemplar_f,704,68051,356,0.39341935,1.50967742,0.88593548,2.78903226,8.63064516,0.00000000,0.20483871,1048632,45.72285461,16.00085449,0.59297180,5.62631989,67.94300079,0.30512201
lt_gallowstemplar_n,587,58847,280,0.43748387,1.59164516,1.01374194,3.04287097,9.56774194,0.00000000,0.21129032,1080050,42.96561813,16.48025513,0.51453781,4.84466267,64.80507374,0.31049179
lt_gamlenshouse_n,122,8542,68,0.35676923,0.67892308,0.28938462,1.32507692,2.45384615,0.00000000,0.06923077,56956,2.93594742,0.86907959,0.07394409,0.59601402,4.47498512,0.29833346
lt_hangedman,655,68614,346,0.35870370,1.09322222,0.55544444,2.00737037,5.08148148,0.00000000,0.02222222,727343,38.37499619,11.09837341,0.59987640,5.56443214,55.63767815,0.31564145
lt_hangedman_n,655,68614,346,0.33888889,0.93970370,0.44970370,1.72829630,5.09444444,0.00000000,0.02037037,727343,38.37499619,11.09837341,0.59987640,5.56443214,55.63767815,0.31564145
lt_house,118,4328,58,0.26714286,0.70600000,0.25714286,1.23028571,2.50000000,0.00000000,0.05000000,23513,1.19326782,0.35877991,0.03779984,0.29391861,1.88376617,0.32163869
lt_ruinedhouse_n,104,3751,56,0.28640000,0.50706667,0.18626667,0.97973333,2.36666667,0.00000000,0.04666667,18183,0.89766693,0.27745056,0.03266144,0.24859238,1.45637131,0.32426403
lt_shop,122,6746,62,0.35654545,0.72909091,0.25818182,1.34381818,2.40000000,0.00000000,0.01818182,39889,2.05447769,0.60865784,0.05917358,0.46291828,3.18522739,0.32601818
lt_undercitydungeon,592,92028,309,0.35386275,1.19374510,0.67774510,2.22535294,4.67745098,0.00000000,0.04803922,1284776,62.92827606,19.60412598,0.80131149,7.64572239,90.97943592,0.29916485
lt_undercityencounter,385,36105,213,0.29984615,0.88869231,0.42202564,1.61056410,5.80384615,0.00000000,0.03076923,383575,18.69989014,5.85289001,0.31685638,2.87986279,27.74949932,0.32023448
lt_warehouse,363,34124,184,0.32978261,0.85195652,0.43943478,1.62117391,6.43695652,0.00000000,0.05000000,359441,18.15995407,5.48463440,0.29666138,2.73806667,26.67931652,0.30086765
lt_warehouse_n,361,38603,182,0.40104348,1.03591304,0.50160870,1.93856522,4.69782609,0.00000000,0.09565217,422130,21.02098465,6.44119263,0.33575821,3.12051105,30.91844654,0.29933518
