Map,NumVertices,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,TotalSpaceMB,ViaLabelsWithPrunedAvg,MapsIncludedRatio
grid1
bgmaps.csv,303.1111111111111,177.33333333333334,1.0,0.3807626634793252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18/75
da2.csv,467.5357142857143,236.42857142857142,1.0,0.3194724198586744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28/67
dao.csv,216.0701754385965,112.14035087719299,1.0,0.305624167184238,1.0,1.0,1.0,1.0,0.9649122807017544,1.0,1.0,1.0,1.0,1.0,57/156
rooms.csv,613.8,328.6,1.0,0.28319641054050726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10/40

grid4
bgmaps.csv,303.1111111111111,177.33333333333334,1.0106588721484,0.32864648001449054,1.814168545292022,1.2627053661508076,2.86419293107582,8.455287853330978,3.1753546188421935,0.12145657592065812,0.07661149620151134,0.1214565759361222,0.10209949747281251,2.999442561390761,18/75
da2.csv,467.5357142857143,236.42857142857142,1.0363868006163224,0.20725266480463778,2.6623349769412483,1.6553620265266349,4.685981076856039,9.117585105056246,4.719349708945505,0.18735045600163908,0.09570923453389225,0.18735045680552373,0.15282369137319157,4.65369142280138,28/67
dao.csv,216.0701754385965,112.14035087719299,1.0570133430982134,0.19668969122581392,2.8277019174047116,1.801285989939845,5.001895983752688,6.721244960959003,4.466801610956274,0.18767745398922192,0.10004966807336134,0.1876774523452906,0.1560493791939278,4.673394712710744,57/156
rooms.csv,613.8,328.6,0.9937240907533488,0.2681993094889318,1.111648120292449,1.0623669194501564,1.7508167315233671,2.7482832035262,1.6087449645417125,0.09274643403065001,0.06766302983700134,0.09274643402669185,0.08204905024478819,1.6723340868120957,10/40

grid16
bgmaps.csv,303.1111111111111,177.33333333333334,1.0168113189539993,0.23429191613380254,4.384328335874915,2.0492445777155393,13.00515956605346,40.38700290539334,11.779465538881118,0.024989159545384703,0.007365542195746945,0.024989159573468825,0.017368082975433838,12.217843628395999,18/75
da2.csv,467.5357142857143,236.42857142857142,1.1657566839216764,0.09476224142006086,9.474523505846276,4.291160793643725,27.138191919884942,42.32440107149965,12.630602418213186,0.04201677872851608,0.011933727616721937,0.042016778870567116,0.03068236206571277,19.61855815918511,28/67
dao.csv,216.0701754385965,112.14035087719299,1.0797757805195838,0.1128630776670352,7.771692570236257,3.9302545549439207,22.64201201910944,23.264337496598706,7.369656782394763,0.03827308501604924,0.012782956196696766,0.038273083233429706,0.029061804199572595,14.519252689052712,57/156
rooms.csv,613.8,328.6,1.053297411145872,0.1911852021110869,2.0381206105168888,1.6103794134652887,5.747611738921745,10.217002921468005,4.362258891557728,0.014049379968721909,0.005345238685356938,0.0140493799583306,0.010337319036813017,4.97966586384233,10/40

grid64
bgmaps.csv,303.1111111111111,177.33333333333334,1.0883229408511244,0.13765211733792834,12.69296193501644,4.422520682254611,56.86184185454502,152.50831424721102,25.134773413032136,0.005601668265562719,0.0009601451175362903,0.005601668269689473,0.003583376577977099,37.58493697296205,18/75
da2.csv,467.5357142857143,236.42857142857142,1.1573543546123306,0.037970809340761816,31.006953929636314,12.598144402115976,150.2994114320386,175.24864507592818,15.599238877312294,0.012472216875655784,0.002566292810002879,0.012472215577027575,0.00871186076404814,81.97411607734531,28/67
dao.csv,216.0701754385965,112.14035087719299,1.1477117292624812,0.0649880228259827,23.0334997994868,10.69635882856615,104.10132971115789,82.57959636833553,4.330923622819873,0.010680506653744296,0.002717349370806684,0.010680504636901988,0.007807189224806826,54.0818549083438,57/156
rooms.csv,613.8,328.6,1.1440925998587421,0.08427632912873954,6.446461182964508,4.115211798721445,31.2975428544518,42.28270683178679,12.849783976028778,0.002942540656904527,0.0005686344337262132,0.002942540651997384,0.001930134652919285,21.18771277551747,10/40
