Map,NumVertices,Regions,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,AuxSpaceMB,MeshSpaceMB,TotalSpaceMB,Cost/ViaLabels,ViaLabelsWithPrunedAvg,MapsIncludedRatio
meshLambda1Comp0
bgmaps.csv,303.1111111111111,177.33333333333334,177.33333333333334,1.0914762765398898,0.1425414962916013,10.915748017179023,3.453073868599437,52.03801951544498,144.56959277624398,20.244142353268185,0.016131519891030274,0.003923173366685403,0.016131519907546563,0.0006764722222222221,0.010730054444444444,0.011084424114677359,1.0,30.552269873346606,18/75
da2.csv,467.5357142857143,236.42857142857142,236.42857142857142,1.2444316407426577,0.12265570801383444,6.6383618897754415,3.2680172700427383,17.307967592090513,26.227852863776512,9.354197973448533,0.07751201614149168,0.03299735473214379,0.07751201699163446,0.0009019032142857143,0.015747581071428568,0.06241719400884786,1.0,12.967996074023114,28/67
dao.csv,216.0701754385965,112.14035087719299,112.14035087719299,1.1285946462510485,0.15200315253290633,4.590776745530351,2.527552758786049,10.518922814319186,12.428460754912344,5.333674025154507,0.10050739297055333,0.05230948088349289,0.10050739404930494,0.00042778087719298253,0.006908567368421051,0.08629850025833902,1.0,7.73016205534335,57/156
rooms.csv,613.8,328.6,328.6,1.219521099714019,0.14459867545713329,2.9311578183997726,2.1338751511020764,10.786191546299573,14.876577769822513,5.711581560255871,0.0049659397662231135,0.0017017373565914574,0.004965939770176931,0.00125351,0.021949005,0.003666048112811513,1.0,7.991841973976395,10/40

meshLambda5Comp0
bgmaps.csv,303.1111111111111,883.6111111111111,177.33333333333334,1.1091414900810168,0.23611391584016722,6.878896877215484,2.642766290321519,28.58858921858861,81.35012406668619,14.508606695858553,0.03710617053776341,0.01577140858354309,0.03710617051419371,0.003370710555555555,0.06518459277777777,0.028991436519542488,1.0,19.07873674169147,18/75
da2.csv,467.5357142857143,1159.142857142857,236.42857142857142,1.1932586115809634,0.20738097633123262,4.241276709628199,2.460619988283527,10.219001449319823,14.293600528157265,6.495954531788724,0.1914709745321923,0.13017001068964745,0.19147097524400833,0.004421779999999999,0.087837015,0.17752522301712773,1.0,8.15713305840781,28/67
dao.csv,216.0701754385965,553.4561403508771,112.14035087719299,1.1334646415552792,0.240833140934472,2.82971569758034,1.9184772405058566,5.668171386132618,6.100265604525526,3.5131974146458895,0.25132493063920724,0.2058299815851144,0.25132492888178315,0.0021112677192982455,0.03968093298245616,0.25178395542508264,1.0,4.498821262256726,57/156
rooms.csv,612.8888888888889,1604.4444444444443,328.0,1.2300039701876764,0.26856041021408267,1.9987515306351449,1.7912873788979884,6.277363513144188,7.410191464028092,3.7344749322325095,0.01291332788955217,0.0071372065202149155,0.012913327881257944,0.00612047,0.12872717111111112,0.010983879017652584,1.0,4.8710833792642,9/40

meshLambda9Comp0
bgmaps.csv,303.1111111111111,1580.3333333333333,177.33333333333334,1.1445815887714827,0.28639126293631967,5.627878954391668,2.4632927578555637,20.79455995112612,58.67298401378058,12.062942454012923,0.05113186937526768,0.026439680892997076,0.05113186936652663,0.0060284944444444445,0.12914117166666664,0.04254788901929204,1.0,15.038638037016321,18/75
da2.csv,467.5357142857143,2030.4285714285713,236.42857142857142,1.1674908849583756,0.24919896554391177,3.5085307713944793,2.2146817785392843,7.980956964931923,10.539879070861927,5.471052793503972,0.2711231112819695,0.2149980248409045,0.2711231115362659,0.007745470357142859,0.16464168785714287,0.2668012307124833,1.0,6.603637695072386,28/67
dao.csv,216.0701754385965,976.0701754385965,112.14035087719299,1.07425274986854,0.28290581319090635,2.206146078489262,1.6693096074649627,4.185020437112049,4.142380526480568,2.7148012497235645,0.36087547666743236,0.33911391668787727,0.3608754736673831,0.0037234126315789477,0.07601190859649123,0.38393320911761425,1.0,3.427881824900615,57/156
rooms.csv,612.8888888888889,2763.0,328.0,1.2358146200857627,0.3167366007691704,1.7667081943670973,1.729030577952258,5.020102045279632,5.5341896838591715,3.1205555465849466,0.018450024078775665,0.011867225660108303,0.0184500240795339,0.01054000888888889,0.23620595,0.016620297323681286,1.0,3.96819506019448,9/40
