Map,NumVertices,Regions,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,AuxSpaceMB,MeshSpaceMB,TotalSpaceMB,Cost/ViaLabels,ViaLabelsWithPrunedAvg,MapsIncludedRatio
meshLambda1Comp0
bgmaps.csv,303.1111111111111,177.33333333333334,177.33333333333334,0.3153447199999999,0.3277389711111111,2.4880249616666665,3.131108655555556,153.96008830166667,18.152931054999996,97.6665946088889,41604.333333333336,0.12282604666666666,0.6745087311111111,0.0006764722222222221,0.010730054444444444,0.808741305,1.0,251.6266829105555,18/75
da2.csv,467.5357142857143,236.42857142857142,236.42857142857142,0.38725991285714273,0.40246064714285706,2.636120776071429,3.425841335357142,115.3345467467857,17.525214026071428,68.55091830357142,38212.642857142855,0.14523206428571428,0.6195210735714285,0.0009019032142857143,0.015747581071428568,0.781402622142857,1.0,183.88546505035714,28/67
dao.csv,216.0701754385965,112.14035087719299,112.14035087719299,0.2555323677192984,0.25429624122807026,1.6319638398245608,2.141792449122807,80.02832071596488,12.861769375964913,54.37114171894737,20173.508771929824,0.07531383614035089,0.32706227228070167,0.00042778087719298253,0.006908567368421051,0.40971245666666667,1.0,134.39946243491227,57/156
rooms.csv,613.8,328.6,328.6,0.227223049,0.357895304,1.898250638,2.4833689889999997,82.809781788,12.340461487,52.31336842,44714.0,0.184275819,0.724924088,0.00125351,0.021949005,0.932402418,1.0,135.12315020799997,10/40

meshLambda5Comp0
bgmaps.csv,303.1111111111111,883.6111111111111,177.33333333333334,0.3215494844444445,0.47103546999999996,1.5937071899999997,2.3862921477777777,87.98163303444444,10.31076377111111,69.18896558444445,95028.94444444444,0.4892754044444445,1.540653281111111,0.003370710555555555,0.06518459277777777,2.0984839855555557,1.0,157.17059861888887,18/75
da2.csv,467.5357142857143,1159.142857142857,236.42857142857142,0.3707862021428571,0.5161420600000001,1.6934029239285715,2.580331186785714,68.82519151214285,9.566200057142856,48.107056842142875,93879.17857142857,0.5745282849999999,1.5220127453571428,0.004421779999999999,0.087837015,2.1887998239285715,1.0,116.9322483542857,28/67
dao.csv,216.0701754385965,553.4561403508771,112.14035087719299,0.25684735842105266,0.32620873807017553,1.035345244561404,1.6184013407017541,45.05867605842104,6.6768606985964905,35.73059884807017,49094.87719298246,0.2944559461403509,0.7959488987719296,0.0021112677192982455,0.03968093298245616,1.1321970454385961,1.0,80.7892749064912,57/156
rooms.csv,612.8888888888889,1604.4444444444443,328.0,0.22959420444444445,0.560432512222222,1.2997851599999999,2.0898118766666665,48.88097801333333,6.1461379211111105,35.224234730000006,116555.33333333333,0.7751172399999999,1.8896490722222221,0.00612047,0.12872717111111112,2.799613953333333,1.0,84.10521274333334,9/40

meshLambda9Comp0
bgmaps.csv,303.1111111111111,1580.3333333333333,177.33333333333334,0.3293110494444445,0.5475796766666666,1.3393850588888891,2.216275786666667,67.46611061333334,7.776889471111111,57.13607360888889,131271.83333333334,0.8214984466666667,2.1282397900000003,0.0060284944444444445,0.12914117166666664,3.0849079022222226,1.0,124.60218422222222,18/75
da2.csv,467.5357142857143,2030.4285714285713,236.42857142857142,0.3607397146428571,0.5586465317857143,1.3847521135714285,2.3041383589285713,54.1081691692857,7.097297568928573,41.01722109892858,133084.2857142857,0.9533675064285714,2.1576241089285717,0.007745470357142859,0.16464168785714287,3.2833787717857144,1.0,95.1253902682143,28/67
dao.csv,216.0701754385965,976.0701754385965,112.14035087719299,0.24371427438596494,0.3415651361403508,0.8070903696491232,1.3923697807017543,33.68682300649124,4.735727058421054,27.21730315842105,69649.42105263157,0.4890534914035087,1.129188687894737,0.0037234126315789477,0.07601190859649123,1.6979775022807015,1.0,60.90412616491228,57/156
rooms.csv,612.8888888888889,2763.0,328.0,0.2304439011111111,0.63652012,1.1465632622222222,2.013527281111111,38.986147366666664,4.584098164444445,29.50804693555555,166586.44444444444,1.2889700988888886,2.70077663,0.01054000888888889,0.23620595,4.236492686666667,1.0,68.49419430222221,9/40
