75.7983, 240.741, 183.914
75.2692, 244.885, 186.059
76.8734, 244.773, 185.816
69.7669, 244.253, 185.157
76.7442, 241.275, 184.07
71.6702, 243.926, 185.321
74.6576, 244.598, 185.041
72.5572, 240.906, 183.669
81.2925, 242.196, 184.823
74.9526, 243.768, 185.173
45.1533, 127.718, 114.773
54.1714, 129.622, 115.786
47.6628, 127.071, 114.111
44.4755, 128.562, 114.822
43.2999, 128.862, 115.354
41.163, 126.419, 112.711
40.5435, 128.832, 115.305
41.9001, 128.338, 115.179
41.0426, 128.612, 115.571
41.0814, 128.152, 114.916
28.1782, 79.8899, 78.8809
28.1074, 78.1661, 77.9294
34.4567, 79.1011, 78.3154
28.9217, 79.7079, 78.7258
28.419, 79.5193, 78.7659
27.5974, 79.4112, 78.5916
28.1575, 78.7011, 77.9416
27.0108, 78.95, 78.1129
28.7067, 79.6352, 79.0799
28.0442, 79.3503, 78.8898
20.7344, 53.7467, 56.5832
21.1662, 53.5398, 56.407
22.4288, 54.2317, 56.8917
20.7442, 53.722, 56.628
19.6327, 53.2627, 55.9465
19.5379, 53.5216, 56.3497
19.6311, 53.7054, 56.7011
19.1129, 52.507, 55.4134
20.5841, 53.1459, 56.0259
20.8838, 53.1099, 56.0511
15.1219, 38.3281, 42.0896
18.559, 37.9041, 41.7051
17.588, 38.2895, 42.1382
16.2173, 37.8339, 41.5552
15.4297, 37.5995, 41.3885
16.2924, 38.3703, 42.2073
16.0879, 38.1786, 41.7469
14.9795, 37.7768, 41.5395
15.7092, 38.2751, 41.8624
17.599, 37.8523, 41.5959
12.6102, 28.667, 32.2037
12.2308, 28.4962, 32.0789
12.1438, 27.8463, 31.429
12.186, 28.6627, 32.2461
12.1167, 28.0795, 31.5726
13.5743, 28.0967, 31.6626
11.7542, 28.0343, 31.5526
14.5319, 28.4051, 32.0597
12.4793, 28.0566, 31.8741
11.8578, 27.8912, 31.2856
9.21366, 22.4827, 25.7797
10.924, 22.0724, 25.3051
7.53951, 22.3034, 25.5707
9.38991, 22.2416, 25.4787
9.18538, 22.8053, 26.1113
9.73933, 22.4798, 25.6595
9.89928, 22.4253, 25.6783
8.66784, 22.3406, 25.7503
9.0453, 22.468, 25.8949
8.61532, 22.5625, 25.953
