9.89138, 68.725, 62.5
14.2986, 84.986, 75.3089
40.0891, 254.307, 181.5
24.9801, 165.024, 127.519
23.1521, 155.854, 120.805
16.5957, 103.935, 81.498
23.8634, 149.422, 117.839
22.0621, 119.303, 109.294
22.0204, 128.115, 102.648
20.3164, 126.68, 100.707
14.8905, 107.239, 86.1516
55.1757, 338.452, 238.626
22.3522, 148.121, 107.256
48.3812, 271.006, 183.743
36.83, 203.644, 154.135
34.7642, 199.599, 134.342
44.1331, 283.901, 201.968
36.3371, 254.154, 188.696
5.60785, 36.4668, 29.8594
4.93178, 29.7357, 27.1437
49.1539, 325.022, 252.115
13.7542, 88.9843, 81.0843
11.9494, 68.3806, 63.5501
5.7854, 39.69, 38.42
10.5111, 56.6885, 56.7821
25.104, 160.766, 128.498
6.61052, 37.5929, 34.7571
5.78264, 36.6364, 29.1227
17.0291, 105.244, 87.4766
18.2002, 116.48, 94.6778
5.22291, 35.2545, 29.5727
5.55643, 37.6714, 30.1071
5.32659, 27.7618, 25.8706
13.6773, 90.6106, 74.1327
8.03883, 49.3462, 44.6059
4.92787, 27.4875, 26.5125
10.0317, 66.8419, 57.9516
5.76, 31.1406, 32.9188
38.0496, 231.139, 183.796
10.8726, 63.4091, 57.7922
5.35582, 30.9, 29.9636
3.09785, 15.6615, 13.6769
4.65978, 26.8778, 24.1778
7.05286, 49.3429, 38.7714
12.3524, 63.1857, 53.9357
11.7947, 62.3971, 56.4574
12.2857, 65.1924, 61.99
26.5045, 172.525, 144.189
16.3168, 105.027, 84.2548
10.8724, 59.2208, 54.9462
27.7496, 177.063, 133.273
30.1691, 202.359, 160.134
9.73014, 55.8886, 48.4336
9.67728, 49.785, 47.3124
15.0985, 82.8156, 75.6296
14.6467, 86.1679, 70.0049
19.6127, 119.844, 99.9829
8.63677, 56.2038, 45.7615
62.5391, 404.902, 308.735
12.2623, 76.5206, 63.6176
5.31797, 33.5507, 28.2335
11.2167, 62.8832, 56.0359
10.9679, 61.1785, 54.0124
2.40264, 12.2545, 9.2
20.7046, 140.167, 112.359
22.7253, 142.908, 112.841
19.7382, 129.629, 104.327
5.536, 35.4625, 34.725
3.82785, 20.4846, 21.5385
3.715, 18.2669, 17.6791
4.76631, 25.1077, 21.7
2.9674, 12.92, 13.96
12.5282, 68.12, 63.928
4.35218, 25.8, 23.9545
4.79444, 31.0889, 31.2222
5.70046, 39.4692, 30.1385
3.52229, 19.3714, 19.1143
16.4386, 92.4541, 78.1213
10.3384, 59.7422, 52.4301
8.58271, 49.1386, 42.5257
7.42029, 43.2382, 42.3471
13.3294, 90.4659, 79.2581
29.3341, 203.48, 157.495
8.52378, 47.35, 45.3086
20.4383, 116.309, 94.6189
18.0601, 109.624, 90.194
30.7819, 228.014, 195.681
15.4283, 103.5, 80.3075
29.1288, 187.159, 145.093
14.7608, 83.8476, 70.2618
33.2121, 231.417, 162.806
17.7689, 110.263, 95.8114
20.5342, 119.258, 93.721
21.3756, 130.803, 107.469
17.9043, 109.136, 91.0551
23.0273, 136.815, 105.154
16.0482, 99.0598, 78.4846
24.3213, 182.459, 165.2
15.9434, 99.1705, 86.9364
18.922, 113.704, 97.5841
16.0046, 94.7646, 85.2491
24.1272, 138.453, 113.12
15.2933, 98.1478, 81.8867
15.6979, 113.537, 100.095
28.8537, 192.745, 139.086
8.00018, 57.1955, 46.0864
4.64662, 28.1923, 22.1231
55.5865, 345.413, 245.806
25.2544, 197.19, 147.958
42.0579, 295.47, 218.577
25.3294, 171.656, 133.582
23.2392, 154.764, 119.315
26.728, 200.245, 158.916
18.4996, 149.319, 115.907
7.63995, 44.4048, 45.6984
42.8708, 284.088, 219.838
6.52852, 41.1783, 34.6826
8.21892, 38.8769, 38.9385
15.2273, 87.1354, 70.1593
5.84893, 37.7533, 32.2533
5.0775, 30.4375, 32.675
6.17717, 45.4917, 42.05
19.2878, 119.13, 96.8396
5.60013, 33.52, 35.8267
3.932, 27.4375, 23.625
39.6144, 244.196, 194.485
8.99298, 55.6977, 49.9047
12.9108, 58.1654, 51.2365
10.4117, 58.9313, 58.1852
9.0861, 56.5667, 46.831
19.9325, 112.105, 92.2926
6.86892, 43.3769, 46.2769
33.5854, 211.618, 159.96
28.651, 181.842, 147.271
34.6783, 228.306, 175.691
25.0792, 173.263, 128.613
11.4993, 82.005, 73.425
13.784, 90.8176, 91.5586
26.541, 170.011, 139.504
27.2666, 169.613, 134.689
18.7822, 113.477, 103.952
42.1736, 242.222, 183.976
42.2876, 253.151, 192.368
22.7067, 139.297, 117.235
24.4796, 158.534, 125.539
22.2396, 143.421, 119.864
29.0145, 206.991, 176.886
60.4783, 372.217, 256.367
18.5707, 133.335, 111.768
3.73857, 22.1429, 20.9
26.7465, 185.3, 142.487
13.7742, 93.0301, 78.2104
1.05333, 2, 2
9.85315, 59.634, 49.1447
9.55668, 57.817, 48.2936
9.78745, 58.5319, 48.6766
