Map,NumVertices,Regions,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,AuxSpaceMB,MeshSpaceMB,TotalSpaceMB,Cost/ViaLabels
AR0011SR,2198,12051,1339,0.80076563,1.71448438,12.97592188,15.49117188,412.65390625,38.87343750,222.54218750,2181013,19.81026077,33.27961731,1.25819016,1.13040829,55.47847652,0.54139715
AR0012SR,1930,10182,1132,0.62210938,1.39784375,8.89640625,10.91635937,237.59453125,24.49609375,116.02890625,1186471,14.04457855,18.10411072,0.81191635,0.94055939,33.90116501,0.52360842
AR0013SR,2038,10773,1197,0.71463009,1.71017456,14.36246052,16.78726517,410.85785536,30.29426434,389.24605154,2263994,21.09910583,34.54580688,0.81117630,1.01397419,57.47006321,0.55294168
AR0014SR,1762,9234,1027,0.60372358,1.35357724,10.45676423,12.41406504,318.18455285,26.43333333,253.07235772,1803647,16.67409134,27.52146912,0.79702377,0.84582424,45.83840847,0.54088466
AR0015SR,658,3301,368,0.45595813,0.71449275,5.16553945,6.33599034,162.92270531,19.21336554,55.94444444,217048,3.25409317,3.31188965,0.23674011,0.28760433,7.09032726,0.50057310
AR0016SR,690,3598,401,0.55081081,0.90764947,6.68769861,8.14615889,212.04914005,20.05814906,70.21867322,303677,3.86256027,4.63374329,0.26553345,0.31252575,9.07436275,0.51756663
AR0017SR,622,3163,352,0.41895313,0.67206250,3.58776563,4.67878125,110.69296875,15.53125000,19.52812500,130506,2.38832474,1.99136353,0.21965027,0.27357960,4.87291813,0.46804797
AR0018SR,938,4901,548,0.47175000,0.89273437,7.93590625,9.30039063,267.40781250,25.21015625,156.25781250,669899,7.89844894,10.22184753,0.38499832,0.43939114,18.94468594,0.52064852
AR0020SR,330,1764,196,0.54142857,0.64709524,4.95211111,6.14063492,168.18095238,18.03809524,100.16428571,170045,2.09458542,2.59468079,0.16254425,0.14930916,5.00111961,0.51388705
AR0041SR,246,1287,143,0.40090625,0.48789063,0.98114062,1.86993750,30.20390625,4.48593750,19.83046875,76720,1.12303925,1.17065430,0.12004089,0.10018444,2.51391888,0.50367766
AR0042SR,162,915,104,0.28431250,0.46554688,0.84192187,1.59178125,26.85546875,3.72109375,12.10937500,50607,0.69528961,0.77220154,0.06512833,0.07065010,1.60326958,0.51000218
AR0043SR,188,1007,113,0.31814063,0.43971875,0.60682813,1.36468750,13.91484375,3.10234375,13.01953125,37283,0.70062637,0.56889343,0.07654572,0.07695484,1.42302036,0.48668159
AR0044SR,84,483,57,0.24303125,0.44042188,1.45209375,2.13554688,45.45468750,6.30546875,12.08984375,20082,0.31609344,0.30642700,0.02877808,0.03628922,0.68758774,0.47880095
AR0045SR,296,1642,184,0.44476562,0.60257812,3.79109375,4.83843750,123.48437500,17.05703125,58.47343750,104362,1.64940643,1.59243774,0.16058350,0.13352013,3.53594780,0.48569942
