Map,NumVertices,Regions,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,AuxSpaceMB,MeshSpaceMB,TotalSpaceMB,Cost/ViaLabels
16room_000,9882,47432,5520,0.66827957,2.47631183,6.37721505,9.52180645,107.90752688,7.17849462,47.79677419,5951000,102.00807953,90.80505371,1.79326630,4.74281693,199.34921646,0.45263580
16room_001,9680,46325,5398,0.62606283,2.32351832,5.42025131,8.36983246,71.74031414,6.86282723,48.62931937,5037905,88.91057205,76.87232971,1.72411346,4.60487175,172.11188698,0.45119109
16room_002,9808,47278,5491,0.67907772,2.45179275,6.40981347,9.54068394,111.58704663,7.41968912,48.36217617,5939989,102.16256332,90.63703918,1.77757645,4.72364998,199.30082893,0.45223754
16room_003,9768,46777,5446,0.62631959,2.30616495,5.52343299,8.45591753,77.38298969,6.84639175,46.13041237,5319247,92.17088699,81.16526794,1.75959396,4.67092037,179.76666927,0.45417325
16room_004,9734,46467,5405,0.64984043,2.40711702,6.18008511,9.23704255,107.11382979,7.42074468,47.59042553,5419768,95.77330399,82.69909668,1.73053741,4.61777496,184.82071304,0.45042345
16room_005,9766,46865,5458,0.64218848,2.33846073,6.15306806,9.13371728,119.50942408,7.20471204,39.88900524,5412509,93.89830780,82.58833313,1.75678253,4.67320538,182.91662884,0.45343415
16room_006,9768,46767,5437,0.70234737,2.54922105,6.16147368,9.41304211,81.23000000,6.83421053,46.86368421,5446793,94.95888519,83.11146545,1.75252151,4.67039394,184.49326611,0.45198620
16room_007,9814,47185,5491,0.67068063,2.42157068,5.88298429,8.97523560,91.89319372,6.75759162,41.87434555,5340652,93.14845276,81.49188232,1.76821518,4.70027065,181.10882092,0.45224349
16room_008,9684,46395,5397,0.71693333,2.55050256,6.51406154,9.78149744,112.94256410,7.04769231,40.66051282,5244891,91.48677826,80.03068542,1.72943878,4.61506557,177.86196804,0.44998163
16room_009,9784,47146,5487,0.67597884,2.41021164,6.27720635,9.36339683,110.75820106,7.34285714,43.30687831,5618689,97.23981476,85.73439026,1.77503204,4.70786095,189.45709801,0.45157986
32room_000,2618,12492,1440,0.37664211,1.31010526,3.91994737,5.60669474,74.29789474,8.25052632,29.55263158,854607,15.91566086,13.04026794,0.46669769,1.18372631,30.60635281,0.45204653
32room_001,2592,12321,1431,0.35067368,1.20321053,3.25243158,4.80631579,59.99894737,7.40578947,19.01526316,678412,12.99786377,10.35174561,0.45329285,1.16112804,24.96403027,0.45277544
32room_002,2580,12244,1422,0.36765347,1.26986139,3.26637624,4.90389109,57.75940594,6.97673267,19.98514851,713168,13.69035339,10.88208008,0.45271301,1.15297604,26.17812252,0.45027049
32room_003,2590,12228,1424,0.33685859,1.18174747,3.14803030,4.66663636,56.88636364,7.00757576,20.16919192,709565,13.61316299,10.82710266,0.44925308,1.14690304,26.03642178,0.44705632
32room_004,2460,11616,1361,0.39135912,1.33359116,3.84955801,5.57450829,65.68232044,7.26022099,24.86022099,723562,13.83607101,11.04067993,0.42614365,1.08470917,26.38760376,0.45036204
32room_005,2592,12249,1422,0.35783158,1.27597895,3.63271579,5.26652632,72.17473684,7.48684211,23.30947368,775687,14.77551651,11.83604431,0.45269394,1.15426922,28.21852398,0.45341654
32room_006,2592,12283,1428,0.42929167,1.46125000,4.15726042,6.04780208,81.75885417,7.45833333,25.79322917,774608,14.62638092,11.81958008,0.45245361,1.15555859,28.05397320,0.45336025
32room_007,2580,12361,1433,0.37955330,1.31286294,3.43045685,5.12287310,65.88121827,6.68172589,19.37005076,756791,14.31267548,11.54771423,0.45614243,1.16486549,27.48139763,0.45291058
32room_008,2628,12464,1447,0.40695918,1.35164286,3.47691837,5.23552041,62.60561224,7.24336735,17.72142857,684399,13.04072952,10.44309998,0.45951462,1.17522430,25.11856842,0.45382251
64room_000,614,2656,320,0.21226601,0.58051232,1.54443350,2.33721182,38.72561576,5.97536946,12.23251232,84335,1.75297546,1.28684998,0.09445572,0.22635365,3.36063480,0.45686414
64room_001,590,2613,310,0.21631527,0.60254187,1.31024631,2.12910345,28.53891626,5.18669951,5.62660099,57634,1.32781601,0.87942505,0.09078598,0.22002506,2.51805210,0.44363510
64room_003,598,2735,321,0.21798157,0.60446083,1.55182488,2.37426728,37.54285714,6.19262673,9.70691244,78477,1.70323181,1.19746399,0.09759521,0.23476124,3.23305225,0.44650221
64room_006,630,2866,340,0.22825688,0.60972477,1.70564220,2.54362385,41.91559633,6.45963303,10.39357798,88481,1.93553543,1.35011292,0.10185623,0.24520969,3.63271427,0.44343578
64room_007,628,2827,331,0.22539512,0.63980488,1.59559024,2.46079024,38.57463415,5.61365854,6.90829268,70329,1.57734299,1.07313538,0.09852600,0.24132252,2.99032688,0.44314560
64room_008,640,2962,348,0.24515897,0.67570256,1.90682051,2.82768205,43.12000000,7.00358974,9.87743590,95174,1.99733734,1.45223999,0.10689163,0.25647354,3.81294250,0.45126529
64room_009,626,2848,340,0.23252885,0.64499038,1.63832692,2.51584615,41.00625000,6.29711538,7.17307692,75722,1.65328217,1.15542603,0.10085297,0.24375153,3.15331268,0.44858970
8room_000,35320,170459,20134,0.85512371,3.41906186,8.02701031,12.30119588,115.43762887,5.82164948,69.90463918,34633452,575.53483200,528.46453857,6.53641510,18.03624821,1128.57203388,0.45083735
8room_001,35436,171740,20256,0.83525389,3.46177202,8.82250777,13.11953368,144.73886010,6.11295337,77.32487047,38444066,627.91360092,586.60989380,6.60763168,18.20233059,1239.33345699,0.45032164
8room_002,35454,171692,20273,1.02869792,4.48520833,10.02567708,15.53958333,156.16510417,6.17343750,67.56250000,36761370,601.84114456,560.93399048,6.60184479,18.18829060,1187.56527042,0.45039416
8room_003,35292,170137,20114,0.84552880,3.42838743,8.60065969,12.87457592,162.42879581,5.97486911,76.07329843,36301154,597.59842300,553.91165161,6.51902390,17.98503208,1176.01413059,0.44979352
8room_004,35602,172368,20340,0.83767179,3.43388718,8.08907692,12.36063590,113.09076923,5.51692308,90.61589744,39569412,644.25806427,603.78131104,6.63654709,18.28326225,1272.95918465,0.45119968
8room_005,35276,170133,20099,0.80933333,3.37772917,7.73397917,11.92104167,114.51510417,5.41979167,70.17552083,34128933,565.23392105,520.76618958,6.51374435,18.00462151,1110.51847649,0.45090749
8room_006,35322,170572,20165,0.82954167,3.50817708,8.44382292,12.78154167,137.89791667,6.06250000,77.62395833,36528012,598.88236618,557.37322998,6.53694534,18.05760670,1180.85014820,0.45046329
8room_007,35488,171620,20235,0.83916327,3.42512245,8.35487755,12.61916327,124.81071429,5.90867347,88.76938776,38611099,628.99353027,589.15861511,6.61703110,18.19763851,1242.96681499,0.44922808
8room_008,35524,171966,20320,0.85566154,3.52618462,8.15748718,12.53933333,131.07794872,5.93641026,66.65897436,35386609,580.60411453,539.95680237,6.62581635,18.24140930,1145.42814255,0.45079240
8room_009,35314,170774,20186,0.87468783,3.50131217,8.35088889,12.72688889,131.33121693,5.67566138,73.15661376,35964103,596.75603485,548.76866150,6.56175232,18.05202579,1170.13847446,0.44982894
