Map,NumVertices,Regions,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,AuxSpaceMB,MeshSpaceMB,TotalSpaceMB,Cost/ViaLabels
arena,112,492,55,0.27500000,0.34637500,2.08837500,2.70975000,72.46875000,9.51250000,25.51875000,21289,0.37089539,0.32484436,0.03236008,0.03647232,0.76457214,0.46327505
arena2,1075,4834,547,0.45166846,0.64854682,4.44200215,5.54221744,132.03552207,17.36706136,53.46071044,354636,5.65364838,5.41131592,0.36585236,0.42129040,11.85210705,0.49268079
brc000d,2353,11913,1331,0.75931765,1.32672941,21.25818824,23.34423529,744.84000000,42.09882353,719.12000000,5973938,50.26564026,91.15505981,1.34538269,1.15872383,143.92480659,0.52600837
brc100d,3334,17180,1918,0.55101470,1.03762071,8.97379986,10.56243527,321.09377187,24.54023793,78.06508048,3449211,32.86341095,52.63078308,1.60238266,1.66664124,88.76321793,0.53662410
brc101d,2646,13780,1534,0.57148828,0.95595947,8.26957568,9.79702343,385.94300190,20.15389487,83.74920836,2232929,22.28347778,34.07179260,1.26242065,1.29415512,58.91184616,0.53092546
brc200d,1322,6237,708,0.64193333,0.54066667,3.40362667,4.58622667,87.91133333,15.57000000,10.82400000,424090,6.40224457,6.47109985,0.38646317,0.55729771,13.81710529,0.49880598
brc201d,4214,17457,2170,0.54780488,0.95645651,5.44941555,6.95367694,165.40911183,16.62264151,30.50759319,1314350,15.44699478,20.05538940,1.18126297,1.55528736,38.23893452,0.52044076
brc202d,4035,17711,2013,0.46208019,0.92216753,5.55778484,6.94203255,158.03969829,18.74156411,43.11353712,1537889,20.78523254,23.46632385,1.16904449,1.70174122,47.12234211,0.51412300
brc203d,2258,10447,1190,0.49133333,0.78589394,5.15186364,6.42909091,132.87500000,17.95151515,61.89545455,889299,12.19506836,13.56962585,0.72346878,0.95777225,27.44593525,0.51370177
brc204d,2399,11068,1254,0.50242894,0.95409561,6.50741602,7.96394057,197.81524548,19.38501292,76.22868217,1084174,14.71910095,16.54318237,0.86751175,1.02774525,33.15754032,0.51684452
brc300d,848,4334,483,0.36644262,0.49081967,3.79400000,4.65126230,136.00655738,17.34918033,11.01639344,299330,3.77774048,4.56741333,0.30172348,0.36819553,9.01507282,0.53588047
brc501d,2853,14291,1601,0.96509489,1.54086131,28.00287591,30.50883212,1149.91751825,56.15109489,635.44087591,8668418,60.39863968,132.26956177,1.76084900,1.39925194,195.82830238,0.51299479
brc502d,670,3520,394,0.55426230,0.61286885,5.77704918,6.94418033,194.72950820,23.27663934,122.51844262,424159,4.86750412,6.47215271,0.31677628,0.30617714,11.96261024,0.54205989
brc503d,4313,21467,2433,0.90824808,1.57772379,36.39925831,38.88523018,1994.16496164,91.13427110,1168.93925831,6783288,58.86905670,103.50476074,2.05519104,2.11791611,166.54692459,0.51364784
brc504d,5007,24076,2739,0.77055416,1.30162469,11.39429471,13.46647355,359.63916877,29.00062972,91.28715365,4153280,45.64302063,63.37402344,1.98906708,2.36227036,113.36838150,0.50735504
brc505d,3903,19372,2186,0.73371242,1.25100654,20.13626144,22.12098039,892.59803922,45.67973856,319.62614379,5687559,51.15678406,86.78526306,1.53603363,1.90718460,141.38526535,0.52128288
brc997d,1751,9002,1003,0.72883652,1.06409426,23.52480118,25.31773196,933.86008837,56.96023564,654.39027982,2769537,26.28027344,42.25978088,0.97595596,0.84015846,70.35616875,0.51657759
brc999d,782,4116,460,0.71191304,0.71743478,13.73173913,15.16108696,458.96956522,44.22391304,468.22826087,1066951,11.60629654,16.28038025,0.57936096,0.37246799,28.83850574,0.51301197
den000d,3997,20056,2244,0.84215873,1.21298413,14.93180952,16.98695238,546.84761905,45.29841270,302.54285714,4258722,43.73636627,64.98294067,2.39170837,1.94642162,113.05743694,0.52987032
den001d,484,2126,245,0.53090196,0.51533333,4.11443137,5.16066667,101.60000000,15.95490196,48.65686275,112922,1.95211792,1.72305298,0.13341141,0.17706680,3.98564911,0.47490135
den005d,1953,8540,976,0.36372032,0.65584433,2.67778364,3.69734828,67.53891821,10.76846966,10.84564644,319907,5.90932846,4.88139343,0.44855118,0.73134232,11.97061539,0.48835915
den009d,94,400,47,0.21930000,0.29600000,0.86940000,1.38470000,33.13500000,9.87500000,1.30500000,4175,0.10995865,0.06370544,0.01672745,0.02722359,0.21761513,0.44993647
den011d,1346,5332,604,0.39194872,0.60489744,2.63838462,3.63523077,67.57435897,10.11538462,14.26282051,259632,4.17930603,3.96166992,0.29535675,0.46599102,8.90232372,0.49967956
den012d,1541,7584,852,0.53301855,0.74966273,7.03220911,8.31489039,196.71922428,23.50252951,86.89207420,877276,11.32790756,13.38616943,0.61557007,0.69314098,26.02278805,0.50765988
den101d,162,750,87,0.25863636,0.31881818,0.67118182,1.24863636,14.19090909,3.23636364,3.42272727,12244,0.29048538,0.18682861,0.03058624,0.05276775,0.56066799,0.44497261
den200d,1270,6067,688,0.39996180,0.61543457,4.21772684,5.23312321,134.92359121,18.23782235,49.56542502,422986,6.26680374,6.45425415,0.42168808,0.53549957,13.67824554,0.50641432
den200n,1309,6390,717,0.40231358,0.59499044,3.49594646,4.49325048,100.15965583,13.10994264,32.45411090,507958,7.31293869,7.75082397,0.47827911,0.56369209,16.10573387,0.50535979
den202d,84,408,47,0.30242857,0.32485714,0.89557143,1.52285714,27.80000000,5.57142857,5.52142857,6993,0.16106415,0.10670471,0.01914597,0.02752876,0.31444359,0.44371371
den203d,314,1343,160,0.28494118,0.37617647,1.22494118,1.88605882,32.60294118,6.52058824,2.30294118,27601,0.58579254,0.42115784,0.05834198,0.09780693,1.16309929,0.45716851
den204d,207,933,106,0.32389381,0.40424779,3.19477876,3.92292035,125.84955752,13.57522124,43.38495575,73647,0.97119522,1.12376404,0.05992889,0.07383537,2.22872353,0.49429369
den206d,362,1586,188,0.34336940,0.52006182,2.13588872,2.99931994,67.79752705,9.79598145,5.74961360,28781,0.70662308,0.43916321,0.07088470,0.12263680,1.33930779,0.42733944
