Map,NumVertices,Regions,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,AuxSpaceMB,MeshSpaceMB,TotalSpaceMB,Cost/ViaLabels
AR0011SR,2198,12051,1339,0.73885937,1.73159375,11.65264063,14.12309375,412.65390625,38.28906250,222.54218750,2529566,20.41571808,38.59811401,1.23750687,1.13040829,61.38174725,0.62937897
AR0012SR,1930,10182,1132,0.54379688,1.20220312,7.38400000,9.13000000,237.59453125,24.05312500,116.02890625,1407213,14.52345657,21.47236633,0.79478836,0.94055939,37.73117065,0.62338987
AR0013SR,2038,10773,1197,0.63795511,1.58470490,11.54688279,13.76954281,410.85785536,29.71820449,389.24605154,2624607,21.46495056,40.04832458,0.79237747,1.01397419,63.31962681,0.64230766
AR0014SR,1762,9234,1027,0.65413008,1.43895935,10.35356098,12.44665041,318.18455285,25.58455285,253.07235772,2094712,17.15649033,31.96276855,0.78144455,0.84582424,50.74652767,0.62951144
AR0015SR,658,3301,368,0.52864734,0.82244767,5.75750403,7.10859903,162.92270531,18.80112721,55.94444444,261351,3.40167236,3.98789978,0.23148346,0.28760433,7.90865993,0.60690323
AR0016SR,690,3598,401,0.46601147,0.74153972,5.32735463,6.53490581,212.04914005,20.10073710,70.21867322,359742,4.01550674,5.48922729,0.25950623,0.31252575,10.07676601,0.61634525
AR0017SR,622,3163,352,0.44965625,0.73635937,3.52342187,4.70943750,110.69296875,15.34531250,19.52812500,161746,2.53907776,2.46804810,0.21463776,0.27357960,5.49534321,0.58699916
AR0018SR,938,4901,548,0.54490625,0.99943750,8.36765625,9.91200000,267.40781250,24.81250000,156.25781250,800827,8.16505432,12.21965027,0.37667465,0.43939114,21.20077038,0.62447622
AR0020SR,330,1764,196,0.50361905,0.59209524,4.32817460,5.42388889,168.18095238,17.66269841,100.16428571,202363,2.18230820,3.08781433,0.15937042,0.14930916,5.57880211,0.61451324
AR0041SR,246,1287,143,0.49570312,0.52951562,0.90517187,1.93039062,30.20390625,4.22421875,19.83046875,91757,1.19345474,1.40010071,0.11780548,0.10018444,2.81154537,0.60712454
AR0042SR,162,915,104,0.28325000,0.46928125,0.77282813,1.52535938,26.85546875,3.76484375,12.10937500,60333,0.72440720,0.92060852,0.06354904,0.07065010,1.77921486,0.61311755
AR0043SR,188,1007,113,0.31310937,0.43273438,0.56023437,1.30607813,13.91484375,2.98671875,13.01953125,45768,0.74899673,0.69836426,0.07480621,0.07695484,1.59912205,0.60557845
AR0044SR,84,483,57,0.39182812,0.72100000,1.99384375,3.10667187,45.45468750,6.25781250,12.08984375,24672,0.32667923,0.37646484,0.02797699,0.03628922,0.76741028,0.59520976
AR0045SR,296,1642,184,0.48893750,0.67034375,3.90606250,5.06534375,123.48437500,16.88203125,58.47343750,126363,1.75577927,1.92814636,0.15790558,0.13352013,3.97535133,0.59239053
AR0046SR,318,1607,179,0.37895312,0.58118750,2.57929688,3.53943750,91.14140625,12.50000000,30.37031250,71807,1.14823914,1.09568787,0.11062241,0.13337994,2.48792934,0.60161463
AR0070SR,1364,7033,783,0.54598438,1.05398438,6.30739063,7.90735938,225.95703125,19.53281250,73.78750000,721714,7.34058380,11.01248169,0.54216003,0.62042141,19.51564693,0.61465066
AR0071SR,1839,9376,1062,0.50268750,1.12865625,5.83407812,7.46542187,215.27500000,18.46953125,102.36093750,1706927,12.55093765,26.04563904,0.78882599,0.83785915,40.22326183,0.63938849
AR0072SR,670,3616,403,0.43582812,0.69925000,4.09896875,5.23404687,150.70546875,21.49453125,33.54062500,199038,2.78245926,3.03707886,0.25003052,0.30834198,6.37791061,0.60215855
AR0201SR,350,1903,214,0.38290625,0.64598437,2.60679688,3.63568750,86.05703125,12.83593750,8.61015625,97414,1.18608475,1.48641968,0.10291290,0.15425587,2.92967319,0.63131242
AR0202SR,2808,15050,1698,0.68685938,1.50993750,6.93798438,9.13478125,195.70078125,18.95703125,49.27656250,1571545,16.39790344,23.97987366,1.06051254,1.40707684,42.84536648,0.62128094
AR0203SR,256,1341,149,0.32981250,0.52579688,2.37167187,3.22728125,82.41718750,11.20078125,7.68046875,44337,0.88418961,0.67652893,0.10261917,0.10788059,1.77121830,0.54942428
AR0204SR,2204,11636,1295,0.69598438,1.32917187,9.27868750,11.30384375,331.65078125,27.51718750,158.10078125,1765700,16.66024780,26.94244385,0.91314316,1.07932472,45.59515953,0.62988943
AR0205SR,1864,10567,1178,0.65264063,1.54770312,9.90010938,12.10045313,279.03906250,23.11171875,177.12265625,1934352,18.02127838,29.51586914,0.78341293,0.97302818,49.29358864,0.63607837
