Map,NumVertices,Regions,M-CdtRegions,VisTime,PointLocationTime,ViaLabelTime,TotalTime,ViaLabelsCheckedAvg,VisibleChecksAvg,ViaLabelsPrunedAvg,NumViaLabels,HubSpaceMB,ViaSpaceMB,AuxSpaceMB,MeshSpaceMB,TotalSpaceMB,Cost/ViaLabels
arena,112,492,55,0.26887500,0.34675000,1.97625000,2.59187500,72.46875000,9.38125000,25.51875000,27206,0.39457321,0.41513062,0.03146744,0.03647232,0.87764359,0.59976927
arena2,1075,4834,547,0.42897740,0.72570506,4.20236814,5.35705059,132.03552207,16.34445640,53.46071044,439783,6.02058792,6.71055603,0.35726929,0.42129040,13.50970364,0.61525532
brc000d,2353,11913,1331,0.76423529,1.26910588,19.70581176,21.73915294,744.84000000,41.81294118,719.12000000,7188044,50.94499969,109.68084717,1.32382202,1.15872383,163.10839272,0.63351036
brc100d,3334,17180,1918,0.55237229,1.01734080,8.47690693,10.04662001,321.09377187,24.65990203,78.06508048,4054495,33.67086029,61.86668396,1.57238388,1.66664124,98.77656937,0.63217864
brc101d,2646,13780,1534,0.59113363,0.98309056,7.87105763,9.44528182,385.94300190,20.29829006,83.74920836,2624936,23.01308441,40.05334473,1.23866272,1.29415512,65.59924698,0.62582268
brc200d,1322,6237,708,0.61140000,0.52497333,3.03796000,4.17433333,87.91133333,14.61333333,10.82400000,517483,6.68853378,7.89616394,0.37560654,0.55729771,15.51760197,0.61304598
brc201d,4214,17457,2170,0.50667280,0.89803037,4.99603313,6.40073631,165.40911183,16.27427520,30.50759319,1553220,16.03828430,23.70025635,1.15339279,1.55528736,42.44722080,0.61853822
brc202d,4035,17711,2013,0.45549821,0.90313617,5.23974593,6.59838031,158.03969829,18.44462088,43.11353712,1853027,21.55990982,28.27494812,1.13829041,1.70174122,52.67488956,0.62284915
brc203d,2258,10447,1190,0.49972727,0.77943939,4.78975758,6.06892424,132.87500000,17.84696970,61.89545455,1073122,12.69812012,16.37454224,0.70497513,0.95777225,30.73540974,0.62338128
brc204d,2399,11068,1254,0.44317829,0.81412145,5.70383721,6.96113695,197.81524548,19.49418605,76.22868217,1311075,15.39356232,20.00541687,0.84811783,1.02774525,37.27484226,0.62806820
brc300d,848,4334,483,0.35708197,0.48693443,3.46060656,4.30462295,136.00655738,16.05491803,11.01639344,348968,3.89806366,5.32482910,0.29413986,0.36819553,9.88522816,0.62871135
brc501d,2853,14291,1601,0.99132847,1.62874453,26.15121168,28.77128467,1149.91751825,55.58540146,635.44087591,10626691,60.82989883,162.15043640,1.73518372,1.39925194,226.11477089,0.62939817
brc502d,670,3520,394,0.52745902,0.61168033,5.87077869,7.00991803,194.72950820,23.38524590,122.51844262,496544,5.01540756,7.57666016,0.31058121,0.30617714,13.20882607,0.63688264
brc503d,4313,21467,2433,0.85020460,1.47037084,32.36887468,34.68945013,1994.16496164,90.24296675,1168.93925831,8257758,60.14598083,126.00338745,2.01800537,2.11791611,190.28528976,0.62624531
brc504d,5007,24076,2739,0.74177582,1.28730479,10.27494962,12.30403023,359.63916877,28.46977330,91.28715365,5056940,47.11526108,77.16278076,1.94728088,2.36227036,128.58759308,0.61946685
brc505d,3903,19372,2186,0.72283660,1.20918954,18.24321569,20.17524183,892.59803922,44.15686275,319.62614379,6874226,51.95693588,104.89236450,1.50132751,1.90718460,160.25781250,0.63107131
brc997d,1751,9002,1003,0.73142857,1.04880707,21.91301915,23.69325479,933.86008837,56.48159057,654.39027982,3372770,26.87518311,51.46438599,0.96002579,0.84015846,80.13975334,0.63008271
brc999d,782,4116,460,0.61804348,0.62634783,11.48021739,12.72460870,458.96956522,43.34130435,468.22826087,1295595,12.09279251,19.76921082,0.57194519,0.37246799,32.80641651,0.62411813
